Jul.Day,YYYY/MM/DD,Wdy,PAB/USD,PEN/USD,PHP/USD,XPT/USD,PLN/USD,PTE/USD,RON/USD,RUB/USD,SAR/USD,RSD/USD,XAG/USD,SGD/USD,SKK/USD,SIT/USD,ZAR/USD,KRW/USD,ESP/USD,XDR/USD,LKR/USD,SDD/USD
2452139,8/17/2001,Fri,1,3.4893,51.175,0.002222,4.2821,218.74,2.9782,29.37,3.7461,,0.23628,1.7522,47.05,,8.2764,1278.5,181.54,0.77867,89.802,257.3834
2452142,8/20/2001,Mon,1,3.4947,51.318,0.0022892,4.2848,219.61,2.97699,29.386,3.7479,,0.24062,1.7575,47.206,,8.3102,1280.6,182.26,0.77995,89.762,257.4008
2452143,8/21/2001,Tue,1,3.4977,51.353,0.0022628,4.2604,219.91,2.97943,29.367,3.7525,,0.23792,1.7552,47.245,,8.4083,1278.9,182.51,0.77947,89.733,257.4478
2452144,8/22/2001,Wed,1,3.4892,50.978,0.0022477,4.2525,217.98,2.9771,29.38,3.7537,,0.23799,1.7523,46.967,,8.3937,1277.8,180.91,0.77703,89.796,257.4618
2452145,8/23/2001,Thu,1,3.4886,51.036,0.0021533,4.2167,218.7,2.98216,29.383,3.7555,,0.23625,1.7544,47.142,,8.3593,1278.9,181.51,0.77807,89.825,257.467
2452146,8/24/2001,Fri,1,3.4896,51.043,0.0021938,4.235,219.81,2.98387,29.375,3.7533,,0.23925,1.7509,47.451,,8.375,1275.7,182.43,0.77972,89.802,257.5027
2452149,8/27/2001,Mon,1,3.4891,51.185,0.0021774,4.244,220.28,2.98547,29.364,3.7533,,0.2384,1.7485,47.48,,8.4044,1275.6,182.82,0.78031,89.819,257.4257
2452150,8/28/2001,Tue,1,3.4844,51.064,0.0021605,4.2455,220.23,2.989,29.352,3.7523,,0.23823,1.7519,47.64,,8.3565,1276,182.78,0.78018,89.854,257.4957
2452151,8/29/2001,Wed,1,3.4812,51.226,0.0021584,4.2357,220.33,2.99627,29.369,3.7489,,0.23776,1.7475,47.788,,8.3432,1276.6,182.86,0.77949,89.884,257.5201
2452152,8/30/2001,Thu,1,3.4824,51.233,0.0022745,4.231,218.96,2.94587,29.44,3.7517,,0.23987,1.7469,47.557,,8.3669,1278.9,181.72,0.77733,89.895,257.6139
2452153,8/31/2001,Fri,1,3.4819,51.062,0.0022601,4.2354,220.53,3.00237,29.43,3.7421,,0.23901,1.7406,47.887,,8.4297,1279.1,183.02,0.77885,89.878,257.3376
2452157,9/4/2001,Tue,1,3.4785,51.062,0.0022549,4.2591,226.04,3.00558,29.47,3.7345,,0.23981,1.7465,48.804,,8.4575,1275.9,187.6,0.78566,90.174,257.4169
2452158,9/5/2001,Wed,1,3.4855,51.235,0.0022708,4.2417,225.31,3.00633,29.48,3.7572,,0.23969,1.7496,48.636,,8.4973,1276.7,186.99,0.78541,90.179,257.4803
2452159,9/6/2001,Thu,1,3.4825,51.314,0.002273,4.2362,224.17,3.01519,29.459,3.753,,0.23959,1.75,48.296,,8.5252,1277.4,186.05,0.78433,90.185,257.4429
2452160,9/7/2001,Fri,1,3.4838,51.316,0.0022707,4.2216,221.69,3.01843,29.451,3.7552,,0.24029,1.7485,47.749,,8.4741,1285,183.99,0.78055,90.15,257.4901
2452163,9/10/2001,Mon,1,3.481,51.308,0.0022408,4.2071,222.99,3.01772,29.464,3.7559,,0.23997,1.7514,48.095,,8.5308,1285.2,185.07,0.78309,90.173,257.5147
2452164,9/11/2001,Tue,1,3.4963,51.311,0.0022433,4.1761,219.64,3.01807,29.475,3.7499,,0.23643,1.7501,47.212,,8.6139,1291,182.29,0.77707,90.155,257.5442
2452165,9/12/2001,Wed,1,3.4913,51.205,0.0022269,4.2362,221.18,3.01954,29.469,3.7475,,0.23721,1.738,47.891,,8.6191,1284.3,183.56,0.77951,90.127,257.6701
2452166,9/13/2001,Thu,1,3.4935,51.278,0.0022254,4.2367,220.25,2.98832,29.474,3.752,,0.23705,1.7377,47.812,,8.6187,1290,182.79,0.7774,90.098,257.4952
2452167,9/14/2001,Fri,1,3.5027,51.238,0.0021275,4.224,217.7,3.01627,29.476,3.7497,,0.23472,1.7323,47.307,,8.6092,1297.1,180.67,0.77362,90.161,257.3897
2452170,9/17/2001,Mon,1,3.4989,51.154,,,217.82,,29.457,3.7507,,,1.7328,,,8.6393,1298.8,180.78,0.77414,90.167,
2452171,9/18/2001,Tue,1,3.5016,51.384,0.0020749,4.2249,217.24,3.02533,29.46,3.7461,,0.22718,1.7351,47.394,,8.6641,1297.1,180.3,0.77345,90.12,257.4385
2452172,9/19/2001,Wed,1,3.5011,51.383,0.0020836,4.1863,215.16,3.0259,29.464,3.7577,,0.2156,1.7399,46.958,,8.6478,1292.2,178.57,0.7706,90.046,257.4448
2452173,9/20/2001,Thu,1,3.5012,51.401,0.0020845,4.1549,216.43,3.02974,29.44,3.7484,,0.22485,1.7361,47.316,,8.6997,1293.5,179.62,0.77098,90.04,257.5575
2452174,9/21/2001,Fri,1,3.5017,51.307,0.0020552,4.1712,220.2,3.0302,29.432,3.7496,,0.21856,1.745,48.089,,8.7786,1300.1,182.75,0.77648,90.052,257.5133
2452177,9/24/2001,Mon,1,3.4918,51.264,0.002138,4.188,219.46,3.03134,29.446,3.7495,,0.22103,1.7661,48.03,,8.7518,1302.2,182.14,0.77601,90.029,257.5655
2452178,9/25/2001,Tue,1,3.4854,51.296,0.0022871,4.2231,217.28,3.03391,29.434,3.7531,,0.22081,1.774,47.605,,8.7679,1302.8,180.33,0.77328,90.04,257.5559
2452179,9/26/2001,Wed,1,3.4837,51.285,0.0022942,4.1938,217.15,3.03301,29.422,3.7527,,0.21949,1.7691,47.433,,8.8664,1299.9,180.22,0.77309,89.983,257.4791
2452180,9/27/2001,Thu,1,3.4832,51.343,0.0022996,4.2203,218.21,3.03721,29.454,3.7535,,0.21719,1.7646,47.533,,8.9784,1302,181.1,0.77587,89.989,257.4954
2452181,9/28/2001,Fri,1,3.4826,51.383,0.0023398,4.2139,220.32,3.04261,29.47,3.7506,,0.2177,1.7666,47.985,,9.0229,1303.9,182.85,0.77796,90.074,257.4781
2452184,10/1/2001,Mon,1,3.4785,51.363,0.0024213,4.231,218.85,3.04875,29.457,3.7626,,0.21529,1.7687,47.574,,9.0637,1303.8,181.63,0.77678,90.12,257.4319
2452185,10/2/2001,Tue,1,3.4808,51.571,0.002439,4.1995,219.1,3.00569,29.489,3.7521,,0.21715,1.7781,47.477,,9.1796,1304.1,181.84,0.77838,90.109,257.4134
2452186,10/3/2001,Wed,1,3.4754,51.599,0.0024387,4.1898,218.29,3.0273,29.503,3.7509,,0.21736,1.7759,47.328,,9.3562,1303.5,181.16,0.77661,90.121,257.374
2452187,10/4/2001,Thu,1,3.476,51.591,0.0023251,4.1618,219.15,3.00395,29.536,3.7436,,0.21568,1.7803,47.579,,9.2845,1308.5,181.88,0.7775,90.121,257.3557
2452188,10/5/2001,Fri,1,3.4764,51.318,0.0022828,4.1544,218.67,3.0092,29.52,3.7497,,0.21592,1.7902,47.469,,9.2402,1306.8,181.48,0.77653,90.11,257.3766
2452192,10/9/2001,Tue,1,3.4757,51.761,0.0023456,4.1525,219.01,3.01053,29.537,3.7468,,0.22056,1.8032,47.692,,9.2581,1302,181.76,0.77796,90.075,257.08
2452193,10/10/2001,Wed,1,3.4726,51.797,0.0023621,4.13,219.85,3.0082,29.544,3.7511,,0.22556,1.8139,47.815,,9.1959,1303.3,182.46,0.77974,90.109,257.0085
2452194,10/11/2001,Thu,1,3.4676,51.797,0.0023281,4.1328,222.55,3.00791,29.548,3.7588,,0.22819,1.818,48.335,,9.1612,1297.3,184.7,0.78411,90.138,256.9825
2452195,10/12/2001,Fri,1,3.4616,51.759,0.0022278,4.1352,220.68,3.01641,29.536,3.7571,,0.2268,1.8185,47.863,,9.1401,1294,183.15,0.7809,90.138,257.0723
2452198,10/15/2001,Mon,1,3.4559,51.775,0.0022054,4.0873,220.93,3.01573,29.523,3.7498,,0.22905,1.8098,47.853,,9.0104,1293.9,183.36,0.78147,90.418,257.0409
2452199,10/16/2001,Tue,1,3.4471,51.736,0.0022428,4.0708,220.47,3.01686,29.548,3.7456,,0.23002,1.8176,47.897,,9.2311,1297.3,182.97,0.78123,90.861,257.0777
2452200,10/17/2001,Wed,1,3.4533,51.783,0.0022867,4.0855,221.21,3.01723,29.561,3.7475,,0.22911,1.8173,48.04,,9.2646,1297.4,183.59,0.78163,90.927,257.11
2452201,10/18/2001,Thu,1,3.4486,51.706,0.0023271,4.0933,221.8,3.01582,29.563,3.7442,,0.23651,1.8199,48.186,,9.2326,1297.1,184.08,0.78274,90.941,256.9888
2452202,10/19/2001,Fri,1,3.4496,51.7,0.0023155,4.1134,223.03,3.01515,29.554,3.752,,0.23466,1.8217,48.557,,9.2422,1299.1,185.1,0.7845,91.139,256.9327
2452205,10/22/2001,Mon,1,3.4491,51.782,0.0023422,4.1258,225.11,3.02666,29.567,3.751,,0.23828,1.8286,49.094,,9.5078,1300.1,186.83,0.78846,91.337,257.0357
2452206,10/23/2001,Tue,1,3.4519,51.796,0.0023456,4.1075,225.42,3.03181,29.582,3.7517,,0.23605,1.8264,48.957,,9.4699,1301.3,187.08,0.78934,91.449,257.0992
2452207,10/24/2001,Wed,1,3.4513,51.878,0.002402,4.1148,224.57,3.09348,29.59,3.7526,,0.23727,1.8295,48.78,,9.3776,1293.8,186.38,0.78828,91.434,257.0404
2452208,10/25/2001,Thu,1,3.4533,51.954,0.0023809,4.1018,223.6,3.08529,29.634,3.7597,,0.23796,1.8258,48.655,,9.3579,1293.5,185.57,0.7868,91.462,256.9915
2452209,10/26/2001,Fri,1,3.4536,51.952,0.0023791,4.0883,224.74,3.09004,29.631,3.7475,,0.23721,1.8257,48.904,,9.3595,1293.3,186.52,0.78809,91.475,257.0774
2452212,10/29/2001,Mon,1,3.4493,52.018,0.0023448,4.0877,221.76,3.06455,29.715,3.7496,,0.23623,1.829,48.305,,9.2897,1291.7,184.05,0.78301,91.6,257.0109
2452213,10/30/2001,Tue,1,3.4461,51.935,0.0023643,4.1062,221.23,3.09587,29.679,3.7505,,0.235,1.8231,48.164,,9.3891,1292.6,183.6,0.78234,91.762,258.726
2452214,10/31/2001,Wed,1,3.4404,51.955,0.0023929,4.1002,222.95,3.105,29.73,3.7459,,0.23702,1.823,48.46,,9.439,1291,185.03,0.78471,91.77,259.0747
2452215,11/1/2001,Thu,1,3.437,51.959,0.0024124,4.0911,221.66,3.04689,29.772,3.7398,,0.23688,1.8285,48.182,,9.5269,1291.4,183.96,0.78211,91.965,258.9971
2452216,11/2/2001,Fri,1,3.4367,51.965,0.0023676,4.1127,221.72,3.10633,29.761,3.7518,,0.24223,1.8259,48.118,,9.517,1291.3,184.01,0.78206,91.928,258.6448
2452219,11/5/2001,Mon,1,3.4388,51.906,0.0023492,4.1066,223.64,3.10549,29.641,3.7566,,0.24295,1.8219,48.303,,9.4863,1290.9,185.6,0.78444,92.072,258.5736
2452220,11/6/2001,Tue,1,3.4441,51.926,0.0024275,4.0882,223.45,3.10634,29.726,3.753,,0.24159,1.8177,48.339,,9.4632,1290.4,185.45,0.78363,92.169,258.7863
2452221,11/7/2001,Wed,1,3.4493,51.926,0.0024171,4.0718,222.75,3.10835,29.748,3.7387,,0.24198,1.8138,48.1,,9.5368,1287.2,184.87,0.78236,92.222,258.8708
2452222,11/8/2001,Thu,1,3.4479,51.853,0.0023986,4.0634,225.07,3.10661,29.71,3.7481,,0.24445,1.8168,48.338,,9.5238,1279.5,186.79,0.78465,92.216,258.758
2452223,11/9/2001,Fri,1,3.4469,51.747,0.0023839,4.0715,224.36,3.11174,29.735,3.7479,,0.24475,1.8239,47.993,,9.628,1277.6,186.2,0.78386,92.128,258.715
2452227,11/13/2001,Tue,1,3.4412,52.089,0.0023808,4.0997,227.53,3.08333,29.732,3.7613,,0.24103,1.8264,48.528,,9.6913,1282.6,188.84,0.78913,92.163,258.6829
2452228,11/14/2001,Wed,1,3.4361,52.132,0.0023542,4.0932,227.09,3.10971,29.766,3.7495,,0.23973,1.8256,48.253,,9.6695,1279.4,188.47,0.78884,92.16,258.2353
2452229,11/15/2001,Thu,1,3.4369,52.06,0.0023689,,227.44,3.11373,29.81,3.7507,,0.24272,1.8332,48.477,,9.5648,1277.6,188.76,0.79061,92.149,258.6151
2452230,11/16/2001,Fri,1,3.4376,52.066,0.0023704,4.1132,226.51,3.12147,29.835,3.7467,,0.2424,1.8361,48.377,,9.569,1278.2,187.99,0.79006,92.35,258.7753
2452233,11/19/2001,Mon,1,3.4371,51.917,0.0023563,4.113,228.31,3.11597,29.84,3.7412,,0.24583,1.8403,48.672,,9.6852,1278.9,189.48,0.79346,92.553,258.4573
2452234,11/20/2001,Tue,1,3.4346,52.171,0.0023077,4.102,226.98,3.1431,29.837,3.7464,,0.24659,1.8358,48.608,,9.7331,1277.7,188.38,0.79109,93.012,259.0993
2452235,11/21/2001,Wed,1,3.4343,52.061,0.0022848,4.0903,228.3,3.1227,29.944,3.7516,,0.24513,1.8384,49.216,,9.9219,1275,189.47,0.79309,92.996,258.8902
2452236,11/22/2001,Thu,1,3.4391,51.966,0.0023067,4.1015,228.27,3.12546,29.959,3.75,,0.24629,1.841,49.222,,9.941,1277.6,189.45,0.79397,93.211,258.6825
2452237,11/23/2001,Fri,1,3.4368,51.988,0.0023261,4.1149,228.57,3.14175,29.944,3.7481,,0.2441,1.8384,49.206,,9.9632,1265.3,189.7,0.79483,93.021,258.7612
2452240,11/26/2001,Mon,1,3.4386,51.897,0.0023073,4.086,227.53,3.12358,29.946,3.7516,,0.24695,1.8338,49.012,,9.8949,1259.8,188.83,0.79339,93.023,258.7568
2452241,11/27/2001,Tue,1,3.4363,51.982,0.0022914,4.0704,227.48,3.11997,29.944,3.7525,,0.24605,1.8348,49.073,,9.9675,1259.7,188.8,0.79319,92.991,258.4564
2452242,11/28/2001,Wed,1,3.436,52.043,0.0022978,4.0597,226.16,3.12335,29.945,3.7516,,0.2408,1.8325,48.845,,9.8551,1266.7,187.69,0.79042,93.108,258.5804
2452243,11/29/2001,Thu,1,3.4337,52.025,0.0023012,4.0717,225.81,3.12519,29.945,3.7535,,0.24318,1.8332,48.82,,10.1972,1264.1,187.4,0.79058,93.149,258.6695
2452244,11/30/2001,Fri,1,3.4349,52.029,0.0022574,4.0649,223.84,3.12865,29.939,3.748,,0.23925,1.8311,48.44,,10.3204,1267.6,185.77,0.7879,93.171,258.7074
2452247,12/3/2001,Mon,1,3.4336,51.996,0.002215,4.0529,225.27,3.13075,29.956,3.7483,,0.23718,1.8377,48.684,,10.3616,1273,186.96,0.79017,93.254,258.7224
2452248,12/4/2001,Tue,1,3.4337,51.994,0.0022124,4.0307,225.3,3.15375,29.949,3.753,,0.23859,1.8357,48.493,,10.6022,1269,186.98,0.79052,93.146,258.7046
2452249,12/5/2001,Wed,1,3.4288,51.999,0.0022329,4.0643,226.37,3.13164,29.943,3.744,,0.23913,1.8351,48.744,,10.8223,1266.2,187.87,0.7921,93.148,258.7908
2452250,12/6/2001,Thu,1,3.4291,51.951,0.0022156,4.0595,224.79,3.16155,29.958,3.7604,,0.23583,1.8285,48.387,,10.9114,1269.5,186.56,0.7902,93.13,258.7933
2452251,12/7/2001,Fri,1,3.4287,51.963,0.0021507,4.0762,225.19,3.10683,30.077,3.7437,,0.23276,1.832,48.45,,11.1756,1269.1,186.89,0.79098,93.152,258.7198
2452254,12/10/2001,Mon,1,3.4303,51.969,0.0021554,4.0842,225.72,3.13858,30.074,3.7507,,0.23518,1.8316,48.67,,11.0216,1278,187.34,0.79186,93.17,258.7229
2452255,12/11/2001,Tue,1,3.4308,51.97,0.0021982,4.0645,225.09,3.14165,30.076,3.7619,,0.23372,1.8325,48.601,,11.0956,1273.4,186.81,0.79102,92.976,258.7497
2452256,12/12/2001,Wed,1,3.4306,51.972,0.002174,4.0469,224.09,3.13868,30.075,3.7473,,0.23405,1.8309,48.349,,11.1337,1269.6,185.98,0.78972,93.013,258.7107
2452257,12/13/2001,Thu,1,3.4304,52.031,0.0021823,4.024,223.33,3.13562,30.335,3.7473,,0.23324,1.8312,48.155,,11.5272,1269.4,185.35,0.78872,92.983,258.8508
2452258,12/14/2001,Fri,1,3.4313,52.058,0.0021662,4.0128,221.68,3.13315,30.338,3.7555,,0.22758,1.8368,47.66,,12.1752,1281.4,183.98,0.78719,92.998,258.6263
2452261,12/17/2001,Mon,1,3.4326,52.067,0.002184,3.968,221.74,3.13285,30.334,3.7452,,0.22741,1.8383,47.478,,12.0261,1288.8,184.03,0.78719,93.02,258.7661
2452262,12/18/2001,Tue,1,3.436,51.914,0.0022,3.971,222.24,3.12486,30.338,3.7497,,0.22556,1.8378,47.568,,12.2033,1287.2,184.44,0.78818,93.022,258.9535
2452263,12/19/2001,Wed,1,3.4386,51.495,0.0022219,3.9605,222.8,3.11929,30.337,3.7485,,0.22823,1.8328,47.793,,12.4739,1287.2,184.91,0.78931,92.983,258.6585
2452264,12/20/2001,Thu,1,3.4451,51.334,0.0022198,3.9638,223.54,3.11711,30.337,3.747,,0.22472,1.8369,48.132,,13.4714,1295.2,185.52,0.79071,93.013,258.7039
2452265,12/21/2001,Fri,1,3.4418,51.133,0.002182,3.9859,226.16,3.12016,30.194,3.7492,,0.22138,1.8385,48.469,,12.37,1304.2,187.7,0.79465,92.993,258.8128
2452268,12/24/2001,Mon,1,3.4417,51.139,0.0021761,3.9819,228.5,3.13319,30.197,3.7482,,0.22073,1.8401,48.928,,11.9722,1302.9,189.64,0.79744,93.024,258.6746
2452271,12/27/2001,Thu,1,3.4412,51.369,0.0021364,3.9742,226.66,3.12269,30.197,3.7446,,0.22021,1.8536,48.448,,11.8148,1323.7,188.11,0.79579,93.003,258.6581
2452272,12/28/2001,Fri,1,3.441,51.688,0.0021033,4.0076,227.19,3.12518,30.497,3.7654,,0.22168,1.8495,48.49,,11.979,1317.6,188.56,0.7966,92.984,258.7299
2452275,12/31/2001,Mon,1,3.4435,51.674,0.002112,3.9611,225.09,3.13964,30.498,3.7525,,0.21623,1.8465,48.03,,11.9925,1308.6,186.81,0.79376,93.026,258.7083
2452277,1/2/2002,Wed,1,3.44,51.729,0.0020885,3.9425,221.91,3.14523,30.494,3.7507,,0.21778,1.8518,47.384,,12.3772,1311.9,184.17,0.79168,93.009,258.7976
2452278,1/3/2002,Thu,1,3.4414,51.727,0.0021077,3.9535,222.73,3.13931,30.614,3.7472,,0.21604,1.8486,47.606,,12.34,1307.8,184.85,0.79268,92.999,258.7213
2452279,1/4/2002,Fri,1,3.4436,51.582,0.0021271,3.9296,224,3.14971,30.533,3.754,,0.21484,1.8443,47.834,,12.0657,1304.1,185.9,0.79315,92.986,258.6321
2452282,1/7/2002,Mon,1,3.4437,51.562,0.0021467,3.9202,224.52,3.16033,30.535,3.7489,,0.21235,1.8451,47.988,,11.7234,1297,186.34,0.79406,93.009,258.7433
2452283,1/8/2002,Tue,1,3.4486,51.618,0.0021281,3.9545,224.6,3.23559,30.62,3.7509,,0.21338,1.8476,47.96,,11.4831,1304.2,186.41,0.79512,93.057,258.7506
2452284,1/9/2002,Wed,1,3.4587,51.707,0.0020919,3.9655,225.71,3.15757,30.549,3.7513,,0.20814,1.8472,48.179,,11.4096,1307.3,187.32,0.79665,93.127,258.6817
2452285,1/10/2002,Thu,1,3.4882,51.466,0.0021161,4.0818,224.6,3.20414,30.526,3.7565,,0.20858,1.8457,47.701,,11.5187,1307,186.4,0.79513,93.468,258.712
2452286,1/11/2002,Fri,1,3.4782,51.307,0.0020974,4.0484,225.07,3.17542,30.481,3.7515,,0.21089,1.8416,47.748,,11.4086,1310.3,186.79,0.79519,93.458,260.1167
2452289,1/14/2002,Mon,1,3.4712,51.222,0.0021282,4.0491,224.33,3.17459,30.473,3.7558,,0.21839,1.8334,47.608,,11.5231,1307,186.18,0.79394,93.452,260.0637
2452290,1/15/2002,Tue,1,3.4574,51.347,0.0021364,4.0571,224.9,3.20407,30.548,3.7513,,0.21655,1.826,47.703,,11.689,1311.6,186.65,0.79422,93.457,259.7631
2452291,1/16/2002,Wed,1,3.4592,51.227,0.0021044,4.106,226.92,3.15778,30.521,3.7398,,0.21778,1.8328,48.032,,11.6572,1310.4,188.33,0.79733,93.476,260.1626
2452292,1/17/2002,Thu,1,3.4564,51.345,0.002096,4.154,227.57,3.22092,30.587,3.7526,,0.22125,1.8335,48.113,,11.4234,1312.7,188.86,0.79836,93.428,260.4776
2452293,1/18/2002,Fri,1,3.4588,51.441,0.0020971,4.1613,226.71,3.23653,30.599,3.7479,,0.22922,1.8349,47.692,,11.4493,1315.8,188.15,0.7978,93.465,260.0833
2452296,1/21/2002,Mon,1,3.4609,51.265,0.002115,4.1386,226.89,3.23178,30.603,3.7531,,0.2307,1.8333,47.859,,11.4954,1315.5,188.3,0.79797,93.441,260.0703
2452297,1/22/2002,Tue,1,3.4632,51.236,0.0021058,4.117,226.8,3.22335,30.594,3.7502,,0.23291,1.8397,47.8,,11.6628,1315,188.22,0.79933,93.506,260.0281
2452298,1/23/2002,Wed,1,3.4612,51.374,0.0021493,4.0971,226.88,3.19346,30.58,3.7535,,0.23367,1.8395,47.869,,11.3671,1331,188.29,0.79979,93.467,258.5761
2452299,1/24/2002,Thu,1,3.4608,51.379,0.002155,4.1363,228.27,3.17531,30.619,3.7485,,0.23542,1.8393,48.055,,11.2579,1325.1,189.45,0.80182,93.466,258.6844
2452300,1/25/2002,Fri,1,3.4631,51.289,0.0021516,4.1515,231.58,3.18257,30.615,3.7447,,0.23204,1.8332,48.85,,11.3874,1322.3,192.19,0.806,93.428,258.827
2452303,1/28/2002,Mon,1,3.4662,51.272,0.0021749,4.1203,232.96,3.17848,30.615,3.7793,,0.2346,1.833,49.18,,11.5343,1316.3,193.34,0.80677,93.424,258.8208
2452304,1/29/2002,Tue,1,3.4657,51.27,0.0022172,4.1063,231.94,3.19284,30.667,3.7426,,0.23377,1.834,48.783,,11.3925,1309,192.49,0.8054,93.443,258.1218
2452305,1/30/2002,Wed,1,3.478,51.263,0.0021934,4.1553,231.87,3.20054,30.712,3.7558,,0.23385,1.8342,49.049,,11.4475,1306.4,192.44,0.80469,93.435,258.7432
2452306,1/31/2002,Thu,1,3.4797,51.249,0.0022261,4.1686,233.32,3.21863,30.71,3.7609,,0.23636,1.8361,49.273,,11.4225,1309.5,193.64,0.80725,93.445,258.7298
2452307,2/1/2002,Fri,1,3.4769,51.313,0.0022163,4.1836,232.69,3.20709,30.738,3.751,,0.23276,1.8345,49.218,,11.6706,1312.5,193.12,0.80619,93.461,258.5858
2452310,2/4/2002,Mon,1,3.4817,51.306,0.0022144,4.2058,230.74,3.21388,30.742,3.7382,,0.23392,1.8342,48.837,,11.6253,1313.1,191.5,0.80314,93.453,258.9307
2452311,2/5/2002,Tue,1,3.4848,51.162,0.0022453,4.1864,231.1,3.21936,30.757,3.7528,,0.22898,1.8347,48.975,,11.6119,1311.8,191.8,0.8046,93.438,258.7683
2452312,2/6/2002,Wed,1,3.4862,51.23,0.0021745,4.2294,230.68,3.21739,30.752,3.7476,,0.22775,1.8319,48.805,,11.4572,1311.5,191.45,0.80426,93.473,258.7719
2452313,2/7/2002,Thu,1,3.4855,51.211,0.0021562,4.2329,230.91,3.20697,30.752,3.7492,,0.23006,1.8305,48.767,,11.42,1313.7,191.64,0.8047,93.443,258.8186
2452314,2/8/2002,Fri,1,3.487,51.215,0.0021249,4.2066,229.78,3.21268,30.755,3.749,,0.22489,1.8329,48.527,,11.4673,1314.7,190.7,0.80387,93.47,258.8348
2452317,2/11/2002,Mon,1,3.4841,51.3,0.002137,4.1871,228.36,3.21089,30.751,3.7493,,0.22732,1.8305,48.436,,11.579,1315,189.53,0.80114,93.463,258.732
2452318,2/12/2002,Tue,1,3.4748,51.332,0.0021655,4.1647,228.63,3.21192,30.879,3.7509,,0.22584,1.8292,48.493,,11.4107,1315.5,189.75,0.80024,93.47,258.8138
2452319,2/13/2002,Wed,1,3.4744,51.31,0.0021551,4.1794,229.65,3.20937,30.861,3.7501,,0.22472,1.8291,48.615,,11.5177,1315.6,190.59,0.80174,93.455,258.6775
2452320,2/14/2002,Thu,1,3.4745,51.355,0.0020959,4.1804,230.08,3.20667,30.877,3.7487,,0.2194,1.8203,48.451,,11.553,1311.4,190.95,0.80157,93.427,258.633
2452321,2/15/2002,Fri,1,3.4667,51.263,0.0021054,4.1738,229.62,3.21422,30.879,3.7469,,0.21843,1.8254,48.324,,11.4392,1310.7,190.57,0.80128,93.435,258.7178
2452324,2/18/2002,Mon,1,3.4687,51.227,0.0021375,4.1483,230.05,3.21329,30.877,3.7511,,0.22132,1.8299,48.468,,11.5464,1311.7,190.93,0.80176,93.429,258.7972
2452325,2/19/2002,Tue,1,3.4699,51.292,0.0021407,4.1594,228.73,3.21662,30.875,3.7471,,0.22108,1.8301,48.089,,11.5109,1316.1,189.83,0.80093,93.441,258.6283
2452326,2/20/2002,Wed,1,3.4735,51.323,0.0021394,4.1766,230.28,3.22002,30.895,3.7544,,0.22736,1.8284,48.412,,11.4096,1314.5,191.12,0.803,93.559,259.0225
2452327,2/21/2002,Thu,1,3.4752,51.299,0.0021228,4.1658,230.18,3.23752,30.875,3.752,,0.22548,1.831,48.275,,11.4153,1314,191.03,0.80342,93.551,258.661
2452328,2/22/2002,Fri,1,3.4802,51.363,0.0021108,4.1712,228.94,3.25672,30.957,3.7458,,0.22664,1.8321,47.847,,11.4287,1316.5,190.01,0.8015,93.562,258.8376
2452331,2/25/2002,Mon,1,3.4772,51.366,0.0021063,4.1863,230.07,3.24604,30.955,3.7515,,0.22845,1.8312,48.074,,11.481,1319.3,190.95,0.80293,93.551,258.8232
2452332,2/26/2002,Tue,1,3.4727,51.338,0.0020869,4.1895,231.03,3.23434,30.945,3.7539,,0.22692,1.8334,48.147,,11.4013,1320.5,191.74,0.80456,93.609,258.751
2452333,2/27/2002,Wed,1,3.4729,51.351,0.0020336,4.1916,231.95,3.24999,30.965,3.7481,,0.22586,1.837,48.278,,11.4064,1322.6,192.5,0.80604,93.615,258.5726
2452334,2/28/2002,Thu,1,3.4689,51.301,0.0020625,4.2275,231.52,3.26046,30.961,3.7583,,0.22326,1.8312,48.127,,11.3809,1318.6,192.14,0.80535,93.623,258.7837
2452335,3/1/2002,Fri,1,3.4716,51.359,0.0020142,4.2078,231.66,3.25342,31.029,3.756,,0.22081,1.8308,48.139,,11.2735,1318.3,192.26,0.80466,93.725,258.4478
2452338,3/4/2002,Mon,1,3.469,51.06,0.0019654,4.1774,230.2,3.25959,31.027,3.7482,,0.21799,1.826,47.881,,10.947,1313.6,191.05,0.80199,93.776,258.7879
2452339,3/5/2002,Tue,1,3.463,51.099,0.0019808,4.1518,230.47,3.19527,31.022,3.7559,,0.21748,1.824,48.296,,10.9972,1311,191.27,0.80245,94.039,258.7859
2452340,3/6/2002,Wed,1,3.4583,51.17,0.0019677,4.1476,228.66,3.25864,31.055,3.7544,,0.22209,1.8246,47.862,,11.0251,1311.7,189.77,0.79931,94.238,258.5936
2452341,3/7/2002,Thu,1,3.4571,51.026,0.0019784,4.1565,227.96,3.20435,31.025,3.7479,,0.22339,1.8175,47.956,,11.6175,1309.9,189.19,0.79545,94.241,258.9815
2452342,3/8/2002,Fri,1,3.4522,50.935,0.0019327,4.1584,229.11,3.26911,31.029,3.7484,,0.21991,1.8211,48.134,,11.6503,1309.3,190.14,0.79771,94.325,258.9555
2452345,3/11/2002,Mon,1,3.4552,51.037,0.001919,4.1452,228.59,3.26715,31.099,3.7527,,0.22188,1.8192,47.997,,11.4631,1312.5,189.71,0.7971,94.41,258.5289
