,Date,BCHUSD,BTCUSD,DASHUSD,ETCUSD,ETHUSD,GASUSD_e,GNOUSD_e,LSKUSD_b,LTCUSD,NXTUSD_b,OMGUSD_e,POTUSD_b,REPUSD_e,XEMUSD_b,XMRUSD,XRPUSD_b,ZECUSD_e,ZRXUSD_e
5644,2018-02-21 15,1305.56,10568.64,668.42,34.57,837.09,41.9130963,131.674257,23.36726304,207.94,0.221307322,17.662599,0.185056886,46.03995,0.445468176,304.06,0.972526253,432.859239,0.95260842
5645,2018-02-21 16,1279.99,10459.64,670,34,831.02,40.5205352,130.719446,23.04258692,207.06,0.214631813,17.3849384,0.181265561,45.7061,0.441396808,297,0.956638674,420.246814,0.91910812
5646,2018-02-21 17,1283.28,10527,673.54,34,820.85,40.0656885,127.72426,22.696212,209,0.2168562,17.516939,0.17664306,45.737762,0.44592372,296.44,0.95079864,420.028945,0.91853115
5647,2018-02-21 18,1299.8,10519.17,675.17,34.5,834.22,40.9685442,129.3041,22.84763724,210.53,0.217431244,17.727175,0.182928366,45.506701,0.442331098,300,0.962924822,424.61798,0.9426686
5648,2018-02-21 19,1287.7,10400,670.24,33.96,825,41.04375,128.7,23.036,208.95,0.214448,17.53125,0.17524,44.484,0.441064,295.09,0.952328,424.875,0.93555
5649,2018-02-21 20,1299,10375,660.5,33.71,823.72,39.991606,127.6766,21.97425,208.42,0.21341375,17.1251388,0.1736775,44.7444704,0.43917375,290.45,0.95211375,424.051056,0.92009524
5650,2018-02-21 21,1277,10248.67,659,33.1,824.22,40.38678,127.7541,21.33773094,205.17,0.211635036,16.9459632,0.172792576,45.208467,0.437208262,286.88,0.939905526,422.495172,0.92642328
5651,2018-02-21 22,1283.81,10434.43,664.09,34.88,838.12,41.6461828,129.9086,21.62013896,210.1,0.219331719,17.3407028,0.177280966,45.970882,0.429168106,292,0.951306983,423.585848,0.94204688
5652,2018-02-21 23,1286.75,10441.06,654.63,34.4,840.84,41.117076,130.3302,21.7696101,208.89,0.220410777,17.5987812,0.17572304,46.1537076,0.439464215,307.85,0.947943837,422.10168,0.945945
5653,2018-02-22 00,1284.71,10480,658,34.78,842.13,41.180157,130.867002,21.65168,212.99,0.2191368,17.4152484,0.1857056,45.8876637,0.4394264,304.91,0.94844,430.665282,0.93813282
5654,2018-02-22 01,1300,10613.2,668.32,35.42,852.14,41.75486,132.0817,23.2110684,218.49,0.222240408,17.5881696,0.182971568,46.6717078,0.442782704,301.49,0.961768184,433.654046,0.96547462
5655,2018-02-22 02,1318.06,10730.72,675.85,35.61,857.72,42.0625888,133.032372,23.08177872,217.89,0.222018597,17.7033408,0.182529547,46.9773244,0.446934488,304,0.985616632,432.548196,0.9735122
5656,2018-02-22 03,1315,10711.94,669,35.13,855,41.895,131.7555,23.7805068,216.12,0.223558188,17.8866,0.181888741,47.025,0.444009913,304.67,0.976928928,431.262,0.978975
5657,2018-02-22 04,1309.96,10720,664,35.5,856,42.5004,133.7928,23.584,218.38,0.2227616,17.98456,0.1829904,47.08856,0.4450944,304.05,0.981416,433.2216,0.979264
5658,2018-02-22 05,1324.5,10783,667.31,35.46,862.52,42.824118,134.725624,23.690251,217.95,0.22719781,18.069794,0.18320317,47.4472252,0.45191553,312.55,0.98826195,436.521372,0.9875854
5659,2018-02-22 06,1329,10849,673.99,35.7,865.98,40.874256,135.179478,23.824404,218,0.22837145,18.3414564,0.18237169,47.6375598,0.45771931,312,0.99018823,437.406498,0.99674298
5660,2018-02-22 07,1293.4,10622.95,657.34,34.69,846.98,41.7815234,132.213578,23.08367035,213.01,0.222975721,17.8373988,0.180483921,46.7871752,0.451581605,300,0.969237958,426.539128,0.9655572
5661,2018-02-22 08,1278.46,10410,649.99,33.7,837,40.75353,130.6557,22.36068,208,0.2167362,17.54352,0.1764495,46.54557,0.4459644,296.49,0.9541806,419.0859,0.95418
5662,2018-02-22 09,1270.85,10340.2,644.54,33.47,827.23,40.2447395,129.130603,22.0453064,207.81,0.214145542,17.1732948,0.17423237,46.1842509,0.436666646,290.2,0.950160978,409.727019,0.91243469
5663,2018-02-22 10,1218,10118.21,630,32.74,815,38.3865,126.7325,21.47084162,201,0.208738672,16.86235,0.168265832,45.7867,0.423952999,285,0.925310305,403.099,0.908725
5664,2018-02-22 11,1240,10235.21,628.12,32.8,828.12,39.3191376,126.950796,21.71911562,206.01,0.211357086,17.266302,0.168880965,46.37472,0.42742237,288.78,0.936214659,407.43504,0.92832252
5665,2018-02-22 12,1182.81,9900,607.56,31.13,800.04,37.1778588,122.646132,21.0078,194.16,0.199782,16.7288364,0.164142,44.3382168,0.396099,275.25,0.902187,399.059952,0.8880444
5666,2018-02-22 13,1184.9,9887.45,600,31.19,795,37.6194,121.635,20.02208625,191.98,0.19883662,15.9318,0.164626043,43.00155,0.396091247,273.42,0.885618897,399.885,0.862575
5667,2018-02-22 14,1184.65,9899,595.17,31.11,800,37.52,122.24,20.362243,192.59,0.19946485,16.184,0.16353148,43.184,0.40338425,275,0.88190191,395.76,0.8744
5668,2018-02-22 15,1201.42,9986.77,605.3,31.7,814.8,38.523744,125.39772,21.31176718,196.58,0.202132225,16.37748,0.165081308,43.71402,0.410955586,278.8,0.895114195,400.96308,0.8848728
5669,2018-02-22 16,1203.2,9909.46,601.34,31.61,805.6,38.088768,121.2428,21.18642548,194.57,0.20056747,16.27312,0.163605185,43.276832,0.413719955,278.28,0.883329264,395.5496,0.8748816
5670,2018-02-22 17,1186.61,9850.56,597,31.1,796.99,37.6816872,123.453751,20.94229056,192.88,0.198784301,15.9716796,0.16253424,43.03746,0.409487779,274,0.876798346,395.546137,0.87350104
5671,2018-02-22 18,1185.91,9905,598.83,31.03,805.24,37.121564,122.39648,20.91936,192.69,0.2016658,16.1370096,0.16353155,42.4280956,0.4138309,275,0.8765925,392.15188,0.88254304
5672,2018-02-22 19,1196.2,10019.47,605.49,31.38,805.28,38.1219552,121.919392,21.35149057,196.65,0.201190958,16.50824,0.165321255,42.9053184,0.411900412,278.59,0.887023679,391.36608,0.87694992
5673,2018-02-22 20,1216,10079.81,627,31.9,815.98,38.6284932,123.539372,21.2683991,196.72,0.204418547,16.9071056,0.165107288,43.7528476,0.417304134,282.29,0.899925437,399.8302,0.8934981
5674,2018-02-22 21,1196,9862.02,615.72,31.39,802.56,37.9931904,122.310144,21.02582664,192.2,0.200790727,16.6290432,0.159863344,42.776448,0.408977969,278.51,0.886299737,392.612352,0.8948544
5675,2018-02-22 22,1205.79,9942.73,629,31.63,807.5,38.06555,121.52875,21.23767128,193,0.200942573,16.35995,0.160475662,43.483875,0.419682633,277.98,0.898623937,394.78675,0.9003625
5676,2018-02-22 23,1211.99,9845.54,630.31,31.25,803.1,37.858134,122.39244,20.89223588,193.12,0.200652105,16.278837,0.157725551,43.246935,0.422767488,274.4,0.890135271,396.24954,0.9107154
5677,2018-02-23 00,1168,9664.06,614.56,30.82,791.41,37.3070674,119.107205,20.07225262,186.73,0.195503934,15.7965436,0.15462496,42.73614,0.41555458,265.99,0.868315791,382.092748,0.87450805
5678,2018-02-23 01,1157.47,9690.27,605.22,30.75,795.79,36.9007823,119.766395,20.2526643,186.01,0.195162038,15.8441789,0.159889455,42.1132068,0.412417891,263.4,0.867279165,379.193935,0.86422794
5679,2018-02-23 02,1163.12,9736,606.41,31.26,813.2,37.24456,122.3866,20.601376,187.55,0.19608304,15.77608,0.1616176,43.026412,0.42487904,265,0.87857664,384.31832,0.8790692
5680,2018-02-23 03,1185.9,9800,610,32.54,835.66,37.5712736,125.76683,20.5996,191.65,0.20433,15.8608268,0.163856,42.9362108,0.41993,269,0.897582,383.56794,0.88496394
5681,2018-02-23 04,1194.76,9838.01,621.36,32.77,834.93,37.9475685,127.243332,20.69917304,193.53,0.203745187,16.3562787,0.162425545,43.1825796,0.42254253,270.68,0.901948757,389.07738,0.89003538
5682,2018-02-23 05,1200.73,9830.9,619.17,32.88,832,37.65632,126.7968,20.7726917,192.59,0.205957355,16.224,0.16319294,42.73984,0.417223396,273,0.902574929,394.368,0.885248
5683,2018-02-23 06,1199,9813.53,613.32,32.76,830.96,37.6092496,126.638304,20.50046417,193,0.203434477,16.1455528,0.162904598,43.168372,0.417369431,272.97,0.901372731,389.138568,0.89494392
5684,2018-02-23 07,1209.83,9877.65,623.76,33.4,839.7,38.03841,126.7947,20.5652673,193.53,0.207035544,16.390944,0.16396899,43.840737,0.417627042,274.6,0.909534012,392.64372,0.906876
5685,2018-02-23 08,1246.88,9920,625.87,33.58,849.29,37.6829973,127.818145,21.07008,197.92,0.2054432,16.5951266,0.1642752,44.0356865,0.419616,277.23,0.9256352,397.637578,0.9172332
5686,2018-02-23 09,1287.53,10100,636.1,35.39,853.8,37.883106,128.4969,21.7352,207,0.211595,16.922316,0.165438,44.107308,0.422382,282.47,0.953945,403.8474,0.9323496
5687,2018-02-23 10,1260.94,10000,629.52,35,852.9,37.834644,130.06725,21.44,203.07,0.2087,16.503615,0.1629,44.529909,0.418,274,0.9406,402.48351,0.9330726
5688,2018-02-23 11,1279,10199,638.94,35.62,871,38.85531,132.9146,21.82586,210,0.21611681,17.21967,0.16818151,44.83908,0.42417641,283,0.96931296,414.4218,0.945906
5689,2018-02-23 12,1278.87,10205.85,637.3,35.74,871.6,38.882076,134.57504,21.8813424,208.15,0.215241377,17.379704,0.166355355,45.811296,0.425073653,282.49,0.963534299,409.82632,0.9387132
5690,2018-02-23 13,1285,10217.73,637.3,35.63,870.79,38.9156051,139.152242,22.35639324,207.84,0.217637649,17.1806867,0.16726424,45.1852931,0.428940305,287.9,0.964145003,409.358379,0.9491611
5691,2018-02-23 14,1285.5,10291.42,645.79,35.97,868.81,38.8271189,135.708122,22.50733554,212,0.220236388,17.6802835,0.168985116,45.6559655,0.433371696,290,0.962659427,415.812466,0.95221576
5692,2018-02-23 15,1286,10300,637.44,35.71,863,38.86089,136.4403,22.5982,210.11,0.214549,17.70876,0.167478,45.3938,0.43878,289.27,0.950072,418.0372,0.971738
5693,2018-02-23 16,1245,10084.19,621.52,34.16,846,38.09538,136.5444,22.09446029,204,0.208742733,17.07228,0.163666404,43.83126,0.423334296,279.98,0.925022749,404.8956,0.961056
5694,2018-02-23 17,1257.2,10121.08,624.81,34.68,846.61,38.4868906,140.960565,22.4687976,206,0.212137837,17.1184542,0.162443334,43.600415,0.424275674,278,0.940956808,408.150681,0.93550405
5695,2018-02-23 18,1253.94,10181,626.46,35.38,850,38.5645,139.74,22.520372,207.81,0.21420824,17.17,0.16686659,43.69,0.427602,281,0.95141445,411.74,0.93585
5696,2018-02-23 19,1240.85,10028.52,620.92,34.31,843.03,38.2061196,138.172617,21.93237324,204.75,0.209896924,16.8858909,0.162863165,43.5593601,0.427415522,274.88,0.932552075,409.122459,0.94082148
5697,2018-02-23 20,1235.6,9961,615.75,34.55,833.44,37.796504,137.684288,21.555604,202.9,0.20728841,17.0271792,0.15987405,42.8471504,0.42125069,268.94,0.92059562,404.468432,0.9417872
5698,2018-02-23 21,1224.5,9886,612.63,34.45,833.87,37.8160045,137.671937,21.413076,200.24,0.20671626,16.7691257,0.15946118,42.52737,0.42173676,269,0.91653106,399.42373,0.94727632
5699,2018-02-23 22,1255,10142.19,625,36.5,851.1,38.597385,143.41035,21.88684602,208.13,0.210551864,17.149665,0.164810588,43.57632,0.429623168,273.65,0.946063483,410.31531,0.9728073
5700,2018-02-23 23,1259.95,10149.24,630,36,857.8,38.489486,144.79664,22.00355232,206.4,0.208668374,17.293248,0.164823658,43.7478,0.428297928,277.54,0.939819624,412.25868,0.9838966
5701,2018-02-24 00,1280.02,10330,631.49,37.25,866,39.55888,144.189,22.36445,214.27,0.2134178,17.80496,0.1676559,44.60766,0.4304511,284.31,0.9551118,416.6326,0.984642
5702,2018-02-24 01,1282,10345.45,636,37.61,869.97,39.7402296,144.850005,21.9530449,216,0.215495724,17.7560877,0.167803199,45.1079445,0.433784719,281.85,0.954160854,420.630495,1.00133547
5703,2018-02-24 02,1291.26,10435,640,38.58,871.12,39.7927616,147.045056,22.529165,216.9,0.2166306,17.945072,0.1694644,45.341796,0.43440905,283,0.95887215,418.921608,1.0104992
5704,2018-02-24 03,1276,10407,635,38.21,863.28,39.4346304,145.03104,22.281387,214.52,0.21292722,17.8871616,0.17057073,45.3222,0.43074573,279.2,0.9564033,415.23768,1.03248288
5705,2018-02-24 04,1276.33,10393.11,634,37.79,864,39.16512,145.152,22.02300009,212.67,0.210876202,18.144,0.170135211,45.21312,0.42985903,286,0.952008876,415.584,1.00224
5706,2018-02-24 05,1280.01,10438.76,635.25,38.02,869.47,39.4130751,146.853483,22.04666112,215.89,0.21138489,18.0067237,0.170569338,45.908016,0.430076912,285.1,0.953476338,416.128342,0.99206527
5707,2018-02-24 06,1247.55,10157,620.59,36.66,846.64,38.4713216,142.997496,21.471898,207.83,0.20567925,17.3899856,0.1655591,44.6687264,0.41826526,275.1,0.92672468,405.455896,0.96432296
5708,2018-02-24 07,1232.43,10105,611.26,37.4,845.11,38.4017984,142.232013,21.008295,206.97,0.2071525,17.1810863,0.163701,44.7232212,0.41804385,272.91,0.9260222,399.398986,0.95074875
5709,2018-02-24 08,1216.47,10018.98,602.79,36.45,837,37.61478,140.1975,20.90961126,204.69,0.20538909,16.83207,0.161806527,43.80021,0.412581596,272.5,0.914332115,397.4913,0.939114
5710,2018-02-24 09,1218,10010,605,36.53,844.15,38.0120745,142.070445,20.79077,203.08,0.2038036,16.8914415,0.1616615,44.132162,0.4143139,271,0.9142133,399.62061,0.9403831
5711,2018-02-24 10,1190.29,9761,583.43,35.66,824.01,36.915648,136.126452,20.234553,199.27,0.19756264,16.5296406,0.15764015,42.683718,0.40654565,266.56,0.89840244,388.191111,0.91135506
5712,2018-02-24 11,1187,9770,587,35.83,828.88,37.133824,136.930976,20.24344,201.5,0.200285,16.5195784,0.1577855,42.935984,0.4081906,268,0.9016733,386.755408,0.9034792
5713,2018-02-24 12,1193.91,9800.11,592.02,36.69,839.13,37.425198,138.624276,20.51163023,201.8,0.201098257,16.4637306,0.157879772,43.5088905,0.408860589,270,0.906510175,389.943711,0.95492994
5714,2018-02-24 13,1175.77,9628.4,581.74,36.1,830.51,36.9161695,136.369742,20.1811264,198.5,0.19545652,16.0869787,0.154920956,42.8460109,0.403333676,265.79,0.8930341,381.453243,0.91522202
5715,2018-02-24 14,1190.49,9770.96,586.37,36.85,833.73,37.2260445,136.231482,20.47993216,201.34,0.19795965,16.2994215,0.156726198,43.0121307,0.406960484,269,0.904009219,382.932189,0.92210538
5716,2018-02-24 15,1183.66,9744.43,589.65,37.17,828,37.29312,135.0468,20.27815883,200.82,0.197227263,16.45236,0.157372545,43.1802,0.406732508,274.66,0.899118556,385.1856,0.91908
5717,2018-02-24 16,1187.53,9765.23,592.02,37.35,831.5,37.38424,134.28725,20.38003501,202.49,0.198527126,16.4637,0.154778895,42.631005,0.407014786,271.38,0.904846212,384.40245,0.922965
5718,2018-02-24 17,1181.29,9630.04,583.24,36.36,822,36.95712,131.3556,20.25197412,199.26,0.19510461,16.6455,0.152443533,42.40698,0.398779956,271.19,0.892319506,385.6824,0.914064
5719,2018-02-24 18,1175,9560.01,587.03,35.47,820,36.6212,130.626,20.25766119,198.78,0.195980205,16.5722,0.15305576,42.5416,0.395688814,268.2,0.885256926,386.056,0.91184
5720,2018-02-24 19,1170.34,9552.93,587.03,35.4,820.69,36.6520154,128.602123,20.17578816,197.87,0.197745651,16.5861449,0.152178175,43.0780181,0.393294128,266.34,0.884887906,384.000851,0.90768314
5721,2018-02-24 20,1131.13,9386,571.58,34.71,807.5,36.06295,127.18125,19.644898,195.22,0.1966367,16.15,0.1497067,41.901175,0.38463828,258,0.86904974,378.3945,0.8777525
5722,2018-02-24 21,1140.61,9480,573.69,35.52,819.52,36.2965408,130.30368,19.908,197.87,0.198606,16.4149856,0.1515852,42.2544512,0.3912396,261.33,0.884484,385.338304,0.8932768
5723,2018-02-24 22,1141.14,9596.23,585.16,36.02,825,36.53925,129.7725,20.36320006,201.68,0.200369282,16.3515,0.153251793,42.5205,0.392773694,265,0.895424221,387.915,0.89925
5724,2018-02-24 23,1179.71,9700,587.03,36.44,828.18,36.6800922,130.272714,20.4767,206.65,0.200402,16.3814004,0.156364,42.4359432,0.394305,267.57,0.90404,389.410236,0.91265436
5725,2018-02-25 00,1168.33,9640.36,587.03,36.06,827.9,36.667691,130.22867,20.22547528,204.58,0.200905102,16.500047,0.153570935,42.363643,0.390048966,267.38,0.897517516,386.96046,0.9115179
5726,2018-02-25 01,1190,9760.9,592.02,36.68,837.21,37.0800309,133.11639,20.4881291,207.08,0.204686073,16.7274558,0.15715049,43.1414313,0.392876225,270.37,0.907666091,389.135208,0.94186125
5727,2018-02-25 02,1171.84,9612,592.02,35.67,831.89,36.8444081,129.941218,20.13714,201.64,0.20117916,16.4631031,0.15398424,42.8090594,0.389286,267.55,0.89622288,389.241331,0.91923845
5728,2018-02-25 03,1164.82,9571.62,585,35.93,833.58,36.9609372,129.62169,20.0046858,203.47,0.201578317,16.4965482,0.152858771,42.7459824,0.385449137,266.05,0.896477929,382.696578,0.9211059
5729,2018-02-25 04,1188.56,9700,588.37,36.15,841.56,36.9360684,130.105176,20.2245,203.79,0.2037,16.8143688,0.155297,43.3740024,0.38897,271.43,0.904428,389.978904,0.9299238
5730,2018-02-25 05,1190.59,9734.41,594.27,35.86,837,36.73593,128.3958,20.23783839,205,0.204811986,16.63119,0.157210721,43.13898,0.390155153,270,0.908220453,387.8658,0.924885
5731,2018-02-25 06,1196.63,9780,596.16,36.1,843.76,37.589508,127.576512,20.3424,207.42,0.21027,17.08614,0.1580448,43.4873904,0.3940362,272.05,0.9191244,390.745256,0.9407924
5732,2018-02-25 07,1192.92,9706.66,593.74,35.7,838.8,37.36854,127.58148,20.25779942,206.31,0.211119855,16.977312,0.156471359,43.231752,0.392343197,271,0.908058043,387.44172,0.9411336
5733,2018-02-25 08,1172.5,9607.36,587.77,35.55,835.5,36.536415,125.74275,20.14663392,208,0.207422902,17.035845,0.155543158,43.34574,0.389194154,269.25,0.901938957,385.91745,0.9466215
5734,2018-02-25 09,1171,9617.83,585.1,35.44,834.42,36.6894474,126.748398,20.197443,209.88,0.204955957,16.7134326,0.155905024,43.0060068,0.390291541,267.25,0.90013271,385.335156,0.93204714
5735,2018-02-25 10,1179.59,9646,591.55,35.5,841.63,37.0064711,127.843597,20.246954,211.11,0.20603856,16.7821022,0.1553006,43.3776102,0.38767274,271,0.90508418,393.798677,0.94010071
5736,2018-02-25 11,1178.47,9648.3,590,35.35,836,37.17692,125.9852,20.0877606,211.97,0.206956035,16.86212,0.154179834,43.36332,0.386510898,268.17,0.903273846,393.0036,0.952204
5737,2018-02-25 12,1159.95,9500.14,585.59,34.61,832.75,37.0323925,129.40935,19.81729204,208.16,0.205108023,16.4967775,0.152952254,43.1947425,0.382855642,267.91,0.892728156,389.56045,0.959328
5738,2018-02-25 13,1147.17,9455.19,579.16,34.26,825,36.37425,127.38,19.79916786,206.04,0.202341066,16.269,0.152323111,42.801,0.377923944,264.31,0.887653237,383.8725,0.95865
5739,2018-02-25 14,1141.59,9387,578.33,34.1,822.15,36.0677205,127.844325,19.581282,204.46,0.20238372,16.212798,0.14991039,42.6942495,0.3736026,263.07,0.882378,381.724245,0.9652041
5740,2018-02-25 15,1147.79,9412.56,577.3,34.41,826.82,36.2725934,124.932502,19.35222336,210.18,0.205099682,16.3875724,0.151730467,42.58123,0.374902265,264.54,0.88713378,383.727162,0.94340162
5741,2018-02-25 16,1151.31,9373.16,582.23,34.2,828,35.76132,125.1108,19.19623168,210.07,0.20208533,16.31988,0.152688776,43.0974,0.371083404,266.69,0.883139135,384.1092,0.936468
5742,2018-02-25 17,1161.99,9338.96,575.53,33.88,825,35.8215,124.1625,19.13552904,208.66,0.201161198,16.26075,0.153719282,42.94125,0.372717894,267,0.883652395,380.7375,0.9768
5743,2018-02-25 18,1160.32,9418,580.27,34.25,832.86,36.64584,127.01115,19.25981,211.8,0.20088594,16.3407132,0.1521007,42.89229,0.37596656,268.5,0.89066026,383.698602,0.999432
5744,2018-02-25 19,1158.18,9453.97,578.61,34.57,835,36.76505,126.252,19.31446071,211,0.203827593,16.3827,0.152681615,43.0025,0.379104197,267.75,0.894723721,386.438,0.979455
5745,2018-02-25 20,1160.68,9578.75,586.38,34.85,837.81,36.8887743,126.090405,19.6747525,215,0.207571513,16.3959417,0.154601025,43.147215,0.383054213,272.07,0.903276125,387.738468,0.9886158
5746,2018-02-25 21,1165,9580,588.85,35,837.5,37.3525,127.55125,19.9264,222,0.208365,16.389875,0.1578784,43.13125,0.3848286,273,0.9010948,387.595,0.98825
5747,2018-02-25 22,1190,9644,591.79,35.79,846,37.7316,128.8458,19.972724,218.71,0.20994988,16.73388,0.15459332,43.89894,0.39260724,277.58,0.91029716,395.082,0.982206
5748,2018-02-25 23,1168.96,9559.2,590.4,35.1,840.48,37.485408,128.005104,19.6250376,217.75,0.207339048,16.5910752,0.155528184,44.0747712,0.387529968,276.53,0.901814928,388.974144,0.97579728
5749,2018-02-26 00,1165.88,9561.73,585.9,35.4,842.24,37.563904,128.273152,19.63023169,218.1,0.20682022,16.5837056,0.153561384,43.9480832,0.386867596,276.79,0.898133299,388.525312,0.97784064
5750,2018-02-26 01,1177.54,9723,597.5,35.26,853,38.0438,129.9119,19.990488,231,0.20972511,16.74439,0.15624861,44.30482,0.39553164,280,0.9052113,395.3655,0.974979
5751,2018-02-26 02,1180,9703.42,600,35.39,855.04,38.134784,131.932672,20.00845204,228.12,0.209593872,16.9639936,0.157874643,44.6672896,0.396869878,282.32,0.903485436,396.31104,0.97731072
5752,2018-02-26 03,1176.19,9623,600,34.7,848.3,37.757833,130.89269,19.707904,224.85,0.2078568,16.601231,0.15560391,43.882559,0.38761444,276.46,0.89570884,393.18705,0.9653654
5753,2018-02-26 04,1170,9657.22,594,34.64,850,37.8335,130.305,19.78764378,228,0.209851391,16.3455,0.153742942,43.9705,0.388992822,273.65,0.897445455,392.19,0.9707
5754,2018-02-26 05,1160.14,9622,588.74,34.3,850.92,37.780848,129.33984,19.600014,223.64,0.206873,16.507848,0.15375956,43.6181592,0.38738172,275.75,0.89253672,389.72136,0.96834696
5755,2018-02-26 06,1145.7,9420,580.28,33.38,833.53,37.092085,125.446265,19.19796,216,0.20253,16.1121349,0.1510968,42.3850005,0.377742,267.31,0.8800164,381.339975,0.94855714
5756,2018-02-26 07,1149,9465.75,581,34,844.28,36.7768368,128.837128,19.2911985,219.01,0.20143116,16.3705892,0.150221453,42.804996,0.37787274,267.31,0.882775845,387.608948,0.94643788
