Jul.Day,YYYY/MM/DD,Wdy,DZD/USD,ARS/USD,AUD/USD,ATS/USD,BSD/USD,BHD/USD,BBD/USD,BEF/USD,BMD/USD,BRL/USD,GBP/USD,BGN/USD,CAD/USD,CLP/USD,CNY/USD,COP/USD,HRK/USD,CYP/USD
2456883,8/13/2014,Wed,79.941,8.2733,1.07516,10.2948,1,0.37765,2,30.18,1,2.2764,0.59898,1.4617,1.0929,576.73,6.1537,1884.3,5.707,0.43787
2456884,8/14/2014,Thu,79.906,8.2785,1.07286,10.2877,1,0.37721,2,30.16,1,2.2712,0.59904,1.4622,1.0911,577,6.154,1878,5.7066,0.43757
2456885,8/15/2014,Fri,79.849,8.2777,1.07467,10.2755,1,0.37748,2,30.124,1,2.2739,0.59932,1.4598,1.091,577.25,6.1465,1887.5,5.7001,0.43705
2456888,8/18/2014,Mon,79.949,8.2743,1.07196,10.3008,1,0.37717,2,30.198,1,2.2596,0.5981,1.4632,1.0889,576.14,6.1416,1883.9,5.704,0.43813
2456889,8/19/2014,Tue,80.049,8.2858,1.074,10.3309,1,0.37669,2,30.286,1,2.2562,0.60165,1.4683,1.0929,579.17,6.1399,1897.4,5.713,0.43941
2456890,8/20/2014,Wed,80.151,8.2972,1.07473,10.3586,1,0.37624,2,30.367,1,2.2542,0.60122,1.4739,1.0944,583.06,6.1414,1913.3,5.7358,0.44059
2456891,8/21/2014,Thu,80.145,8.3509,1.07513,10.3581,1,0.37731,2,30.366,1,2.2564,0.60283,1.4734,1.0948,582.65,6.1506,1917.3,5.7319,0.44057
2456892,8/22/2014,Fri,80.182,8.3908,1.07427,10.395,1,0.37731,2,30.474,1,2.2789,0.60341,1.4757,1.095,583.07,6.1517,1924.4,5.7662,0.44214
2456895,8/25/2014,Mon,80.323,8.4074,1.07584,10.4206,1,0.377,2,30.549,1,2.2827,0.603,1.4826,1.098,583.11,6.1547,1929.7,5.782,0.44322
2456896,8/26/2014,Tue,80.328,8.4109,1.0731,10.4326,1,0.37707,2,30.584,1,2.2734,0.60353,1.4843,1.0951,585.93,6.1522,1928,5.785,0.44374
2456897,8/27/2014,Wed,80.321,8.4036,1.07121,10.4318,1,0.378,2,30.582,1,2.2595,0.60341,1.4826,1.0891,590.3,6.1427,1927.6,5.7839,0.4437
2456898,8/28/2014,Thu,80.371,8.4033,1.06934,10.4421,1,0.37686,2,30.612,1,2.2525,0.6032,1.484,1.0857,593.93,6.1443,1935.3,5.7873,0.44414
2456899,8/29/2014,Fri,80.381,8.404,1.07028,10.4643,1,0.37641,2,30.677,1,2.2383,0.60299,1.4874,1.0858,590.11,6.1449,1915,5.794,0.44508
2456903,9/2/2014,Tue,80.451,8.4103,1.07816,10.4848,1,0.37676,2,30.737,1,2.2517,0.60603,1.4901,1.0925,589.27,6.148,1933.6,5.7988,0.44596
2456904,9/3/2014,Wed,80.402,8.4156,1.0707,10.4758,1,0.37661,2,30.711,1,2.2313,0.60787,1.4875,1.0873,590.6,6.1395,1927.8,5.802,0.44557
2456905,9/4/2014,Thu,80.709,8.4014,1.06835,10.6451,1,0.37668,2,31.207,1,2.2403,0.61169,1.5086,1.0863,592.96,6.1373,1932.9,5.8942,0.45277
2456906,9/5/2014,Fri,80.875,8.4093,1.0666,10.6208,1,0.37724,2,31.136,1,2.2449,0.61304,1.5093,1.089,586.43,6.1421,1941.2,5.8865,0.45174
2456909,9/8/2014,Mon,80.971,8.4165,1.07545,10.6274,1,0.37576,2,31.155,1,2.2501,0.61957,1.5139,1.0933,586.22,6.1421,1945.4,5.8843,0.45202
2456910,9/9/2014,Tue,80.998,8.4061,1.08621,10.6598,1,0.378,2,31.25,1,2.2832,0.62162,1.5142,1.1012,591.09,6.1348,1962.9,5.8825,0.4534
2456911,9/10/2014,Wed,80.942,8.4075,1.09255,10.6608,1,0.37766,2,31.253,1,2.2962,0.61984,1.5149,1.0955,590.25,6.1304,1981,5.8993,0.45344
2456912,9/11/2014,Thu,80.927,8.4021,1.09706,10.6372,1,0.3769,2,31.184,1,2.2888,0.61638,1.5126,1.1032,590.26,6.1289,1984.2,5.89,0.45244
2456913,9/12/2014,Fri,80.9,8.4036,1.1055,10.6223,1,0.37646,2,31.141,1,2.3303,0.61567,1.5103,1.1076,591.98,6.1363,1992.1,5.8821,0.4518
2456916,9/15/2014,Mon,80.937,8.4038,1.10787,10.6258,1,0.37683,2,31.151,1,2.3453,0.61569,1.5122,1.1051,596.06,6.1429,1991.2,5.8782,0.45195
2456917,9/16/2014,Tue,80.875,8.4021,1.10043,10.6034,1,0.37758,2,31.085,1,2.3245,0.61459,1.5098,1.099,592.77,6.1465,1973.1,5.8676,0.451
2456918,9/17/2014,Wed,80.86,8.4052,1.10772,10.6189,1,0.37546,2,31.13,1,2.3462,0.61239,1.5141,1.0952,596.84,6.139,1976.9,5.8882,0.45166
2456919,9/18/2014,Thu,81.011,8.4395,1.11331,10.6558,1,0.37734,2,31.239,1,2.3606,0.61086,1.5166,1.0946,597.82,6.1391,1975.8,5.9072,0.45323
2456920,9/19/2014,Fri,81.191,8.4247,1.11917,10.7207,1,0.37728,2,31.429,1,2.3748,0.613,1.5227,1.0969,596.14,6.1417,1965.8,5.9388,0.45599
2456923,9/22/2014,Mon,81.423,8.4353,1.12671,10.7261,1,0.37581,2,31.445,1,2.3863,0.61203,1.5224,1.1008,600.55,6.1394,1994.2,5.9438,0.45622
2456924,9/23/2014,Tue,81.425,8.4363,1.12961,10.7017,1,0.37639,2,31.373,1,2.4101,0.61091,1.5205,1.106,599.46,6.1376,2000,5.9303,0.45518
2456925,9/24/2014,Wed,81.965,8.427,1.12749,10.761,1,0.37799,2,31.547,1,2.4025,0.6119,1.5285,1.109,597.84,6.1372,2009.1,5.9592,0.4577
2456926,9/25/2014,Thu,82.05,8.42,1.13687,10.794,1,0.37686,2,31.644,1,2.418,0.61305,1.5347,1.1106,598.71,6.1359,2019.3,5.9838,0.45911
2456927,9/26/2014,Fri,82.297,8.4448,1.14151,10.8473,1,0.37724,2,31.8,1,2.4243,0.61527,1.5406,1.1164,598.61,6.1273,2022.5,6.0118,0.46138
2456930,9/29/2014,Mon,82.431,8.4688,1.1446,10.8312,1,0.37639,2,31.753,1,2.4468,0.61473,1.5406,1.1145,601.46,6.1507,2026.4,6.0113,0.46069
2456931,9/30/2014,Tue,83.164,8.4781,1.14484,10.897,1,0.3774,2,31.946,1,2.4488,0.61657,1.5502,1.1208,597.12,6.138,2019.5,6.0551,0.46349
2456932,10/1/2014,Wed,83.2,8.4437,1.14504,10.9065,1,0.37717,2,31.974,1,2.4747,0.61674,1.5505,1.1171,598.34,6.1379,2027.4,6.0547,0.46389
2456933,10/2/2014,Thu,83.243,8.4477,1.13728,10.8608,1,0.3768,2,31.84,1,2.4885,0.6196,1.5452,1.1151,597.59,6.137,2023.8,6.0341,0.46195
2456934,10/3/2014,Fri,83.685,8.4632,1.15293,10.9942,1,0.37723,2,32.231,1,2.487,0.62655,1.5625,1.1256,597.77,6.1374,2024.5,6.1041,0.46762
2456937,10/6/2014,Mon,83.592,8.4723,1.14334,10.9275,1,0.37842,2,32.035,1,2.4089,0.62392,1.5521,1.1175,598.55,6.1401,2028.1,6.0701,0.46478
2456938,10/7/2014,Tue,83.465,8.4648,1.13534,10.8987,1,0.3773,2,31.951,1,2.3908,0.62222,1.5473,1.1182,596.06,6.1406,2025.7,6.0541,0.46356
2456939,10/8/2014,Wed,83.353,8.4584,1.14289,10.8495,1,0.37961,2,31.807,1,2.4277,0.62243,1.5382,1.1182,594.47,6.1406,2044.2,6.028,0.46147
2456940,10/9/2014,Thu,83.4,8.4719,1.13939,10.8496,1,0.37582,2,31.807,1,2.3925,0.62028,1.5396,1.1149,592.09,6.1292,2045.7,6.007,0.46147
2456941,10/10/2014,Fri,83.667,8.4803,1.14695,10.8907,1,0.37629,2,31.927,1,2.4094,0.62316,1.5489,1.1177,593.57,6.1311,2054.6,6.0514,0.46322
2456945,10/14/2014,Tue,83.579,8.48,1.14595,10.869,1,0.375,2,31.864,1,2.3947,0.62778,1.5466,1.1236,588.27,6.1265,2050.4,6.0474,0.46229
2456946,10/15/2014,Wed,83.367,8.4752,1.13732,10.7681,1,0.37821,2,31.568,1,2.4398,0.62657,1.5298,1.1289,589.2,6.1253,2060,5.992,0.458
2456947,10/16/2014,Thu,83.309,8.4771,1.14109,10.7409,1,0.37727,2,31.488,1,2.475,0.6225,1.5292,1.1266,590.77,6.1228,2078.6,5.9862,0.45685
2456948,10/17/2014,Fri,83.273,8.4763,1.14158,10.7888,1,0.37593,2,31.629,1,2.4336,0.62171,1.531,1.1248,586.44,6.123,2060.1,6.0118,0.45888
2456951,10/20/2014,Mon,83.249,8.4726,1.13829,10.7648,1,0.37667,2,31.558,1,2.4558,0.61972,1.5291,1.1277,586.73,6.1221,2065.4,5.9984,0.45787
2456952,10/21/2014,Tue,83.318,8.4928,1.13691,10.8145,1,0.37693,2,31.704,1,2.4695,0.61983,1.5361,1.1219,583.11,6.1206,2043.5,6.0252,0.45998
2456953,10/22/2014,Wed,83.576,8.4928,1.13725,10.8708,1,0.3765,2,31.869,1,2.4711,0.62234,1.5462,1.1219,584.63,6.1172,2047.3,6.0578,0.46238
2456954,10/23/2014,Thu,83.625,8.4872,1.14001,10.8714,1,0.3772,2,31.871,1,2.5032,0.62359,1.5458,1.1237,584.35,6.1204,2050.6,6.0609,0.4624
2456955,10/24/2014,Fri,83.596,8.4883,1.13492,10.8566,1,0.37623,2,31.827,1,2.466,0.62122,1.5436,1.1213,584.32,6.1173,2065,6.0545,0.46177
2456958,10/27/2014,Mon,83.541,8.4947,1.13663,10.8248,1,0.37687,2,31.734,1,2.5406,0.61984,1.54,1.1247,584.56,6.1158,2067.5,6.037,0.46042
2456959,10/28/2014,Tue,83.369,8.5004,1.13023,10.7946,1,0.37737,2,31.646,1,2.4714,0.61894,1.5353,1.1178,579.17,6.1149,2054.8,6.0129,0.45913
2456960,10/29/2014,Wed,83.388,8.5008,1.12325,10.7828,1,0.37542,2,31.611,1,2.4346,0.61922,1.5441,1.1136,575.21,6.112,2043.3,6.0032,0.45863
2456961,10/30/2014,Thu,83.739,8.4989,1.13323,10.9024,1,0.37717,2,31.962,1,2.4061,0.62412,1.5514,1.1193,576.66,6.1131,2050,6.0733,0.46372
2456962,10/31/2014,Fri,83.989,8.503,1.13774,10.9823,1,0.3773,2,32.196,1,2.4538,0.62507,1.5612,1.1275,578.21,6.1111,2061.2,6.1244,0.46712
2456965,11/3/2014,Mon,84.071,8.5049,1.14947,11.0199,1,0.37571,2,32.306,1,2.4967,0.62559,1.5651,1.132,582.3,6.1189,2061.9,6.1388,0.46872
2456966,11/4/2014,Tue,83.879,8.5052,1.14577,10.9615,1,0.3766,2,32.135,1,2.5181,0.62538,1.5592,1.1397,585.96,6.1143,2076,6.1012,0.46623
2456967,11/5/2014,Wed,84.082,8.5094,1.16413,11.0185,1,0.37667,2,32.302,1,2.5076,0.62566,1.5664,1.1377,589.79,6.1134,2079.9,6.1365,0.46866
2456968,11/6/2014,Thu,84.229,8.5063,1.16559,11.0867,1,0.3771,2,32.502,1,2.5546,0.63046,1.5782,1.1424,591.61,6.1124,2092.3,6.1718,0.47155
2456969,11/7/2014,Fri,84.265,8.5094,1.16013,11.0777,1,0.3781,2,32.475,1,2.5713,0.63118,1.575,1.136,587.99,6.124,2103.7,6.1672,0.47117
2456972,11/10/2014,Mon,84.164,8.5109,1.15955,11.074,1,0.37581,2,32.465,1,2.5403,0.63066,1.5716,1.1345,587.21,6.1192,2100.9,6.1691,0.47102
2456974,11/12/2014,Wed,84.376,8.5098,1.14489,11.0474,1,0.37593,2,32.387,1,2.5506,0.6323,1.5681,1.1284,593.89,6.1259,2121.1,6.1527,0.46988
2456975,11/13/2014,Thu,84.585,8.5082,1.14566,11.0288,1,0.37627,2,32.332,1,2.5925,0.63628,1.5684,1.135,594.86,6.1252,2137.5,6.1484,0.4691
2456976,11/14/2014,Fri,84.554,8.5109,1.14474,11.0141,1,0.377,2,32.289,1,2.6029,0.63876,1.5661,1.1294,594.73,6.1281,2159.5,6.138,0.46847
2456979,11/17/2014,Mon,84.766,8.5086,1.14743,11.0559,1,0.3771,2,32.412,1,2.6019,0.63919,1.568,1.1308,595.47,6.1257,2170.4,6.1658,0.47025
2456980,11/18/2014,Tue,84.786,8.5128,1.1462,10.9789,1,0.37727,2,32.186,1,2.5959,0.6391,1.5608,1.1305,597.83,6.1207,2161.6,6.1207,0.46697
2456981,11/19/2014,Wed,84.785,8.5146,1.15982,10.9661,1,0.3773,2,32.148,1,2.5749,0.63821,1.5589,1.135,600.53,6.1186,2157.8,6.1153,0.46643
2456982,11/20/2014,Thu,84.887,8.5181,1.16163,10.9865,1,0.37723,2,32.208,1,2.5733,0.63769,1.5584,1.1312,599.47,6.1245,2154.7,6.1312,0.46729
2456983,11/21/2014,Fri,85.524,8.5136,1.15297,11.1035,1,0.3772,2,32.551,1,2.5248,0.63812,1.5775,1.1238,593.97,6.1242,2140.6,6.1883,0.47227
2456986,11/24/2014,Mon,85.755,8.5147,1.16094,11.073,1,0.377,2,32.462,1,2.5485,0.63697,1.5736,1.1282,595.67,6.1415,2161.3,6.1718,0.47097
2456987,11/25/2014,Tue,85.832,8.5182,1.17376,11.0335,1,0.3771,2,32.346,1,2.5306,0.63639,1.5708,1.1261,598.67,6.1368,2165.6,6.1535,0.46929
2456988,11/26/2014,Wed,85.829,8.525,1.17188,11.0059,1,0.3766,2,32.265,1,2.5013,0.63348,1.5648,1.1236,598.93,6.1399,2164.9,6.1365,0.46812
2456989,11/27/2014,Thu,85.954,8.5211,1.17004,11.0295,1,0.37687,2,32.334,1,2.5123,0.63586,1.5682,1.1333,600.9,6.1392,2162.8,6.1559,0.46912
2456990,11/28/2014,Fri,86.068,8.5276,1.17332,11.063,1,0.37743,2,32.433,1,2.5725,0.63945,1.5697,1.1427,608.14,6.1435,2218.8,6.1734,0.47055
2456993,12/1/2014,Mon,86.052,8.5293,1.17372,11.0176,1,0.3772,2,32.299,1,2.563,0.63523,1.568,1.1344,613.19,6.1518,2259.8,6.1452,0.46862
2456994,12/2/2014,Tue,86.22,8.5393,1.18269,11.1057,1,0.37667,2,32.558,1,2.5745,0.63894,1.5778,1.14,614.22,6.1489,2303,6.1956,0.47236
2456995,12/3/2014,Wed,86.876,8.5414,1.18816,11.1839,1,0.37677,2,32.787,1,2.5557,0.63699,1.5878,1.136,609.77,6.1505,2285.7,6.2383,0.47569
2456996,12/4/2014,Thu,86.857,8.5447,1.18989,11.0692,1,0.37677,2,32.451,1,2.5789,0.63672,1.5799,1.1373,609.16,6.1542,2274.6,6.1709,0.47081
2456997,12/5/2014,Fri,87.062,8.5501,1.20065,11.1843,1,0.37674,2,32.788,1,2.602,0.64106,1.5909,1.1423,611.84,6.1513,2307.7,6.2387,0.47571
2457000,12/8/2014,Mon,87.143,8.5421,1.20542,11.1956,1,0.3769,2,32.821,1,2.615,0.64004,1.5903,1.1472,610.54,6.1744,2317.6,6.2416,0.47619
2457001,12/9/2014,Tue,86.818,8.5558,1.19929,11.0839,1,0.37621,2,32.494,1,2.5947,0.63718,1.5802,1.1422,614.09,6.1874,2355.1,6.1741,0.47144
2457002,12/10/2014,Wed,86.711,8.5559,1.2042,11.075,1,0.37697,2,32.468,1,2.6113,0.63739,1.5737,1.1482,615.66,6.1764,2397.1,6.1731,0.47106
2457003,12/11/2014,Thu,86.595,8.5508,1.21026,11.0997,1,0.37756,2,32.54,1,2.645,0.63648,1.5773,1.1535,616.19,6.1883,2413.2,6.1916,0.47211
2457004,12/12/2014,Fri,86.541,8.5482,1.20965,11.0235,1,0.3757,2,32.317,1,2.6731,0.63585,1.5703,1.154,619.43,6.1877,2414.2,6.1481,0.46887
2457007,12/15/2014,Mon,86.521,8.5515,1.21487,11.036,1,0.37571,2,32.353,1,2.6921,0.63852,1.5726,1.163,619.28,6.1895,2422.9,6.1469,0.4694
2457008,12/16/2014,Tue,86.095,8.5541,1.21651,11.0062,1,0.37697,2,32.266,1,2.7314,0.63559,1.5637,1.1625,620,6.1901,2442.2,6.1346,0.46813
