Jul.Day,YYYY/MM/DD,Wdy,CZK/USD,DKK/USD,NLG/USD,XCD/USD,EGP/USD,EEK/USD,EUR/USD,FJD/USD,FIM/USD,FRF/USD,XAF/USD,XPF/USD,DEM/USD,GHS/USD,XAU/USD,GRD/USD,HNL/USD,HKD/USD,HUF/USD,ISK/USD
2457739,12/16/2016,Fri,25.839,7.1098,2.1079,2.6902,18.5945,14.967,0.95654,2.1171,5.6873,6.2745,627.38,114.195,1.8708,4.2196,0.00087829,325.94,23.38,7.7661,298.92,113.805
2457742,12/19/2016,Mon,25.873,7.1185,2.1095,2.6902,18.923,14.978,0.95727,2.0972,5.6917,6.2793,628.08,114.211,1.8723,4.3997,0.00087574,326.19,23.352,7.7676,298.44,113.727
2457743,12/20/2016,Tue,25.997,7.154,2.1208,2.6901,19.6719,15.058,0.96238,2.1343,5.722,6.3128,631.34,114.833,1.8822,4.1303,0.00088295,327.93,23.441,7.766,298.95,113.952
2457744,12/21/2016,Wed,25.911,7.132,2.1138,2.6899,19.2211,15.008,0.9592,2.1346,5.7031,6.2919,629.16,114.441,1.876,4.2395,0.00087597,326.85,23.4,7.7637,297.87,113.664
2457745,12/22/2016,Thu,25.86,7.1109,2.1084,2.6898,18.788,14.97,0.95674,2.1368,5.6885,6.2758,627.59,114.136,1.8712,4.1748,0.00088295,326.01,23.382,7.7623,297.31,113.558
2457746,12/23/2016,Fri,25.865,7.1162,2.1093,2.6898,18.745,14.976,0.95715,2.1359,5.6909,6.2785,627.78,114.219,1.872,4.3201,0.00088295,326.15,23.368,7.7591,295.98,113.549
2457751,12/28/2016,Wed,26.034,7.1536,2.1212,2.6902,19.0933,15.061,0.96258,2.1119,5.7232,6.3141,631.39,114.881,1.8826,4.2696,0.00087597,328,23.268,7.7576,297.35,114.881
2457752,12/29/2016,Thu,25.77,7.0915,2.1021,2.6901,18.068,14.925,0.95389,2.1389,5.6716,6.2571,625.6,113.823,1.8656,4.2901,0.00087062,325.04,23.251,7.7556,296.44,113.823
2457753,12/30/2016,Fri,25.772,7.0446,2.0883,2.6902,18.1418,14.827,0.94763,2.1391,5.6344,6.2161,621.62,113.117,1.8534,4.2898,0.00086161,322.91,23.25,7.7539,296.4,113.788
2457757,1/3/2017,Tue,25.947,7.1365,2.1159,2.6898,18.4799,15.023,0.96013,2.1106,5.7087,6.2981,629.71,114.561,1.8779,4.2445,0.00086798,327.17,23.129,7.7563,296.58,113.978
2457758,1/4/2017,Wed,25.797,7.0972,2.1037,2.6898,18.2854,14.936,0.95461,2.111,5.6759,6.2619,626.14,113.907,1.8671,4.212,0.00085717,325.28,23.078,7.7553,293.83,113.228
2457759,1/5/2017,Thu,25.499,7.0149,2.0793,2.69,18.2116,14.763,0.94353,2.1038,5.61,6.1891,619.02,112.572,1.8454,4.2605,0.00084792,321.51,23.061,7.7545,290.84,112.764
2457760,1/6/2017,Fri,25.598,7.041,2.087,2.69,18.1908,14.818,0.94704,2.0958,5.6309,6.2122,621.34,113.054,1.8523,4.255,0.00084987,322.71,23.028,7.7552,291.17,113.442
2457763,1/9/2017,Mon,25.555,7.0292,2.0838,2.6901,18.1235,14.795,0.94558,2.1061,5.6221,6.2026,620.17,112.816,1.8494,4.3252,0.00084555,322.21,22.979,7.7559,291.81,113.983
2457764,1/10/2017,Tue,25.552,7.033,2.0846,2.69,18.5475,14.801,0.94593,2.0958,5.6242,6.2049,620.38,112.889,1.8501,4.2606,0.00084284,322.32,22.95,7.7544,292.34,115.253
2457765,1/11/2017,Wed,25.713,7.0797,2.0989,2.69,18.6516,14.902,0.95242,2.097,5.6628,6.2475,624.74,113.677,1.8628,4.2506,0.00083986,324.54,22.909,7.7557,293.33,116.172
2457766,1/12/2017,Thu,25.338,6.9692,2.0663,2.69,18.7123,14.671,0.93766,2.0858,5.5751,6.1506,614.99,111.935,1.8339,4.2602,0.00083078,319.51,22.871,7.7545,288,114.075
2457767,1/13/2017,Fri,25.436,6.9979,2.0742,2.6899,18.7285,14.727,0.94124,2.078,5.5964,6.1741,617.54,112.361,1.8409,4.2605,0.00083565,320.73,22.851,7.7553,289.13,114.118
2457770,1/16/2017,Mon,25.49,7.0165,2.0789,2.6902,18.792,14.761,0.94338,2.0772,5.6091,6.1882,618.85,112.601,1.8451,4.2695,,321.46,22.801,7.7553,290.45,113.965
2457771,1/17/2017,Tue,25.251,6.9542,2.0605,2.69,18.9434,14.629,0.93499,2.0786,5.5592,6.1332,613.43,111.529,1.8287,4.2806,0.00082053,318.6,23.578,7.7561,287.41,112.586
2457772,1/18/2017,Wed,25.301,6.9609,2.063,2.6897,18.8045,14.647,0.93613,2.0823,5.566,6.1406,614.03,111.67,1.8309,4.3034,0.00082324,318.99,23.539,7.7565,288.21,112.624
2457773,1/19/2017,Thu,25.413,6.9968,2.0731,2.69,18.8551,14.719,0.94072,2.0726,5.5932,6.1707,617.08,112.291,1.8399,4.322,0.00083216,320.55,23.566,7.7569,290.14,113.535
2457774,1/20/2017,Fri,25.302,6.9619,2.0636,2.6899,18.7542,14.651,0.9364,2.0575,5.5676,6.1424,614.13,111.717,1.8314,4.3506,0.00082888,319.08,23.609,7.7587,289.92,113.138
2457777,1/23/2017,Mon,25.164,6.925,2.0519,2.6901,18.8669,14.569,0.93112,2.0657,5.5362,6.1078,610.71,111.112,1.8211,4.3499,0.0008229,317.28,23.52,7.7563,288.58,113.776
2457778,1/24/2017,Tue,25.128,6.9185,2.0503,2.6901,19.0128,14.557,0.93039,2.0605,5.5319,6.103,610.3,110.987,1.8197,4.3406,0.00082155,317.03,23.57,7.757,288.74,114.764
2457779,1/25/2017,Wed,25.139,6.9217,2.0514,2.6898,18.9008,14.565,0.93087,2.0594,5.5347,6.1061,610.7,111.088,1.8206,4.3496,0.0008332,317.19,23.58,7.7574,288.31,115.606
2457780,1/26/2017,Thu,25.331,6.9702,2.0655,2.6902,18.9573,14.665,0.93727,2.0588,5.5728,6.1481,614.92,111.809,1.8331,4.352,0.00083846,319.38,23.581,7.758,291.85,116.584
2457781,1/27/2017,Fri,25.271,6.9575,2.0615,2.6899,18.7246,14.637,0.93548,2.0629,5.5621,6.1364,613.67,111.652,1.8296,4.3447,0.00084128,318.77,23.571,7.7582,291.09,116.412
2457784,1/30/2017,Mon,25.281,6.9644,2.0634,2.6902,18.8355,14.651,0.93635,2.0603,5.5673,6.1421,614.12,111.715,1.8313,4.3702,0.00083564,319.06,23.549,7.7583,290.76,116.486
2457785,1/31/2017,Tue,25.038,6.8905,2.0418,2.6899,18.8508,14.497,0.92654,2.0604,5.509,6.0777,607.74,110.517,1.8122,4.3695,0.00082734,315.72,23.622,7.7584,287.45,115.208
2457786,2/1/2017,Wed,25.118,6.9144,2.0488,2.6899,18.897,14.546,0.92968,2.0529,5.5276,6.0983,609.93,110.924,1.8183,4.3747,0.00082802,316.79,23.622,7.7594,288.05,114.314
2457787,2/2/2017,Thu,25.017,6.8847,2.04,2.6899,18.5575,14.484,0.9257,2.0567,5.5039,6.0722,607.23,110.424,1.8105,4.3879,0.00081651,315.43,23.551,7.7596,286.51,113.209
2457788,2/3/2017,Fri,25.046,6.8914,2.0421,2.6901,18.6384,14.499,0.92667,2.0488,5.5097,6.0786,607.95,110.578,1.8124,4.3947,0.00081986,315.76,23.52,7.7583,287.13,112.882
2457791,2/6/2017,Mon,25.172,6.9292,2.0537,2.6901,18.4964,14.582,0.93194,2.0476,5.541,6.1131,611.23,111.161,1.8227,4.4106,0.00081219,317.56,23.482,7.7584,288.73,113.175
2457792,2/7/2017,Tue,25.273,6.952,2.0614,2.6899,18.358,14.636,0.93542,2.0465,5.5618,6.136,613.56,111.585,1.8295,4.389,0.0008112,318.75,23.45,7.7586,289.26,113.607
2457793,2/8/2017,Wed,25.249,6.943,2.0582,2.69,18.1542,14.614,0.93398,2.0503,5.5532,6.1265,612.52,111.406,1.8267,4.3494,0.00080401,318.25,23.419,7.7588,288.85,113.033
2457794,2/9/2017,Thu,25.359,6.9751,2.0678,2.6901,17.8275,14.681,0.93831,2.0539,5.5789,6.1549,615.5,111.934,1.8352,4.3994,0.00080466,319.73,23.571,7.7577,289.26,113.382
2457795,2/10/2017,Fri,25.386,6.9802,2.0695,2.6901,17.7391,14.694,0.93909,2.0586,5.5836,6.16,616.12,112.031,1.8367,4.4652,0.00081351,319.99,23.54,7.7595,289.57,113.097
2457798,2/13/2017,Mon,25.504,7.0161,2.0786,2.6901,17.2498,14.758,0.94321,2.0725,5.6081,6.1871,618.6,112.584,1.8448,4.4204,0.00081385,321.4,23.5,7.7596,291.11,112.876
2457799,2/14/2017,Tue,25.552,7.0317,2.0836,2.6902,16.5683,14.794,0.94548,2.0587,5.6216,6.2019,620.23,112.871,1.8492,4.4428,0.0008089,322.17,23.51,7.7596,291.34,112.386
2457800,2/15/2017,Wed,25.5,7.0156,2.0797,2.69,16.4506,14.766,0.94374,2.0598,5.6112,6.1905,618.92,112.599,1.8458,4.4098,0.00081651,321.58,23.448,7.7608,290.88,111.448
2457801,2/16/2017,Thu,25.345,6.9754,2.0672,2.6902,16.0549,14.678,0.93808,2.0519,5.5775,6.1534,615.36,111.894,1.8347,4.4506,0.00080678,319.65,23.418,7.76,288.57,110.287
2457802,2/17/2017,Fri,25.443,7.0027,2.0761,2.6899,16.1493,14.741,0.94211,2.051,5.6015,6.1798,618.1,112.391,1.8426,4.5306,0.00080369,321.02,23.514,7.7615,290.37,110.871
2457806,2/21/2017,Tue,25.617,7.0466,2.0887,2.6901,15.815,14.83,0.94781,2.0545,5.6354,6.2172,621.7,113.061,1.8538,4.5404,0.00081206,322.97,23.51,7.761,291.36,110.496
2457807,2/22/2017,Wed,25.601,7.0406,2.0878,2.6901,15.7549,14.824,0.94741,2.0518,5.633,6.2146,621.44,113.096,1.853,4.563,0.00080727,322.83,23.481,7.7604,291.55,109.892
2457808,2/23/2017,Thu,25.534,7.0214,2.0819,2.6901,15.7883,14.782,0.94472,2.0528,5.6171,6.197,619.81,112.717,1.8477,4.5676,0.00080028,321.91,23.489,7.7596,291.05,108.879
2457809,2/24/2017,Fri,25.539,7.0263,2.0828,2.6902,15.8623,14.788,0.94511,2.0405,5.6194,6.1995,619.87,112.771,1.8485,4.5802,0.0007919,322.05,23.471,7.761,291.52,108.208
2457812,2/27/2017,Mon,25.424,6.9947,2.0741,2.6901,15.7967,14.726,0.94116,2.0547,5.5959,6.1736,617.39,112.262,1.8408,4.6507,0.00079426,320.7,23.47,7.7613,289.46,107.209
2457813,2/28/2017,Tue,25.438,7.0021,2.0756,2.69,15.8058,14.737,0.94185,2.0549,5.6,6.1781,617.91,112.366,1.8421,4.6995,0.00079441,320.93,23.481,7.7625,290.27,106.753
2457814,3/1/2017,Wed,25.572,7.0353,2.0862,2.6902,16.1928,14.812,0.94666,2.0554,5.6286,6.2097,621.03,113.006,1.8515,4.7242,0.00080629,322.57,23.472,7.7631,291.27,106.597
2457815,3/2/2017,Thu,25.704,7.0703,2.0958,2.6903,16.315,14.881,0.95104,2.0578,5.6546,6.2384,623.96,113.52,1.8601,4.7495,0.00080616,324.07,23.46,7.7628,294.09,107.588
2457816,3/3/2017,Fri,25.604,7.0441,2.0884,2.6903,16.148,14.828,0.94767,2.0921,5.6346,6.2163,621.54,113.05,1.8535,4.7183,0.00081252,322.92,23.468,7.7636,292.8,107.181
2457819,3/6/2017,Mon,25.533,7.0246,2.082,2.6901,16.7801,14.782,0.94477,2.0727,5.6173,6.1973,619.69,112.784,1.8478,4.7252,0.00080989,321.93,23.469,7.7639,292.8,107.023
2457820,3/7/2017,Tue,25.539,7.0262,2.0826,2.6901,17.4,14.787,0.94504,2.0754,5.619,6.1991,619.82,112.809,1.8483,4.6252,0.00081751,322.02,23.47,7.7645,293.18,109.226
2457821,3/8/2017,Wed,25.615,7.047,2.0895,2.6897,17.8456,14.836,0.94816,2.0766,5.6375,6.2195,622.1,113.191,1.8544,4.6502,0.00082631,323.09,23.502,7.7676,295.05,109.069
2457822,3/9/2017,Thu,25.529,7.0229,2.0818,2.6902,17.8783,14.781,0.94467,2.0848,5.6168,6.1966,619.78,112.73,1.8476,4.6298,0.00082665,321.9,23.499,7.7648,294.61,108.736
2457823,3/10/2017,Fri,25.318,6.9679,2.066,2.69,17.6044,14.669,0.9375,2.0879,5.5741,6.1496,615.02,111.869,1.8336,4.6301,0.00082836,319.45,23.502,7.7653,293.12,107.838
2457826,3/13/2017,Mon,25.321,6.9668,2.0654,2.6901,18.028,14.664,0.93723,2.0819,5.5725,6.1478,614.85,111.829,1.8331,4.5993,0.00082836,319.36,23.478,7.7644,292.77,110.542
2457827,3/14/2017,Tue,25.402,6.9829,2.0701,2.6899,18.0301,14.698,0.93937,2.0802,5.5852,6.1618,616.16,112.098,1.8372,4.5949,0.00082939,320.09,23.43,7.7683,292.48,110.353
2457828,3/15/2017,Wed,25.413,6.9948,2.0727,2.6902,18.3,14.717,0.94056,2.0822,5.5923,6.1697,617.02,112.279,1.8396,4.5397,0.00083078,320.5,23.508,7.769,291.84,109.804
2457829,3/16/2017,Thu,25.167,6.9246,2.0525,2.6901,18.1554,14.573,0.93138,2.06,5.5378,6.1095,610.83,111.152,1.8216,4.5807,0.00081005,317.37,23.481,7.7611,288.1,109.148
2457830,3/17/2017,Fri,25.163,6.9234,2.0516,2.6899,18.0498,14.567,0.93099,2.065,5.5354,6.1069,610.74,111.13,1.8209,4.5303,0.0008112,317.23,23.487,7.7617,287.44,108.603
2457833,3/20/2017,Mon,25.131,6.9136,2.0494,2.6902,18.2943,14.551,0.92996,2.0521,5.5293,6.1001,609.91,110.939,1.8188,4.5019,0.00080989,316.88,23.45,7.7652,286.82,108.948
2457834,3/21/2017,Tue,25.014,6.8802,2.0387,2.6898,18.1619,14.475,0.92513,2.0556,5.5006,6.0684,606.83,110.356,1.8094,4.5275,0.00080642,315.24,23.48,7.7657,285.23,109.449
2457835,3/22/2017,Wed,24.999,6.887,2.0404,2.6898,18.2752,14.487,0.92591,2.048,5.5052,6.0736,607.23,110.488,1.8109,4.4298,0.00079887,315.5,23.486,7.7666,285.99,110.488
2457836,3/23/2017,Thu,25.062,6.894,2.043,2.6897,18.0649,14.505,0.92706,2.0591,5.5121,6.0811,608.26,110.647,1.8132,4.37,0.00079505,315.9,23.482,7.7673,287.1,111.201
2457837,3/24/2017,Fri,25.006,6.8827,2.0396,2.6902,18.1497,14.481,0.92553,2.065,5.503,6.0711,607.04,110.429,1.8102,4.3,0.00080188,315.37,23.449,7.767,286.73,110.338
2457840,3/27/2017,Mon,24.82,6.8379,2.0252,2.6897,18.194,14.379,0.91902,2.0646,5.4642,6.0283,602.71,109.664,1.7974,4.3672,0.0007919,313.15,23.399,7.7671,283.94,109.484
2457841,3/28/2017,Tue,24.898,6.8599,2.0309,2.6898,18.2577,14.42,0.92159,2.0628,5.4795,6.0452,604.39,109.983,1.8025,4.3471,0.00079359,314.03,23.35,7.7672,285.23,110.438
2457842,3/29/2017,Wed,25.131,6.9178,2.0488,2.69,18.2481,14.547,0.92971,2.0645,5.5278,6.0985,609.76,110.971,1.8184,4.3699,0.00079679,316.8,23.321,7.7691,288.19,111.433
2457843,3/30/2017,Thu,25.26,6.9342,2.0544,2.6902,18.1739,14.587,0.93225,2.0521,5.5429,6.1152,611.65,111.214,1.8233,4.3552,0.00080085,317.66,23.272,7.7706,287.8,112.629
2457844,3/31/2017,Fri,25.265,6.953,2.0601,2.6902,18.1749,14.627,0.93481,2.0865,5.5581,6.132,613.35,111.575,1.8283,4.3253,0.0008006,318.54,23.491,7.7717,288.73,112.994
2457847,4/3/2017,Mon,25.387,6.9807,2.0684,2.6902,18.0743,14.686,0.93859,2.0681,5.5806,6.1567,615.59,112.042,1.8357,4.2695,0.00080079,319.82,23.461,7.7711,289.68,113.852
2457848,4/4/2017,Tue,25.364,6.9761,2.0666,2.69,18.0954,14.673,0.93778,2.0689,5.5758,6.1515,615.08,111.885,1.8341,4.2574,0.00079378,319.55,23.428,7.7707,290.49,112.166
2457849,4/5/2017,Wed,25.371,6.974,2.0671,2.6897,18.0596,14.677,0.93803,2.0683,5.5773,6.1531,615.18,111.945,1.8346,4.2306,0.00079822,319.63,23.401,7.7693,291.1,112.508
2457850,4/6/2017,Thu,25.008,6.9802,2.0693,2.6899,18.0789,14.692,0.93901,2.0744,5.5831,6.1595,615.94,112.022,1.8365,4.1747,0.00079644,319.97,23.369,7.7697,291.56,112.586
2457851,4/7/2017,Fri,25.018,7.0068,2.076,2.6902,18.0476,14.74,0.94206,2.0771,5.6012,6.1795,617.94,112.391,1.8425,4.2248,0.00078958,321.01,23.34,7.7694,292.06,112.297
2457854,4/10/2017,Mon,25.088,7.0137,2.0781,2.6898,18.0847,14.754,0.94298,2.0845,5.6067,6.1856,618.49,112.538,1.8443,4.2345,0.00079695,321.32,23.399,7.7697,293.53,112.349
2457855,4/11/2017,Tue,25.104,7.0037,2.0762,2.6901,18.0901,14.741,0.94214,2.0823,5.6017,6.18,617.93,112.437,1.8427,4.2401,0.00079064,321.03,23.301,7.7712,293.92,111.777
2457856,4/12/2017,Wed,25.174,7.0084,2.0769,2.69,18.0916,14.746,0.94247,2.0814,5.6037,6.1822,618.12,112.443,1.8433,4.2471,0.00078382,321.15,23.28,7.771,294.36,111.314
2457857,4/13/2017,Thu,25.137,7,2.0731,2.6901,18.0949,14.719,0.94071,2.0746,5.5932,6.1707,616.98,112.225,1.8399,4.2245,0.00077529,320.55,23.441,7.7739,294.52,111.283
2457861,4/17/2017,Mon,24.994,6.9769,2.0673,2.6898,18.1155,14.678,0.93811,2.0752,5.5777,6.1536,615.25,111.948,1.8348,4.2203,0.00077481,319.66,23.4,7.7722,294.39,110.919
2457862,4/18/2017,Tue,25.025,6.9476,2.0583,2.6902,18.0872,14.615,0.93404,2.0688,5.5535,6.1269,612.68,111.508,1.8268,4.2198,0.00077571,318.27,23.393,7.7744,292.86,110.404
2457863,4/19/2017,Wed,25.082,6.9464,2.0582,2.69,18.1018,14.614,0.93398,2.069,5.5532,6.1265,612.78,111.498,1.8267,4.1494,0.00077771,318.26,23.408,7.7744,293.12,110.311
2457864,4/20/2017,Thu,25.084,6.9164,2.0487,2.6901,18.1801,14.546,0.92965,2.0767,5.5275,6.0981,609.68,110.946,1.8182,4.1477,0.00077953,316.78,23.407,7.7749,291.84,109.683
2457865,4/21/2017,Fri,25.155,6.9531,2.0609,2.6898,18.0936,14.632,0.93518,2.0742,5.5603,6.1344,613.49,111.595,1.829,4.1395,0.00077771,318.66,23.398,7.7758,292.59,109.602
2457868,4/24/2017,Mon,24.723,6.8505,2.0315,2.6898,18.1756,14.424,0.92184,2.066,5.481,6.0469,604.74,109.976,1.803,4.2001,0.00078628,314.12,23.372,7.7796,286.96,107.526
2457869,4/25/2017,Tue,24.571,6.8007,2.0142,2.6902,18.046,14.301,0.914,2.0688,5.4344,5.9955,599.52,109.095,1.7876,4.1944,0.00078815,311.45,23.349,7.7799,285.19,106.367
2457870,4/26/2017,Wed,24.771,6.8439,2.0269,2.6899,18.159,14.391,0.91975,2.0761,5.4686,6.0331,603.28,109.79,1.7989,4.2093,0.00079001,313.4,23.414,7.7809,287.6,106.688
2457871,4/27/2017,Thu,24.881,6.8472,2.0286,2.6898,18.1123,14.403,0.92052,2.0856,5.4732,6.0382,603.93,109.863,1.8004,4.1744,0.00078846,313.67,23.398,7.7801,287.12,106.857
2457872,4/28/2017,Fri,24.653,6.8291,2.0228,2.69,18.0535,14.362,0.91791,2.0866,5.4577,6.0211,602.25,109.495,1.7953,4.2098,0.00078827,312.78,23.379,7.7782,287.2,106.26
2457875,5/1/2017,Mon,24.623,6.8178,2.02,2.67,,14.343,0.91666,,5.4502,6.0129,603.01,,1.7928,,0.00078939,312.35,23.476,7.7776,286.01,106.11
2457876,5/2/2017,Tue,24.621,6.8017,2.0196,2.67,,14.339,0.91644,,5.4489,6.0114,601.52,,1.7924,,0.00079549,312.28,23.477,7.7814,285.46,105.95
2457877,5/3/2017,Wed,24.562,6.8303,2.0198,2.67,,14.341,0.91653,,5.4494,6.012,601.97,,1.7926,,0.00079695,312.31,23.474,7.7816,286.57,106.52
2457878,5/4/2017,Thu,24.445,6.775,2.0114,2.67,,14.281,0.91273,,5.4269,5.9871,599.48,,1.7851,,0.00081285,311.01,23.472,7.782,284.63,105.9
2457879,5/5/2017,Fri,24.323,6.7617,2.0061,2.69,,14.243,0.91031,,5.4125,5.9712,596.58,,1.7804,,0.00081252,310.19,23.472,7.784,283.35,105.57
2457882,5/8/2017,Mon,24.412,6.8108,2.0155,2.67,,14.31,0.91458,,5.4379,5.9993,602.01,,1.7888,,0.0008112,311.64,23.467,7.7847,284.79,106.1
2457883,5/9/2017,Tue,24.434,6.83,2.0251,2.67,,14.378,0.91894,,5.4638,6.0278,604.1,,1.7973,,0.00081717,313.13,23.465,7.7842,286.15,105.99
2457884,5/10/2017,Wed,24.435,6.8409,2.0275,2.67,,14.396,0.92005,,5.4704,6.0352,604.84,,1.7995,,0.00081551,313.51,23.464,7.7863,285.59,105.79
2457885,5/11/2017,Thu,24.462,6.8468,2.0284,2.67,,14.402,0.92043,,5.4726,6.0376,605.79,,1.8002,,0.00081717,313.64,23.463,7.7899,285.43,105.27
2457886,5/12/2017,Fri,24.299,6.8066,2.0184,2.69,,14.331,0.91592,,5.4458,6.008,601.73,,1.7914,,0.00081054,312.1,23.463,7.7936,283.44,104.19
2457889,5/15/2017,Mon,24.099,6.7727,2.0077,2.67,,14.255,0.91104,,5.4168,5.976,599.16,,1.7818,,0.00080759,310.44,23.463,7.7884,281.22,103.21
2457890,5/16/2017,Tue,23.765,6.7011,1.9891,2.67,,14.123,0.90261,,5.3667,5.9207,592.79,,1.7653,,0.00080792,307.56,23.464,7.7886,278.89,102.06
2457891,5/17/2017,Wed,23.73,6.6616,1.9788,2.69,,14.05,0.89796,,5.339,5.8902,588.97,,1.7563,,0.00079632,305.98,23.466,7.7871,276.96,101.1
2457892,5/18/2017,Thu,23.916,6.6968,1.9827,2.67,,14.078,0.89972,,5.3495,5.9018,591.98,,1.7597,,0.0007924,306.58,23.468,7.7825,278.93,101.33
2457893,5/19/2017,Fri,23.64,6.6416,1.9685,2.69,,13.977,0.89329,,5.3112,5.8596,587.09,,1.7471,,0.00079474,304.39,23.469,7.783,275.45,99.98
2457897,5/23/2017,Tue,23.636,6.6535,1.9661,2.67,,13.96,0.8922,,5.3048,5.8524,588.14,,1.745,,0.00079014,304.02,23.476,7.7882,275.82,100.38
2457898,5/24/2017,Wed,23.603,6.6313,1.9692,2.67,,13.981,0.89358,,5.313,5.8615,585.89,,1.7477,,0.00079632,304.49,23.477,7.7886,274.3,100.4
2457899,5/25/2017,Thu,23.599,6.6402,1.9657,2.67,,13.957,0.89199,,5.3035,5.8511,587.03,,1.7446,,0.00079426,303.95,23.479,7.7915,274.3,100.6
2457900,5/26/2017,Fri,23.666,6.6558,1.9717,2.69,,14,0.89474,,5.3199,5.8691,588.39,,1.75,,0.0007869,304.88,23.481,7.7927,275.15,100.16
2457903,5/29/2017,Mon,23.807,6.6815,1.9719,2.67,,14,0.89479,,5.3202,5.8694,588.33,,1.7501,,,304.9,23.476,7.7946,276.62,100.21
2457904,5/30/2017,Tue,23.692,6.6566,1.971,2.67,,13.995,0.89442,,5.318,5.867,588.93,,1.7493,,0.0007897,304.77,23.472,7.793,275.62,99.99
2457905,5/31/2017,Wed,23.456,6.6207,1.9619,2.67,,13.93,0.89027,,5.2933,5.8398,585.62,,1.7412,,0.00078846,303.36,23.465,7.7923,274.27,99.03
2457906,6/1/2017,Thu,23.471,6.6307,1.9649,2.67,,13.951,0.89162,,5.3013,5.8486,586.69,,1.7439,,0.00078815,303.82,23.459,7.7912,274.53,98.6
2457907,6/2/2017,Fri,23.352,6.5943,1.9555,2.69,,13.884,0.88737,,5.2761,5.8208,583.3,,1.7355,,0.00078197,302.37,23.453,7.7917,272.54,97.5
2457910,6/5/2017,Mon,23.367,6.6043,1.9585,2.7,,13.906,0.88873,,5.2842,5.8297,586.05,,1.7382,,0.00077771,302.84,23.447,7.7922,272.93,97.67
2457911,6/6/2017,Tue,23.348,6.5971,1.9554,2.67,,13.884,0.88734,,5.2759,5.8206,584.37,,1.7355,,0.00077169,302.36,23.441,7.7939,273.27,97.88
2457912,6/7/2017,Wed,23.386,6.6111,1.9588,2.67,,13.908,0.88886,,5.2849,5.8305,585.54,,1.7385,,0.00077229,302.88,23.441,7.7947,274.3,98.89
2457913,6/8/2017,Thu,23.505,6.6509,1.9648,2.67,,13.95,0.89158,,5.3011,5.8484,589.09,,1.7438,,0.00077741,303.81,23.441,7.797,275.4,99.08
2457914,6/9/2017,Fri,23.384,6.6432,1.9696,2.69,,13.984,0.89377,,5.3141,5.8627,588.4,,1.7481,,0.00078846,304.55,23.441,7.7973,274.74,98.79
2457917,6/12/2017,Mon,23.396,6.6427,1.9667,2.67,,13.963,0.89243,,5.3061,5.854,589.42,,1.7454,,0.00078753,304.1,23.442,7.8,274.65,99.79
2457918,6/13/2017,Tue,23.325,6.6314,1.9665,2.67,,13.962,0.89235,,5.3057,5.8534,587.48,,1.7453,,0.00079127,304.07,23.442,7.7986,273.05,99.89
2457919,6/14/2017,Wed,23.337,6.628,1.9573,2.7,,13.897,0.88818,,5.2809,5.8261,587.08,,1.7371,,0.00078136,302.65,23.442,7.7984,272.76,100.45
2457920,6/15/2017,Thu,23.537,6.6662,1.9765,2.67,,14.033,0.89689,,5.3327,5.8832,590.58,,1.7542,,0.00079568,305.62,23.442,7.8017,276.17,101.04
2457921,6/16/2017,Fri,23.378,6.6414,1.9697,2.69,,13.985,0.89381,,5.3144,5.863,588.15,,1.7481,,0.00079441,304.57,23.442,7.8006,274.91,100.92
2457924,6/19/2017,Mon,23.478,6.6723,1.9741,2.69,,14.016,0.89579,,5.3261,5.876,590.99,,1.752,,0.00079919,305.24,23.442,7.8,276.39,102.79
2457925,6/20/2017,Tue,23.604,6.6797,1.9793,2.67,,14.053,0.89818,,5.3403,5.8917,591.57,,1.7567,,0.00080143,306.05,23.442,7.8006,277.69,103.72
2457926,6/21/2017,Wed,23.567,6.663,1.9766,2.69,,14.034,0.89696,,5.3331,5.8837,589.89,,1.7543,,0.00080272,305.64,23.442,7.8006,277.12,105.09
2457927,6/22/2017,Thu,23.589,6.6707,1.9757,2.67,,14.028,0.89654,,5.3306,5.8809,590.84,,1.7535,,0.00079613,305.5,23.442,7.7999,277.3,104.23
2457928,6/23/2017,Fri,23.468,6.6438,1.9685,2.69,,13.977,0.89329,,5.3112,5.8596,588.28,,1.7471,,0.00079359,304.39,23.442,7.7996,276.63,103.48
2457931,6/26/2017,Mon,23.519,6.6483,1.9686,2.67,,13.977,0.89331,,5.3114,5.8597,589.1,,1.7472,,0.00080208,304.4,23.443,7.7994,276.54,104.42
2457932,6/27/2017,Tue,23.217,6.5565,1.9488,2.67,,13.837,0.88433,,5.258,5.8008,580.89,,1.7296,,0.00079887,301.34,23.443,7.8007,273.44,103.36
2457933,6/28/2017,Wed,23.105,6.5316,1.9389,2.67,,13.766,0.87982,,5.2312,5.7712,576.39,,1.7208,,0.00079676,299.8,23.444,7.804,271.79,103.55
2457934,6/29/2017,Thu,22.952,6.505,1.9291,2.67,,13.697,0.87537,,5.2047,5.742,576.25,,1.7121,,0.00080401,298.28,23.444,7.8055,271.03,102.34
2457935,6/30/2017,Fri,22.862,6.5075,1.9306,2.69,,13.707,0.87606,,5.2088,5.7465,576.71,,1.7134,,,298.52,23.444,7.8063,270.29,101.81
2457939,7/4/2017,Tue,23.011,6.5486,1.942,2.67,,13.788,0.88124,,5.2396,5.7806,579.93,,1.7236,,,300.28,23.45,7.8079,271.31,102.88
