Date,Bitcoin,Litecoin,Ripple,Monero,Ethereum,Neo,IOTA,,,
22-Jun-13,108.3,2.92,,,,,,,,
21-Jun-13,109.5,2.87,,,,,,,,
20-Jun-13,110.15,2.29,,,,,,,,
19-Jun-13,108.25,2.3,,,,,,,,
18-Jun-13,107.4,2.31,,,,,,,,
17-Jun-13,101.7,2.28,,,,,,,,
16-Jun-13,99.51,2.13,,,,,,,,
15-Jun-13,99.99,2.11,,,,,,,,
14-Jun-13,99.98,2.13,,,,,,,,
13-Jun-13,104,2.27,,,,,,,,
12-Jun-13,108.15,2.38,,,,,,,,
11-Jun-13,108.9,2.4,,,,,,,,
10-Jun-13,106.35,2.49,,,,,,,,
9-Jun-13,100,2.38,,,,,,,,
8-Jun-13,108.3,2.56,,,,,,,,
7-Jun-13,111.5,2.6,,,,,,,,
6-Jun-13,118,2.75,,,,,,,,
5-Jun-13,121.65,2.86,,,,,,,,
4-Jun-13,121.42,2.87,,,,,,,,
3-Jun-13,122.22,2.73,,,,,,,,
2-Jun-13,122.29,2.73,,,,,,,,
1-Jun-13,129.3,2.83,,,,,,,,
31-May-13,129,2.96,,,,,,,,
30-May-13,128.8,2.97,,,,,,,,
29-May-13,132.3,3.1,,,,,,,,
28-May-13,129,3.09,,,,,,,,
27-May-13,129.75,3.1,,,,,,,,
26-May-13,133.48,3.25,,,,,,,,
25-May-13,131.98,3.12,,,,,,,,
24-May-13,133.2,3.18,,,,,,,,
23-May-13,126.7,3.18,,,,,,,,
22-May-13,123.89,3.12,,,,,,,,
21-May-13,122.88,3.09,,,,,,,,
20-May-13,122,3.18,,,,,,,,
19-May-13,121.99,3.3,,,,,,,,
18-May-13,123.5,3.29,,,,,,,,
17-May-13,123.02,3.19,,,,,,,,
16-May-13,118.76,2.92,,,,,,,,
15-May-13,114.22,2.94,,,,,,,,
14-May-13,111.5,2.82,,,,,,,,
13-May-13,117.98,3.28,,,,,,,,
12-May-13,115,3.27,,,,,,,,
11-May-13,115.24,3.35,,,,,,,,
10-May-13,117.2,3.44,,,,,,,,
9-May-13,112.67,3.42,,,,,,,,
8-May-13,113.57,3.41,,,,,,,,
7-May-13,111.5,3.33,,,,,,,,
6-May-13,112.3,3.37,,,,,,,,
5-May-13,115.91,3.59,,,,,,,,
4-May-13,112.5,3.48,,,,,,,,
3-May-13,97.75,3.04,,,,,,,,
2-May-13,105.21,3.37,,,,,,,,
1-May-13,116.99,3.8,,,,,,,,
30-Apr-13,139,4.3,,,,,,,,
29-Apr-13,144.54,4.38,,,,,,,,
28-Apr-13,134.21,4.35,,,,,,,,
