Date,BTC/USD,LTC/USD,ETH/USD,DASH/USD,ETC/USD,XMR/USD,XRP/USD,BCH/USD
2018-04-13 06-AM,7800.62,125.75,485.48,348.72,16,188.1,0.625375705,730.64
2018-04-13 05-AM,7824,126.5,486.62,347.41,16.17,188.31,0.63116208,736
2018-04-13 04-AM,7828.51,125.8,491,350.63,16.24,189.62,0.630821336,743.97
2018-04-13 03-AM,7889.63,126.59,494.15,351.12,16.38,189.28,0.629355785,744.47
2018-04-13 02-AM,7790,124.1,483.89,349.54,15.75,186.73,0.622421,728.27
2018-04-13 01-AM,7881.94,126.33,489.11,352,16.32,191.33,0.620939233,736.38
2018-04-13 12-AM,7930,130.1,495,358.56,16.17,192.59,0.643123,736.83
2018-04-12 11-PM,7861.92,129.42,492.29,353.41,15.92,189.51,0.649158734,728.08
2018-04-12 10-PM,7835.71,125.58,484,351,15.8,188.54,0.659766782,726.01
2018-04-12 09-PM,7728.07,125.15,467.51,342,15.4,186,0.598848144,714.85
2018-04-12 08-PM,7693.7,123.5,463.15,340,15.37,184.86,0.582797775,713
2018-04-12 07-PM,7690.01,121.7,457.54,339.21,15.24,182.81,0.571521543,701.01
2018-04-12 06-PM,7694.44,121.28,463.78,340,15.27,184.84,0.571696892,709.5
2018-04-12 05-PM,7609.03,120.08,456.2,338.48,15.07,182.56,0.559187615,703.95
2018-04-12 04-PM,7634.81,121.39,464.4,335.36,15.17,184.18,0.571618225,703.61
2018-04-12 03-PM,7640.26,122,467.89,338,15.13,185.22,0.562781552,701
2018-04-12 02-PM,7687.88,121.9,464.35,344.9,15.19,185.3,0.571901393,710.4
2018-04-12 01-PM,7704.91,123,462,343.97,15.05,185.7,0.560146957,708
2018-04-12 12-PM,7690,122.55,461.46,335,14.97,182.88,0.5526034,716.23
2018-04-12 11-AM,6942.05,115.48,432.32,312.3,14.22,171.14,0.521764478,673.75
2018-04-12 10-AM,6844.97,113.61,424,308,13.81,169,0.510497863,666.5
2018-04-12 09-AM,6848.21,114.3,423.65,309,14.05,168,0.514026643,666.13
2018-04-12 08-AM,6833.81,114.5,420.31,306.89,14,167.19,0.51253575,661.8
2018-04-12 07-AM,6786.67,113.45,417.2,309.76,13.91,166.52,0.509068117,658.14
2018-04-12 06-AM,6951,116.85,434.13,313.91,14.42,170.28,0.53230758,678
2018-04-12 05-AM,6956.06,117.25,434.68,313.91,14.6,171.81,0.541668392,684
2018-04-12 04-AM,6947,116.39,437.13,311.2,14.54,169.5,0.54679837,678.05
2018-04-12 03-AM,6944.05,117.3,436,312.9,14.53,169.02,0.527261717,682.22
2018-04-12 02-AM,6945.6,117.45,432.59,308.63,14.39,167.92,0.532658064,667
2018-04-12 01-AM,6932.66,116.92,433.05,308.8,14.43,167.7,0.529447244,668.51
2018-04-12 12-AM,6966.46,117.86,430,310.8,14.55,169.22,0.541015284,670.47
2018-04-11 11-PM,6933.57,114.5,422.31,305.74,14.12,166.7,0.508438688,651.04
2018-04-11 10-PM,6904,114.8,421,303.95,13.97,165.42,0.5001948,648.88
2018-04-11 09-PM,6896.3,114.31,421.06,302.72,14.07,166.31,0.500533454,650.47
2018-04-11 08-PM,6911.88,114.04,422.5,303.96,14,166.35,0.501387775,650.06
2018-04-11 07-PM,6902.3,114.4,422.03,302.72,13.97,165.88,0.501383072,650.39
2018-04-11 06-PM,6893.01,114.2,420,300.71,13.97,164.57,0.497123881,652.85
2018-04-11 05-PM,6913,114.79,420.92,303.99,13.96,164.35,0.49725209,648.81
2018-04-11 04-PM,6940,115,420.5,303.3,14.05,165.6,0.4980838,652.72
2018-04-11 03-PM,6936,115.33,422.49,305,14.02,167.5,0.50001624,651.55
2018-04-11 02-PM,6940,115.1,420.8,303.75,14.08,169,0.499333,653.98
2018-04-11 01-PM,6847.19,113.51,415.91,300.3,13.83,165.84,0.490943523,648.33
2018-04-11 12-PM,6862.67,114.1,414.49,301.99,13.8,165.21,0.492053439,652
2018-04-11 11-AM,6827.9,114.23,415.19,301.99,13.71,166.85,0.489150756,650.32
2018-04-11 10-AM,6865.97,114.28,417.87,299.56,13.84,166.85,0.491191494,653.4
2018-04-11 09-AM,6861.66,114.47,416.52,299.54,13.87,165.35,0.488481575,650.32
2018-04-11 08-AM,6839.24,114.27,416,302,13.89,164.64,0.489142445,651.91
2018-04-11 07-AM,6840,113.7,417.75,300.5,13.62,165.7,0.4904964,650.34
2018-04-11 06-AM,6836.32,113.8,417.82,299.82,13.68,165.71,0.488865243,654.48
2018-04-11 05-AM,6825,113.31,414,298.44,13.57,164.9,0.4882605,650.32
2018-04-11 04-AM,6821.26,113.3,413,300,13.67,164.54,0.487310814,648
2018-04-11 03-AM,6843.88,113.39,415.05,300,13.71,165,0.488310838,653.43
2018-04-11 02-AM,6830.3,113.55,417.5,298.5,13.61,165.82,0.489322692,650
2018-04-11 01-AM,6842.18,114.22,417.6,300,13.67,165.97,0.49072115,654.85
2018-04-11 12-AM,6834,114.47,414,300,13.72,166.04,0.4913646,644.8
2018-04-10 11-PM,6792.6,113.37,411.3,296.45,13.57,164.38,0.488591718,650.9
2018-04-10 10-PM,6856.64,114.49,414,297.7,13.72,165.08,0.49196392,650.01
2018-04-10 09-PM,6833.64,114.4,411.86,300,13.69,165.45,0.488946942,650.01
2018-04-10 08-PM,6856.46,114.56,411.1,297.7,13.68,166.12,0.491471053,653.08
2018-04-10 07-PM,6837.55,114.76,411.11,298.3,13.61,165.58,0.490115584,651.37
2018-04-10 06-PM,6866.44,114.81,410.89,301.22,13.68,167.95,0.492186419,650.25
2018-04-10 05-PM,6847.1,114.86,407.99,297.54,13.6,167,0.491210954,653.17
2018-04-10 04-PM,6829.1,114.44,406.39,296.4,13.68,166.83,0.49032938,648.69
2018-04-10 03-PM,6750.02,113.19,398.62,295,13.5,164.67,0.483841434,638
2018-04-10 02-PM,6762.52,113.1,397.72,301.41,13.54,163.92,0.484264057,635.01
2018-04-10 01-PM,6746.26,113.8,398.29,299.67,13.46,164.71,0.483774305,635
2018-04-10 12-PM,6734.78,113.78,394.55,296.54,13.46,163.33,0.480459205,637.09
2018-04-10 11-AM,6734.05,113.41,394.13,299.67,13.44,164.36,0.480070425,635.22
2018-04-10 10-AM,6772.88,113.98,396.04,298.02,13.49,164.57,0.483583632,634.74
2018-04-10 09-AM,6734,112.06,395.94,297,13.47,164.49,0.48100962,630
2018-04-10 08-AM,6724.71,113.69,394.16,297.55,13.31,163.65,0.481690977,629
2018-04-10 07-AM,6700.03,113,396,297.5,13.3,164.07,0.48005715,627.49
2018-04-10 06-AM,6756.05,113.55,401.51,299.8,13.51,166.11,0.483125136,635.55
2018-04-10 05-AM,6767.02,114.53,400.17,302.2,13.57,165.3,0.484518632,636.6
2018-04-10 04-AM,6787,114.15,400,301.46,13.55,166.03,0.4859492,635.6
2018-04-10 03-AM,6737,114.51,396.63,295.82,13.56,166.08,0.48142602,637.38
2018-04-10 02-AM,6728,113.89,395.38,295.82,13.5,166.08,0.48233032,633.5
2018-04-10 01-AM,6762.32,114.5,395.53,301,13.59,166.32,0.48539933,638.29
2018-04-10 12-AM,6761.54,115.09,398,299.22,13.61,165.85,0.485343341,638.3
2018-04-09 11-PM,6689.12,114.68,393.03,298.18,13.51,163.77,0.482686899,627
2018-04-09 10-PM,6715.93,114.02,395.53,295.96,13.51,165.9,0.482002296,629.35
2018-04-09 09-PM,6669.98,113.57,389.7,293.35,13.36,163.88,0.478237566,633.29
2018-04-09 08-PM,6687.58,113.03,394.68,292.75,13.32,163.7,0.479165107,629.02
2018-04-09 07-PM,6753.48,114.5,400.5,297.37,13.41,166.35,0.482941355,638.3
2018-04-09 06-PM,6726.3,114.66,398.47,297.72,13.4,165.61,0.480526872,635.2
2018-04-09 05-PM,6745.88,114.66,396,298.5,13.42,165.6,0.482465338,638.41
2018-04-09 04-PM,6723.93,114.23,397.1,300,13.44,166.02,0.479416209,636
2018-04-09 03-PM,6739,114.33,393.79,298.87,13.45,165.64,0.48008636,633.5
2018-04-09 02-PM,6723.19,114.64,393.77,301.49,13.46,166.6,0.479632375,636.75
2018-04-09 01-PM,6743.03,114.19,394.02,297.15,13.4,167.12,0.47882256,636.02
2018-04-09 12-PM,6757.55,114.67,395.57,302.12,13.55,166.74,0.482962099,637
2018-04-09 11-AM,6782.09,115.4,402.9,306.17,13.58,168,0.482749166,643.59
2018-04-09 10-AM,7080.83,118.32,420.39,319.69,14.18,176.27,0.502526505,671
2018-04-09 09-AM,7109.1,121.18,412.06,317.79,14.37,175.75,0.504888282,678.7
2018-04-09 08-AM,7130.11,121.5,418.5,318.69,14.24,176.07,0.504811788,675.93
2018-04-09 07-AM,7130.91,120.56,412.86,317.53,14.2,175.38,0.503727482,670
2018-04-09 06-AM,7109.1,121.18,412.06,317.79,14.18,175.75,0.50403519,671
2018-04-09 05-AM,7137.56,121.42,411.65,321,14.3,176.21,0.505981628,674.97
2018-04-09 04-AM,7128.32,121.79,410.94,320.66,14.35,178.06,0.505968154,673
2018-04-09 03-AM,7113.4,121,407.5,318.9,14.36,177.7,0.507114286,674.49
2018-04-09 02-AM,7117.62,121.69,410.3,318.03,14.31,175.15,0.504995139,669
2018-04-09 01-AM,7076,119.77,407.92,318.43,14.22,176,0.50466032,658
2018-04-09 12-AM,7030,117.27,401.51,311,14.21,172.9,0.4999736,652.69
2018-04-08 11-PM,7036.77,118.15,400.5,309.17,14.25,174.67,0.499047728,656
2018-04-08 10-PM,6990.26,117.3,397.09,305.5,14.12,171.97,0.494770603,648.54
2018-04-08 09-PM,6951.8,117.45,397.25,305.5,14,170.11,0.493508282,653.62
2018-04-08 08-PM,6989.77,117.24,398,311,14.15,171.98,0.496203772,650
2018-04-08 07-PM,6999.49,117.25,399.41,311.77,14.2,172,0.494303984,652.67
2018-04-08 06-PM,6993.51,116.89,396.97,313.63,14.03,172.89,0.494021546,646.06
2018-04-08 05-PM,6973.89,116.07,397.83,305,14.04,171,0.492217156,646.11
2018-04-08 04-PM,7036.94,117.99,400.37,309,14.3,173.68,0.498356091,657.39
2018-04-08 03-PM,7020.79,117.41,398.3,307.16,14.06,172.9,0.494965695,652.47
2018-04-08 02-PM,7043.26,117.51,401,308.05,13.98,170.42,0.495070745,652.11
2018-04-08 01-PM,7077.52,118.2,403,307.41,13.91,172.18,0.498257408,656
2018-04-08 12-PM,7093.66,118.24,402.93,304.4,13.95,172.18,0.499322727,652.13
2018-04-08 11-AM,6993.1,116.65,393.85,303.39,13.68,169.7,0.489656862,651.91
2018-04-08 10-AM,7003.92,117.27,393.6,302.15,13.74,171.15,0.492165458,652
2018-04-08 09-AM,6954.03,115.78,391.23,301,13.66,169.89,0.486990721,643
2018-04-08 08-AM,6936.18,116.45,390.54,298.18,13.65,168.4,0.486642389,648.21
2018-04-08 07-AM,6928.84,115.56,387.94,297.97,13.74,168.4,0.487097452,641.23
2018-04-08 06-AM,6935.92,115.93,388.85,297.97,13.58,168.4,0.48641607,646.5
2018-04-08 05-AM,6971.03,117,389.2,300.11,13.7,169.64,0.488111521,648.1
2018-04-08 04-AM,6969.36,116.01,389.03,298.98,13.69,167.57,0.4878552,645
2018-04-08 03-AM,6935.27,115.9,387.27,297.5,13.63,167.9,0.486301132,642
2018-04-08 02-AM,6942,117.1,387.11,299.96,13.4,169.27,0.48642594,641.32
2018-04-08 01-AM,6943.51,117.08,388.14,297.71,13.5,169.27,0.487642707,643.14
2018-04-08 12-AM,6890,115.48,385.37,297.34,13.46,167.95,0.4838158,639.67
2018-04-07 11-PM,6932.27,116.29,387.47,301.47,13.53,170.5,0.486160095,644
2018-04-07 10-PM,6975,116.85,390,303.31,13.63,171.16,0.4892265,648.62
2018-04-07 09-PM,7014.29,117.5,391.89,304.06,13.76,170.27,0.492403158,650.01
2018-04-07 08-PM,6976.89,117,389.6,301.94,13.63,170.24,0.490963749,648.99
2018-04-07 07-PM,6991.26,117.99,389.41,304.06,13.59,170.11,0.491485578,648.56
2018-04-07 06-PM,7000,117.96,391.92,306,13.61,170.5,0.49098,645
2018-04-07 05-PM,7019.31,118.28,392,307,13.67,170.91,0.492123824,647.5
2018-04-07 04-PM,7011,119.05,388.99,309.01,13.75,170,0.49413528,650.14
2018-04-07 03-PM,6860,116.49,382,301.92,13.44,167.45,0.4826696,626.2
2018-04-07 02-PM,6835.69,116.25,381.7,301.93,13.35,167.45,0.480754078,620.92
2018-04-07 01-PM,6877.25,117.94,383.98,302,13.54,169.5,0.484089628,631.58
2018-04-07 12-PM,6865.65,117.16,382.41,303.3,13.42,169.68,0.483135791,628.09
2018-04-07 11-AM,6870,117.28,381.18,305.62,13.48,168.78,0.4838541,632
2018-04-07 10-AM,6851.95,117.01,381.94,302,13.41,167.55,0.482925436,626
2018-04-07 09-AM,6884.46,118.48,383.31,302.46,13.58,170,0.488590126,633.99
2018-04-07 08-AM,6854.37,117.43,381.05,305,13.48,168.84,0.487345707,635.01
2018-04-07 07-AM,6870.47,117.87,382,302.2,13.56,168.56,0.489177464,634.81
2018-04-07 06-AM,6840.07,118.44,381.78,302,13.59,166.93,0.486192176,631
2018-04-07 05-AM,6848.1,118.17,380,302.29,13.55,166.4,0.488817378,629.34
2018-04-07 04-AM,6850,118.12,382.87,303.08,13.55,168.9,0.4876515,625.21
2018-04-07 03-AM,6829.81,116.95,379.32,296.97,13.44,166.32,0.487511838,624.92
2018-04-07 02-AM,6838.9,116.86,379.47,300.34,13.44,168,0.486450957,627.33
2018-04-07 01-AM,6622,113.35,370.4,286.03,13.18,162.31,0.47168506,611.33
2018-04-07 12-AM,6613.55,112.79,369,282.5,13.07,161,0.47220747,603.64
2018-04-06 11-PM,6542.48,112,367.78,284.5,13.03,161.58,0.465497452,597.93
2018-04-06 10-PM,6610.26,113.1,369.8,287.54,13.09,162.71,0.468336921,607.62
2018-04-06 09-PM,6596.87,112.62,369.99,282.14,13.09,162.71,0.467915989,610.02
2018-04-06 08-PM,6610,113.99,371,285.91,13.09,163.85,0.4690456,606.12
2018-04-06 07-PM,6599,113,369.8,284,13.07,164.57,0.4665493,601
2018-04-06 06-PM,6603.94,113.94,369.7,285,13.11,164.53,0.467360834,606.38
2018-04-06 05-PM,6605,114.5,369.56,286.68,13.05,164.47,0.46730375,601.5
2018-04-06 04-PM,6579.12,113.29,366.57,284.99,13.02,163,0.465143784,601.99
2018-04-06 03-PM,6600,113.4,366.93,282.96,13.11,163.66,0.46662,605.45
2018-04-06 02-PM,6610,113.54,369.32,283.54,13.1,164.17,0.467327,608.4
2018-04-06 01-PM,6605.65,114.34,368,288.34,13.05,164.88,0.466160721,604.83
2018-04-06 12-PM,6598.42,115.04,369.43,287,13.25,166.22,0.464528768,610.25
2018-04-06 11-AM,6500.01,111.67,364,283.54,13.05,163.66,0.458705706,603.32
2018-04-06 10-AM,6566.81,113.79,370.1,289.53,13.28,166.82,0.463616786,619.1
2018-04-06 09-AM,6595.76,113.1,368.39,287.64,13.15,168.09,0.468430875,618.32
2018-04-06 08-AM,6625,114.25,367.72,290.92,13.1,169.55,0.4694475,614.03
2018-04-06 07-AM,6572,113.34,367.42,289.69,13.16,169.92,0.46740064,620.24
2018-04-06 06-AM,6770,117.5,378.24,299.23,13.57,175,0.4837842,643.65
2018-04-06 05-AM,6790.23,117.51,378,301.18,13.57,173.18,0.486112566,643.56
2018-04-06 04-AM,6754.5,117.65,378.08,299,13.59,172,0.48659418,635.18
2018-04-06 03-AM,6759,118.88,380.29,299.43,13.66,171.99,0.48685077,643.84
2018-04-06 02-AM,6802.94,118.39,380,303.09,13.66,172.13,0.489063357,636.37
2018-04-06 01-AM,6815,120.04,383.7,303.87,13.82,173.34,0.4883629,641.59
2018-04-06 12-AM,6775,118.64,381.5,302.32,13.65,172.64,0.489155,640.31
2018-04-05 11-PM,6820,119.08,381.17,301.99,13.79,172.21,0.4912446,645
2018-04-05 10-PM,6715.64,117.68,374.8,298.79,13.56,173.1,0.48352608,631.38
2018-04-05 09-PM,6751.89,119,377.94,297.34,13.6,173.4,0.491267516,634.14
2018-04-05 08-PM,6760.1,119.42,376.65,300,13.64,172,0.485915988,638.74
2018-04-05 07-PM,6693,118.25,373.82,300.25,13.5,169.73,0.48350232,630
2018-04-05 06-PM,6699.31,118.34,374.4,296,13.42,171.22,0.481613396,625.71
2018-04-05 05-PM,6706.58,118.89,376.04,298.79,13.49,171.61,0.481398312,630.8
2018-04-05 04-PM,6746.61,118.75,378.55,301.26,13.42,170.57,0.484676462,630.43
2018-04-05 03-PM,6761.95,118.76,379.82,302.5,13.4,171.04,0.48550801,630.23
2018-04-05 02-PM,6835.77,120,383,304.08,13.5,170.5,0.487868905,637.6
2018-04-05 01-PM,6651.35,116.27,375.14,295.94,13.22,169.18,0.477966011,622.83
2018-04-05 12-PM,6784.98,119.19,380,300.87,13.45,172.79,0.486958015,634
2018-04-05 11-AM,6778.04,118.99,379.54,298.05,13.44,170.7,0.484833201,634.54
2018-04-05 10-AM,6837.18,119,382.21,298.3,13.5,172.66,0.490089062,637.84
2018-04-05 09-AM,6850,120.02,383,300.15,13.6,171.37,0.487857,647.45
2018-04-05 08-AM,6786.94,118.03,378.2,298.72,13.45,169.8,0.487302292,638.07
2018-04-05 07-AM,6753.61,117.99,378.29,302.67,13.53,168.9,0.485854703,636.09
2018-04-05 06-AM,6840.47,120.95,381.89,302.08,13.65,170,0.495797266,654.75
2018-04-05 05-AM,6775.25,118.76,378.73,296.33,13.4,168.15,0.487343733,642.1
2018-04-05 04-AM,6764.08,118.86,380.27,294.82,13.59,167.45,0.488366576,651.44
2018-04-05 03-AM,6599.93,114.3,370.18,287.18,13.2,163.66,0.477966931,635.95
2018-04-05 02-AM,6605.05,113.79,367.27,290.62,13.18,164.1,0.478866125,630.5
2018-04-05 01-AM,6700,116.32,373.78,299.39,13.32,166.44,0.484544,640
2018-04-05 12-AM,6769.95,118.21,378.4,296.57,13.6,167.78,0.489128888,648.7
2018-04-04 11-PM,6747.28,117.77,375.09,294,13.55,168.36,0.487895817,645.55
2018-04-04 10-PM,6827,118.92,379.56,296.12,13.62,169.91,0.4956402,644.13
2018-04-04 09-PM,6845,118.24,382.97,300.89,13.68,170.7,0.495578,645
2018-04-04 08-PM,6859.01,120.5,381.61,304,13.66,171.31,0.498444257,650.08
2018-04-04 07-PM,6829.44,116.97,379,299.03,13.67,170.43,0.494383162,639.9
2018-04-04 06-PM,6832.17,117.32,380,304.5,13.62,170.9,0.49191624,652.4
2018-04-04 05-PM,6880.98,118.59,379.2,305.59,13.85,170.62,0.495981038,660
2018-04-04 04-PM,6786.78,116.4,371,304.5,13.36,169.81,0.487833746,645
2018-04-04 03-PM,6871.02,117,374.46,307.6,13.58,171,0.490109857,653.83
2018-04-04 02-PM,7077.78,121.51,385.12,315.2,14.06,176.65,0.504221047,665.23
2018-04-04 01-PM,7070.96,121.5,386.14,312.79,13.99,175.15,0.503169514,666.17
2018-04-04 12-PM,7054.05,121.38,385.69,317.08,13.85,176.9,0.50358863,661.9
2018-04-04 11-AM,7101.39,122.66,375.5,317.27,14.02,177.54,0.507394316,665.19
2018-04-04 10-AM,7080,121.5,390.1,321.59,14,180.54,0.5055828,660.67
2018-04-04 09-AM,7291.31,128.86,402.89,331.53,14.44,185.46,0.525338886,681.7
2018-04-04 08-AM,7315.77,129,403.5,331.83,14.54,185.84,0.528710698,684.81
2018-04-04 07-AM,7338.62,129.39,404,334,14.6,185.84,0.530949157,687.88
2018-04-04 06-AM,7347.61,129.42,405.46,336.82,14.77,186.57,0.530864823,688.34
2018-04-04 05-AM,7304.1,128.64,402.63,332.79,14.55,184.53,0.526406487,685.2
2018-04-04 04-AM,7285.07,129,400.55,335.1,14.58,185.13,0.526929113,684.2
2018-04-04 03-AM,7287.72,129.53,402.9,332.59,14.56,183,0.529088472,685
2018-04-04 02-AM,7333.76,132.02,406.79,332.51,14.72,185.21,0.539544723,694
2018-04-04 01-AM,7395.11,134.42,414.71,336.87,14.98,187.38,0.550270135,707.07
2018-04-04 12-AM,7412.27,134.3,415.02,336.25,15.1,187.18,0.54658079,712
2018-04-03 11-PM,7388,132.19,414.04,333.82,14.91,188.69,0.53577776,703.93
2018-04-03 10-PM,7429.22,133.15,415.82,340,14.95,189.2,0.538469866,709.21
2018-04-03 09-PM,7401.99,133.02,413.29,336.93,15.09,187.91,0.534423678,709.39
2018-04-03 08-PM,7460,132.2,413.99,343.6,15.08,188.46,0.5346582,711.02
2018-04-03 07-PM,7470,135.09,412.6,341.29,15.12,191.8,0.5362713,715
2018-04-03 06-PM,7420,131.4,407.48,337.86,15,186.71,0.5280072,709.64
2018-04-03 05-PM,7403.7,129.92,403.81,337.86,14.93,186,0.529808772,710
2018-04-03 04-PM,7385,126.95,404,337.05,14.95,188.07,0.5290614,712.5
2018-04-03 03-PM,7350,125.27,403.51,335.35,14.9,184.88,0.532728,710.18
2018-04-03 02-PM,7340.16,125.58,401.5,335.59,14.8,185.94,0.529152134,705.84
2018-04-03 01-PM,7359,124.5,403.45,336,14.83,183.48,0.53161416,692
2018-04-03 12-PM,7304,122.9,397.65,331.97,14.7,183.81,0.524062,685.09
2018-04-03 11-AM,7304.27,123.56,398.8,331.96,14.67,185,0.52590744,684.66
2018-04-03 10-AM,7349.71,124.3,400.89,330.58,14.9,186.17,0.526606722,689.44
2018-04-03 09-AM,7338,123.12,398.21,332,14.79,186.91,0.51160536,690.72
2018-04-03 08-AM,7398.98,123.43,400.14,330.6,15.02,188.08,0.511417498,693.57
2018-04-03 07-AM,7323.04,122.25,396,327.11,14.82,183.98,0.507486672,688
2018-04-03 06-AM,7337.98,122.64,395.45,324.23,14.94,184.94,0.506760899,689.89
2018-04-03 05-AM,7360,122.79,396.03,322.74,14.56,185,0.5116672,695.01
2018-04-03 04-AM,7175,119.85,390.7,319.62,14.23,178.92,0.49973875,675.77
2018-04-03 03-AM,7190,120.35,391,318.15,14.22,179.01,0.5023653,669.89
2018-04-03 02-AM,7030,118.17,381.96,313,13.86,177.36,0.4929436,662.21
2018-04-03 01-AM,7017.84,119.39,382,310.01,14.03,177.32,0.492371654,662
2018-04-03 12-AM,7058.89,119,383.55,310,13.97,176.78,0.494192889,662.75
2018-04-02 11-PM,7036.4,119.02,383.38,310.86,14.04,176.42,0.491422176,658.59
2018-04-02 10-PM,6980,117.11,382,305.36,13.98,174.11,0.4857382,653
2018-04-02 09-PM,6935.04,116.6,378.25,304.88,13.85,173.63,0.48371904,657.5
2018-04-02 08-PM,6985.13,118.3,381.97,307,13.86,176.96,0.485815792,662.45
2018-04-02 07-PM,6972.89,119.01,383.4,301.59,13.87,177.77,0.487405011,660
2018-04-02 06-PM,6978.47,119.04,384.55,301.59,13.9,177.2,0.484724526,665.25
2018-04-02 05-PM,7015,120.16,388.14,304.53,14,178.55,0.4900679,664.13
2018-04-02 04-PM,7018.71,119.92,389.48,304.57,14.1,179.01,0.490116519,665.82
2018-04-02 03-PM,6908.76,117.85,384.24,300,13.92,176.96,0.484373164,660
2018-04-02 02-PM,7005,118.97,389.33,298.23,13.97,177.71,0.49098045,666.94
2018-04-02 01-PM,7004.69,119.2,387.86,301.27,13.89,176.96,0.491379004,666
2018-04-02 12-PM,7055.39,119.42,389.99,303,14.09,176.96,0.496135025,680
2018-04-02 11-AM,7062.21,120,391.61,299.97,14.15,176.96,0.496543985,677
2018-04-02 10-AM,7059.67,119.7,390.01,303.1,14.09,177,0.490505872,673.16
2018-04-02 09-AM,7057,120.12,392,301.79,14,178.28,0.48848554,675
2018-04-02 08-AM,7066.04,120,389.25,303.64,14.04,178.3,0.48925261,676.26
2018-04-02 07-AM,6889.27,117.55,380.16,293.36,13.63,174.78,0.478115338,657.34
2018-04-02 06-AM,6905.32,118,382,292.48,13.75,177.39,0.480886485,660.44
2018-04-02 05-AM,6872.46,117.01,379.38,295.16,13.7,175.62,0.477704695,652.74
2018-04-02 04-AM,6987.69,118.75,384,296.29,13.85,178.15,0.485015563,659.87
2018-04-02 03-AM,6970,118.71,383.24,294.27,13.8,175.99,0.483718,660.04
2018-04-02 02-AM,6925,115.56,378.01,294,13.74,177.87,0.4801795,652.83
2018-04-02 01-AM,7023.01,117,383,291.65,13.83,177.49,0.488099195,655.94
2018-04-02 12-AM,6823.02,114.65,378,291.54,13.52,173.15,0.478907774,641.96
2018-04-01 11-PM,6809.93,114.69,377,286.35,13.53,174.5,0.479487171,641.92
2018-04-01 10-PM,6811.62,115.39,377.53,302.21,13.63,174.48,0.484101833,646.2
2018-04-01 09-PM,6891.26,115.21,380.95,306.43,13.79,175.46,0.488865984,649.89
2018-04-01 08-PM,6899.99,115,382.03,308.4,13.81,177.15,0.488726292,655.55
2018-04-01 07-PM,6824,114.83,379.03,302.98,13.66,173.87,0.48102376,651
2018-04-01 06-PM,6841.36,115.42,379.92,301.32,13.74,174.94,0.483752566,652.93
2018-04-01 05-PM,6794,115.03,374.49,296.8,13.7,173.39,0.4847519,654.88
2018-04-01 04-PM,6450.35,109.8,361,284,13.1,163,0.459135913,625.09
2018-04-01 03-PM,6520.1,110.39,365,291.13,13.15,165.32,0.463839914,629.01
2018-04-01 02-PM,6550,110.84,368,286.12,13.41,168.03,0.463871,640
2018-04-01 01-PM,6682.81,112.4,374.93,290.56,13.75,172.96,0.476083384,641.54
2018-04-01 12-PM,6680.41,113.24,377,290.56,13.65,171.08,0.474776739,641
2018-04-01 11-AM,6706.33,113.05,379.4,287,13.8,169.23,0.478027202,639.16
2018-04-01 10-AM,6759.89,113.95,383.29,292,13.8,173.36,0.48177736,649
2018-04-01 09-AM,6702.47,113.03,377,290,13.84,169.76,0.481237346,650
2018-04-01 08-AM,6719.27,112.26,377.97,294.23,13.8,171.54,0.483115513,659.34
2018-04-01 07-AM,6837.96,113.66,387.61,301.74,14,175.54,0.491649324,685.65
2018-04-01 06-AM,6904.77,115.97,395.02,305.84,14.18,177.92,0.496936297,691.32
2018-04-01 05-AM,6926.64,116.36,394.96,304.26,14.19,179.28,0.49871808,690.33
2018-04-01 04-AM,6924.8,116.12,395.13,304.26,14.27,180.18,0.496438912,689.09
2018-04-01 03-AM,6925,116.83,393.59,307.9,14.15,179.72,0.498877,687.48
2018-04-01 02-AM,6995.2,117.17,396.8,308.35,14.41,182,0.503024832,694.91
2018-04-01 01-AM,6987.04,117.7,396.07,308.35,14.53,181.14,0.503206621,687.4
2018-04-01 12-AM,6933.88,116.32,393.1,305.32,14.34,179.36,0.501804896,682.81
2018-03-31 11-PM,6960,116.8,394.19,305.33,14.36,179.78,0.5013984,692.46
2018-03-31 10-PM,6913.78,117,393,307.95,14.33,178.39,0.499451467,686.8
2018-03-31 09-PM,6900,117.05,393.56,307.61,14.32,178,0.498249,690.63
2018-03-31 08-PM,7061.91,119.63,398.49,317,14.52,178.48,0.50535028,697
2018-03-31 07-PM,7027.25,119,398.5,319.87,14.45,178.23,0.504907913,702.67
