Date,DASH/BTC,ETC/BTC,ETH/BTC,LTC/BTC,XMR/BTC,XRP/BTC
2018-02-10 07-PM,0.07313,0.002815,0.0999,0.01815,0.02931,0.000117000
2018-02-10 06-PM,0.07328,0.002829,0.1,0.01816,0.02921,0.000119800
2018-02-10 05-PM,0.07363,0.002807,0.09993,0.01811,0.0291,0.000117500
2018-02-10 04-PM,0.07379,0.002838,0.1004,0.01811,0.02927,0.000120300
2018-02-10 03-PM,0.074,0.002846,0.1009,0.01869,0.02934,0.000125300
2018-02-10 02-PM,0.07385,0.002848,0.1004,0.01853,0.02926,0.000127000
2018-02-10 01-PM,0.07422,0.002853,0.1008,0.01865,0.02951,0.000123800
2018-02-10 12-PM,0.074,0.002867,0.1007,0.01865,0.02927,0.000124100
2018-02-10 11-AM,0.07407,0.002802,0.1008,0.01859,0.02917,0.000121000
2018-02-10 10-AM,0.07388,0.002816,0.1006,0.01855,0.02987,0.000124300
2018-02-10 09-AM,0.07379,0.002811,0.09971,0.01836,0.02939,0.000122500
2018-02-10 08-AM,0.0741,0.002913,0.1005,0.01867,0.0299,0.000130200
2018-02-10 07-AM,0.0739,0.002889,0.1007,0.01867,0.0295,0.000122900
2018-02-10 06-AM,0.07417,0.002896,0.1007,0.01865,0.02945,0.000113800
2018-02-10 05-AM,0.07379,0.002886,0.1006,0.01878,0.02945,0.000113100
2018-02-10 04-AM,0.0739,0.002887,0.1,0.01863,0.0295,0.000111800
2018-02-10 03-AM,0.07341,0.002881,0.09995,0.0187,0.0294,0.000111100
2018-02-10 02-AM,0.0731,0.002857,0.09975,0.01861,0.02936,0.000110700
2018-02-10 01-AM,0.0735,0.002904,0.1003,0.01896,0.02986,0.000111200
2018-02-10 12-AM,0.07327,0.002966,0.1012,0.0189,0.02965,0.000105700
2018-02-09 11-PM,0.0731,0.002943,0.1007,0.01842,0.02933,0.000104100
2018-02-09 10-PM,0.07299,0.002914,0.1006,0.01845,0.0294,0.000103900
2018-02-09 09-PM,0.07301,0.002914,0.1002,0.01826,0.02946,0.000103500
2018-02-09 08-PM,0.07291,0.00295,0.1011,0.01848,0.02937,0.000104300
2018-02-09 07-PM,0.07306,0.002957,0.1008,0.01834,0.02924,0.000103500
2018-02-09 06-PM,0.07339,0.003,0.1009,0.01836,0.0294,0.000104800
2018-02-09 05-PM,0.07274,0.002973,0.1016,0.01828,0.0295,0.000105600
2018-02-09 04-PM,0.07269,0.00294,0.1013,0.0182,0.02949,0.000105200
2018-02-09 03-PM,0.07253,0.002913,0.1012,0.01822,0.02931,0.000106500
2018-02-09 02-PM,0.07261,0.002883,0.1003,0.01804,0.02901,0.000102700
2018-02-09 01-PM,0.07296,0.002844,0.1008,0.01805,0.0292,0.000097540
2018-02-09 12-PM,0.07301,0.002831,0.1006,0.0179,0.02938,0.000098000
2018-02-09 11-AM,0.07253,0.002911,0.1002,0.01786,0.02936,0.000094800
2018-02-09 10-AM,0.07288,0.002888,0.1003,0.01784,0.02953,0.000094540
2018-02-09 09-AM,0.07245,0.00278,0.1006,0.0179,0.02954,0.000095120
2018-02-09 08-AM,0.0732,0.002802,0.1011,0.01792,0.02968,0.000095170
2018-02-09 07-AM,0.07321,0.002784,0.1006,0.01813,0.02996,0.000095200
2018-02-09 06-AM,0.07338,0.002772,0.1005,0.01825,0.02999,0.000095220
2018-02-09 05-AM,0.0736,0.002782,0.1005,0.01829,0.02996,0.000095000
2018-02-09 04-AM,0.07348,0.002801,0.09969,0.01829,0.02998,0.000094000
2018-02-09 03-AM,0.07354,0.00275,0.09939,0.01827,0.03035,0.000094600
2018-02-09 02-AM,0.07361,0.002667,0.09973,0.01825,0.03035,0.000094860
2018-02-09 01-AM,0.07391,0.002649,0.09994,0.01825,0.02997,0.000094710
2018-02-09 12-AM,0.07283,0.002624,0.0989,0.01819,0.02996,0.000094750
2018-02-08 11-PM,0.07276,0.0026,0.09839,0.01804,0.03005,0.000092530
2018-02-08 10-PM,0.0726,0.002581,0.09761,0.01789,0.02992,0.000090710
2018-02-08 09-PM,0.07145,0.002578,0.09672,0.01772,0.03005,0.000089520
2018-02-08 08-PM,0.07157,0.002554,0.09716,0.01765,0.03006,0.000089840
2018-02-08 07-PM,0.06919,0.002483,0.0971,0.0176,0.0298,0.000090080
2018-02-08 06-PM,0.06859,0.00247,0.09681,0.01749,0.02911,0.000090270
2018-02-08 05-PM,0.06961,0.002459,0.09732,0.01742,0.02878,0.000090330
2018-02-08 04-PM,0.07,0.002444,0.09722,0.01737,0.02883,0.000090360
2018-02-08 03-PM,0.069,0.002435,0.09756,0.01732,0.0287,0.000090010
2018-02-08 02-PM,0.06924,0.002426,0.09657,0.01736,0.02816,0.000090370
2018-02-08 01-PM,0.06924,0.002459,0.0973,0.01749,0.02819,0.000090310
2018-02-08 12-PM,0.06964,0.002458,0.0984,0.01755,0.02819,0.000091370
2018-02-08 11-AM,0.0691,0.002436,0.09816,0.01749,0.02775,0.000088600
2018-02-08 10-AM,0.06911,0.002377,0.0995,0.01755,0.02773,0.000090880
2018-02-08 09-AM,0.06788,0.002385,0.1003,0.01757,0.02778,0.000091510
2018-02-08 08-AM,0.06809,0.002392,0.1001,0.01774,0.0277,0.000092320
2018-02-08 07-AM,0.06822,0.0024,0.1006,0.01776,0.02771,0.000092680
2018-02-08 06-AM,0.06866,0.002401,0.1004,0.01781,0.02781,0.000092790
2018-02-08 05-AM,0.06866,0.002392,0.1004,0.01782,0.02781,0.000092590
2018-02-08 04-AM,0.06882,0.002388,0.1006,0.01795,0.02781,0.000092620
2018-02-08 03-AM,0.0696,0.002396,0.1009,0.01798,0.02788,0.000093140
2018-02-08 02-AM,0.06852,0.002406,0.1003,0.0181,0.02773,0.000092990
2018-02-08 01-AM,0.06878,0.002415,0.1005,0.01811,0.02761,0.000093410
2018-02-08 12-AM,0.06875,0.002393,0.09884,0.01812,0.02722,0.000094360
2018-02-07 11-PM,0.06922,0.002392,0.1009,0.01818,0.0277,0.000093570
2018-02-07 10-PM,0.06997,0.002393,0.1008,0.01833,0.02777,0.000094010
2018-02-07 09-PM,0.06948,0.002398,0.101,0.01838,0.02787,0.000094010
2018-02-07 08-PM,0.06897,0.002421,0.1013,0.01829,0.02759,0.000094950
2018-02-07 07-PM,0.06933,0.002424,0.1009,0.01825,0.02782,0.000094400
2018-02-07 06-PM,0.06867,0.002407,0.1007,0.01841,0.02748,0.000094630
2018-02-07 05-PM,0.06824,0.002393,0.101,0.01824,0.02711,0.000094510
2018-02-07 04-PM,0.06716,0.002372,0.09994,0.0183,0.02649,0.000095400
2018-02-07 03-PM,0.06716,0.00238,0.09999,0.0184,0.02674,0.000095610
2018-02-07 02-PM,0.06899,0.002393,0.1003,0.01849,0.02687,0.000094680
2018-02-07 01-PM,0.06648,0.002413,0.1004,0.01852,0.02642,0.000095750
2018-02-07 12-PM,0.06716,0.002413,0.1009,0.01844,0.0263,0.000096030
2018-02-07 11-AM,0.06766,0.002433,0.1013,0.01868,0.02656,0.000096500
2018-02-07 10-AM,0.0677,0.002422,0.1016,0.01873,0.02725,0.000096760
2018-02-07 09-AM,0.06806,0.002436,0.1014,0.01868,0.02726,0.000096540
2018-02-07 08-AM,0.06878,0.002429,0.1008,0.01865,0.02718,0.000096260
2018-02-07 07-AM,0.068,0.002425,0.1004,0.01872,0.02682,0.000096810
2018-02-07 06-AM,0.06905,0.002434,0.1009,0.01867,0.02715,0.000097100
2018-02-07 05-AM,0.06897,0.002422,0.1007,0.01869,0.0268,0.000097490
2018-02-07 04-AM,0.06869,0.00241,0.1003,0.01825,0.02647,0.000097190
2018-02-07 03-AM,0.06731,0.002416,0.1,0.01832,0.02612,0.000097750
2018-02-07 02-AM,0.06791,0.002474,0.1016,0.0184,0.02725,0.000097990
2018-02-07 01-AM,0.068,0.002459,0.1018,0.01854,0.02734,0.000098080
2018-02-07 12-AM,0.06771,0.002495,0.1022,0.01856,0.02724,0.000098900
2018-02-06 11-PM,0.06801,0.002451,0.1011,0.01852,0.02689,0.000098170
2018-02-06 10-PM,0.06837,0.002464,0.1017,0.01859,0.02717,0.000098240
2018-02-06 09-PM,0.0685,0.002459,0.1013,0.01835,0.02689,0.000097740
2018-02-06 08-PM,0.06709,0.002484,0.1003,0.01832,0.0268,0.000098790
2018-02-06 07-PM,0.06654,0.002467,0.1004,0.01823,0.02626,0.000098850
2018-02-06 06-PM,0.06567,0.002416,0.1007,0.01819,0.02523,0.000098800
2018-02-06 05-PM,0.06475,0.002409,0.101,0.01819,0.02529,0.000098500
2018-02-06 04-PM,0.06653,0.002447,0.1019,0.01832,0.02621,0.000099360
2018-02-06 03-PM,0.06474,0.00242,0.1015,0.01826,0.02546,0.000098880
2018-02-06 02-PM,0.06622,0.002454,0.1012,0.01814,0.02535,0.000099990
2018-02-06 01-PM,0.06412,0.002437,0.09841,0.01809,0.02544,0.000098000
2018-02-06 12-PM,0.062,0.002338,0.0963,0.01766,0.02459,0.000097970
2018-02-06 11-AM,0.06223,0.002321,0.0967,0.01774,0.0245,0.000097710
2018-02-06 10-AM,0.06471,0.002356,0.0969,0.01774,0.0256,0.000097540
2018-02-06 09-AM,0.06274,0.002306,0.09508,0.01777,0.02475,0.000096480
2018-02-06 08-AM,0.06436,0.002327,0.09581,0.01787,0.02513,0.000095550
2018-02-06 07-AM,0.06382,0.002373,0.09539,0.01782,0.02493,0.000098160
2018-02-06 06-AM,0.06458,0.00241,0.09642,0.0182,0.02523,0.000098140
2018-02-06 05-AM,0.06527,0.002383,0.09627,0.01785,0.02442,0.000096960
2018-02-06 04-AM,0.06456,0.002354,0.09817,0.01825,0.02459,0.000099230
2018-02-06 03-AM,0.06502,0.002377,0.1002,0.01806,0.02544,0.000099900
2018-02-06 02-AM,0.06441,0.002399,0.0996,0.0181,0.02549,0.000099060
2018-02-06 01-AM,0.06477,0.002401,0.1009,0.01818,0.02602,0.000098470
2018-02-06 12-AM,0.06466,0.002367,0.1007,0.01816,0.02589,0.000098100
2018-02-05 11-PM,0.06431,0.002385,0.1003,0.01809,0.02605,0.000098210
2018-02-05 10-PM,0.06408,0.002406,0.1008,0.01811,0.02648,0.000098340
2018-02-05 09-PM,0.06587,0.002426,0.1,0.01824,0.02605,0.000099530
2018-02-05 08-PM,0.0643,0.002354,0.09618,0.01772,0.02498,0.000096250
2018-02-05 07-PM,0.06555,0.002394,0.09757,0.01798,0.02524,0.000096280
2018-02-05 06-PM,0.06578,0.002415,0.09855,0.0178,0.02533,0.000096010
2018-02-05 05-PM,0.06652,0.00246,0.09859,0.01802,0.02535,0.000096280
2018-02-05 04-PM,0.06574,0.002452,0.09916,0.0181,0.02546,0.000097220
2018-02-05 03-PM,0.06531,0.002446,0.09832,0.01761,0.02532,0.000096330
2018-02-05 02-PM,0.06622,0.002472,0.1008,0.01778,0.02521,0.000097060
2018-02-05 01-PM,0.0655,0.002475,0.1007,0.01792,0.02573,0.000098180
2018-02-05 12-PM,0.06625,0.002478,0.1005,0.01769,0.0253,0.000097350
2018-02-05 11-AM,0.06626,0.002499,0.1011,0.01798,0.02614,0.000098690
2018-02-05 10-AM,0.06567,0.00253,0.1023,0.01814,0.02585,0.000099850
2018-02-05 09-AM,0.06582,0.002513,0.102,0.018,0.02613,0.000098030
2018-02-05 08-AM,0.06615,0.002527,0.1029,0.01805,0.0262,0.000099020
2018-02-05 07-AM,0.06653,0.002552,0.1029,0.0182,0.02628,0.000098700
2018-02-05 06-AM,0.06615,0.002541,0.1025,0.01825,0.02636,0.000098890
2018-02-05 05-AM,0.0657,0.002527,0.1026,0.01844,0.0262,0.000099470
2018-02-05 04-AM,0.06604,0.002536,0.1029,0.01839,0.02632,0.000099270
2018-02-05 03-AM,0.06606,0.002541,0.1019,0.01813,0.0263,0.000099010
2018-02-05 02-AM,0.06603,0.002521,0.1021,0.01802,0.02653,0.000099580
2018-02-05 01-AM,0.06627,0.002529,0.1013,0.01808,0.0265,0.000099110
2018-02-05 12-AM,0.06632,0.002537,0.101,0.01803,0.02661,0.000099500
2018-02-04 11-PM,0.06652,0.002542,0.1009,0.01812,0.02685,0.000100300
2018-02-04 10-PM,0.06663,0.002491,0.1003,0.01754,0.02667,0.000099360
2018-02-04 09-PM,0.06722,0.002518,0.1018,0.01767,0.02695,0.000100100
2018-02-04 08-PM,0.068,0.002526,0.1021,0.01764,0.02742,0.000099020
2018-02-04 07-PM,0.0693,0.002571,0.103,0.01796,0.02749,0.000099650
2018-02-04 06-PM,0.06853,0.002578,0.1029,0.01796,0.02718,0.000099810
2018-02-04 05-PM,0.06668,0.00254,0.103,0.01796,0.02729,0.000099520
2018-02-04 04-PM,0.06582,0.002535,0.1017,0.0179,0.02639,0.000099200
2018-02-04 03-PM,0.06637,0.002528,0.1018,0.01796,0.02647,0.000098900
2018-02-04 02-PM,0.06717,0.002542,0.1015,0.01786,0.02652,0.000099100
2018-02-04 01-PM,0.06704,0.00255,0.1026,0.01817,0.02663,0.000101700
2018-02-04 12-PM,0.06817,0.002574,0.1023,0.01782,0.027,0.000101800
2018-02-04 11-AM,0.06844,0.002586,0.102,0.01772,0.0272,0.000101700
2018-02-04 10-AM,0.06812,0.002581,0.102,0.01754,0.02698,0.000101200
2018-02-04 09-AM,0.06838,0.002637,0.1028,0.01807,0.02733,0.000102800
2018-02-04 08-AM,0.0691,0.002638,0.1033,0.01831,0.0273,0.000102800
2018-02-04 07-AM,0.06958,0.00265,0.1038,0.01841,0.02752,0.000102900
2018-02-04 06-AM,0.06896,0.002645,0.1037,0.0186,0.02752,0.000103300
2018-02-04 05-AM,0.06947,0.002625,0.1043,0.01813,0.0275,0.000103800
2018-02-04 04-AM,0.06929,0.002643,0.1045,0.01772,0.02755,0.000103500
2018-02-04 03-AM,0.0693,0.00264,0.1047,0.01792,0.02744,0.000102700
2018-02-04 02-AM,0.07059,0.002642,0.1049,0.01766,0.02755,0.000102900
2018-02-04 01-AM,0.06998,0.002644,0.1051,0.01756,0.02737,0.000103500
2018-02-04 12-AM,0.06891,0.002643,0.1056,0.01749,0.0275,0.000103600
2018-02-03 11-PM,0.06914,0.00264,0.1055,0.01711,0.02745,0.000103400
2018-02-03 10-PM,0.06893,0.002651,0.1049,0.01693,0.02733,0.000104000
2018-02-03 09-PM,0.06853,0.002653,0.105,0.01701,0.02735,0.000103900
2018-02-03 08-PM,0.06804,0.002639,0.1049,0.01709,0.02736,0.000104000
2018-02-03 07-PM,0.06776,0.002595,0.1048,0.01675,0.02702,0.000103800
2018-02-03 06-PM,0.06798,0.002611,0.105,0.01597,0.02722,0.000103500
2018-02-03 05-PM,0.0682,0.002607,0.1055,0.01596,0.0269,0.000104100
2018-02-03 04-PM,0.06801,0.002599,0.1042,0.01574,0.02684,0.000103500
2018-02-03 03-PM,0.0683,0.00262,0.1057,0.01578,0.02686,0.000105300
2018-02-03 02-PM,0.06808,0.002628,0.1063,0.0158,0.02692,0.000107000
2018-02-03 01-PM,0.06809,0.002638,0.1062,0.01533,0.02695,0.000105000
2018-02-03 12-PM,0.06814,0.002626,0.1065,0.01508,0.02705,0.000102900
2018-02-03 11-AM,0.0681,0.002614,0.1074,0.01505,0.02704,0.000101700
2018-02-03 10-AM,0.0683,0.002626,0.1064,0.01494,0.02712,0.000102300
2018-02-03 09-AM,0.06783,0.002613,0.1061,0.0149,0.02709,0.000101100
2018-02-03 08-AM,0.06597,0.002598,0.1061,0.01484,0.02723,0.000099950
2018-02-03 07-AM,0.06511,0.002619,0.1068,0.01491,0.02729,0.000101600
2018-02-03 06-AM,0.06415,0.002574,0.1045,0.0148,0.02681,0.000098470
2018-02-03 05-AM,0.06556,0.00258,0.1046,0.01479,0.02631,0.000097870
2018-02-03 04-AM,0.06593,0.002543,0.1033,0.01473,0.0264,0.000095420
2018-02-03 03-AM,0.06711,0.002562,0.1051,0.01495,0.02689,0.000098550
2018-02-03 02-AM,0.06765,0.002577,0.1047,0.0149,0.02716,0.000099740
2018-02-03 01-AM,0.06742,0.002589,0.105,0.01486,0.02766,0.000101400
2018-02-03 12-AM,0.06671,0.002616,0.104,0.01487,0.02658,0.000101500
2018-02-02 11-PM,0.06591,0.002612,0.1035,0.01492,0.02666,0.000102500
2018-02-02 10-PM,0.06599,0.002572,0.1038,0.01484,0.02691,0.000100400
2018-02-02 09-PM,0.06562,0.002571,0.1039,0.01475,0.02694,0.000099540
2018-02-02 08-PM,0.0663,0.002578,0.1036,0.0146,0.02712,0.000099900
2018-02-02 07-PM,0.06605,0.002579,0.1027,0.01463,0.02725,0.000099470
2018-02-02 06-PM,0.0638,0.00258,0.1041,0.01466,0.02726,0.000099790
2018-02-02 05-PM,0.06511,0.002631,0.1055,0.0147,0.02748,0.000102900
2018-02-02 04-PM,0.06538,0.002588,0.107,0.01486,0.02677,0.000103600
2018-02-02 03-PM,0.06208,0.002559,0.106,0.01499,0.02682,0.000098790
2018-02-02 02-PM,0.06229,0.002576,0.109,0.01537,0.0269,0.000103200
2018-02-02 01-PM,0.058,0.002405,0.1027,0.01436,0.02504,0.000088480
2018-02-02 12-PM,0.0604,0.002461,0.1022,0.01405,0.02416,0.000089290
2018-02-02 11-AM,0.06236,0.002515,0.1047,0.01447,0.02486,0.000091710
2018-02-02 10-AM,0.06373,0.002483,0.1051,0.01438,0.025,0.000091640
2018-02-02 09-AM,0.06455,0.00252,0.1062,0.01453,0.02547,0.000091690
2018-02-02 08-AM,0.06544,0.002557,0.1076,0.01471,0.02595,0.000094350
2018-02-02 07-AM,0.06407,0.002564,0.1083,0.01482,0.026,0.000095210
2018-02-02 06-AM,0.06527,0.002613,0.1072,0.015,0.02652,0.000097300
2018-02-02 05-AM,0.06553,0.0026,0.1095,0.01524,0.02618,0.000098600
2018-02-02 04-AM,0.066,0.002625,0.1103,0.01551,0.02631,0.000099730
2018-02-02 03-AM,0.0653,0.002629,0.1103,0.01549,0.02613,0.000102000
2018-02-02 02-AM,0.066,0.002631,0.1097,0.01545,0.02616,0.000099550
2018-02-02 01-AM,0.066,0.002644,0.1104,0.01536,0.02606,0.000100400
2018-02-02 12-AM,0.06775,0.002722,0.1132,0.0156,0.0264,0.000104000
2018-02-01 11-PM,0.06733,0.002708,0.1114,0.01553,0.0267,0.000103900
2018-02-01 10-PM,0.06665,0.00271,0.1111,0.01581,0.02683,0.000105000
2018-02-01 09-PM,0.06642,0.002702,0.1118,0.01585,0.02681,0.000105100
2018-02-01 08-PM,0.0666,0.002719,0.1132,0.01538,0.02624,0.000104100
2018-02-01 07-PM,0.06688,0.002742,0.1153,0.01575,0.02684,0.000106300
2018-02-01 06-PM,0.06759,0.00274,0.1164,0.01578,0.02704,0.000106800
2018-02-01 05-PM,0.06762,0.002722,0.1145,0.01572,0.02615,0.000105000
2018-02-01 04-PM,0.0673,0.002768,0.1156,0.01583,0.02645,0.000106200
2018-02-01 03-PM,0.06691,0.002778,0.118,0.01618,0.02681,0.000106900
2018-02-01 02-PM,0.06717,0.002736,0.1219,0.01576,0.02648,0.000103800
2018-02-01 01-PM,0.06726,0.002766,0.1196,0.01584,0.02658,0.000107600
2018-02-01 12-PM,0.06755,0.002736,0.1167,0.01597,0.02723,0.000108000
2018-02-01 11-AM,0.06807,0.002727,0.1147,0.01594,0.02736,0.000107600
2018-02-01 10-AM,0.06762,0.002723,0.1146,0.01595,0.0273,0.000107400
2018-02-01 09-AM,0.06831,0.002749,0.1126,0.01597,0.02697,0.000108800
2018-02-01 08-AM,0.0686,0.002762,0.1128,0.01601,0.02721,0.000109700
2018-02-01 07-AM,0.06874,0.002759,0.1129,0.01601,0.02716,0.000110100
2018-02-01 06-AM,0.06806,0.002767,0.1132,0.01611,0.02703,0.000110200
2018-02-01 05-AM,0.06809,0.002772,0.1123,0.01614,0.02691,0.000110000
2018-02-01 04-AM,0.06895,0.002778,0.1133,0.01618,0.02714,0.000110000
2018-02-01 03-AM,0.06906,0.002789,0.1128,0.01616,0.027,0.000110500
2018-02-01 02-AM,0.06882,0.002768,0.1104,0.01616,0.02706,0.000110600
2018-02-01 01-AM,0.06882,0.002788,0.1103,0.01616,0.02704,0.000110500
2018-02-01 12-AM,0.06819,0.002803,0.1095,0.01605,0.02662,0.000111200
2018-01-31 11-PM,0.06827,0.002742,0.1093,0.01601,0.02661,0.000109800
2018-01-31 10-PM,0.06875,0.002727,0.1096,0.016,0.02661,0.000109000
2018-01-31 09-PM,0.06855,0.002701,0.109,0.01599,0.02685,0.000108900
2018-01-31 08-PM,0.06854,0.002709,0.109,0.01607,0.02708,0.000110200
2018-01-31 07-PM,0.0688,0.002726,0.1103,0.01607,0.02732,0.000110200
2018-01-31 06-PM,0.06846,0.002726,0.1104,0.01603,0.02736,0.000109800
2018-01-31 05-PM,0.0686,0.002738,0.1102,0.01603,0.02736,0.000109600
2018-01-31 04-PM,0.06806,0.002732,0.1099,0.01608,0.0274,0.000109700
2018-01-31 03-PM,0.068,0.002714,0.1099,0.01613,0.02743,0.000110100
2018-01-31 02-PM,0.06793,0.002716,0.109,0.01608,0.0275,0.000109800
2018-01-31 01-PM,0.06733,0.002725,0.1086,0.01611,0.0273,0.000110000
2018-01-31 12-PM,0.06722,0.002732,0.1081,0.01611,0.0273,0.000109100
2018-01-31 11-AM,0.067,0.00273,0.1078,0.01613,0.02739,0.000110000
2018-01-31 10-AM,0.06705,0.002723,0.1074,0.01616,0.02726,0.000108600
2018-01-31 09-AM,0.06707,0.002713,0.107,0.01611,0.02727,0.000108900
2018-01-31 08-AM,0.06757,0.002716,0.1079,0.01614,0.02724,0.000109400
2018-01-31 07-AM,0.06793,0.002716,0.1071,0.01616,0.02708,0.000108500
2018-01-31 06-AM,0.0673,0.00272,0.1068,0.01619,0.02706,0.000108400
2018-01-31 05-AM,0.067,0.002729,0.1075,0.0162,0.02695,0.000110300
2018-01-31 04-AM,0.06735,0.002706,0.1072,0.01626,0.02695,0.000110700
2018-01-31 03-AM,0.06709,0.002682,0.107,0.01619,0.02705,0.000112000
2018-01-31 02-AM,0.06716,0.002656,0.1057,0.01618,0.02714,0.000107900
2018-01-31 01-AM,0.06714,0.002669,0.1064,0.01641,0.02772,0.000106200
2018-01-31 12-AM,0.067,0.002669,0.1057,0.01646,0.02712,0.000109800
2018-01-30 11-PM,0.06759,0.002685,0.1058,0.01644,0.02719,0.000110600
2018-01-30 10-PM,0.06766,0.002673,0.1052,0.01643,0.02677,0.000110400
2018-01-30 09-PM,0.06878,0.002669,0.1056,0.01643,0.02687,0.000111200
2018-01-30 08-PM,0.06947,0.002692,0.1068,0.01654,0.02736,0.000111400
2018-01-30 07-PM,0.06842,0.002688,0.1059,0.01653,0.02682,0.000112300
2018-01-30 06-PM,0.06888,0.002741,0.1078,0.01645,0.02755,0.000114200
2018-01-30 05-PM,0.06888,0.002736,0.1074,0.01635,0.02775,0.000112900
2018-01-30 04-PM,0.06808,0.002735,0.1076,0.01635,0.02811,0.000112300
2018-01-30 03-PM,0.06882,0.002747,0.1074,0.01625,0.02805,0.000112200
2018-01-30 02-PM,0.06901,0.002765,0.107,0.01633,0.02752,0.000111500
2018-01-30 01-PM,0.0688,0.002774,0.1058,0.01612,0.02751,0.000110800
2018-01-30 12-PM,0.06974,0.00276,0.1059,0.01608,0.02754,0.000110500
2018-01-30 11-AM,0.06888,0.002761,0.1063,0.01606,0.02759,0.000110700
2018-01-30 10-AM,0.06899,0.002771,0.1067,0.01607,0.02763,0.000111000
2018-01-30 09-AM,0.06859,0.002766,0.106,0.01606,0.02747,0.000111000
2018-01-30 08-AM,0.0684,0.002757,0.1054,0.01606,0.02722,0.000110500
2018-01-30 07-AM,0.06848,0.00276,0.1052,0.01611,0.02781,0.000110000
2018-01-30 06-AM,0.06878,0.002763,0.105,0.01609,0.02777,0.000110900
2018-01-30 05-AM,0.06923,0.00275,0.1039,0.01615,0.0277,0.000111000
2018-01-30 04-AM,0.06933,0.002751,0.103,0.01614,0.02778,0.000110700
2018-01-30 03-AM,0.0695,0.002772,0.1038,0.0161,0.02793,0.000111000
2018-01-30 02-AM,0.06974,0.002773,0.1041,0.01624,0.02811,0.000111700
2018-01-30 01-AM,0.0695,0.00277,0.1047,0.01612,0.02791,0.000112100
2018-01-30 12-AM,0.0682,0.002782,0.1049,0.01615,0.02802,0.000113000
2018-01-29 11-PM,0.06813,0.002761,0.104,0.01615,0.02795,0.000112800
2018-01-29 10-PM,0.06825,0.002761,0.104,0.01609,0.02795,0.000113300
2018-01-29 09-PM,0.06761,0.002763,0.104,0.01606,0.02818,0.000113900
2018-01-29 08-PM,0.06688,0.002751,0.1044,0.01607,0.02816,0.000114000
2018-01-29 07-PM,0.06828,0.002769,0.1042,0.01601,0.028,0.000114100
2018-01-29 06-PM,0.06824,0.002779,0.1046,0.0161,0.02787,0.000114100
2018-01-29 05-PM,0.06818,0.002783,0.1051,0.01616,0.02789,0.000113500
2018-01-29 04-PM,0.06786,0.002784,0.1054,0.01615,0.02803,0.000113700
2018-01-29 03-PM,0.06785,0.002806,0.1056,0.01623,0.02805,0.000114200
2018-01-29 02-PM,0.06828,0.002786,0.1051,0.0162,0.02836,0.000113700
2018-01-29 01-PM,0.06791,0.002781,0.1052,0.01615,0.02832,0.000112800
2018-01-29 12-PM,0.06705,0.002765,0.1049,0.01613,0.0281,0.000112400
2018-01-29 11-AM,0.06721,0.002772,0.1048,0.0161,0.02797,0.000113000
2018-01-29 10-AM,0.06721,0.002749,0.1044,0.01609,0.02798,0.000114000
2018-01-29 09-AM,0.06702,0.00273,0.1045,0.01614,0.02795,0.000112400
2018-01-29 08-AM,0.06819,0.002726,0.1043,0.01615,0.02794,0.000113500
2018-01-29 07-AM,0.06844,0.00274,0.105,0.01616,0.02781,0.000113600
2018-01-29 06-AM,0.069,0.002752,0.1051,0.01618,0.02788,0.000114300
2018-01-29 05-AM,0.06895,0.002764,0.1049,0.01622,0.02804,0.000115100
2018-01-29 04-AM,0.06918,0.00273,0.1036,0.01625,0.02845,0.000113900
2018-01-29 03-AM,0.06916,0.00274,0.1043,0.01625,0.0283,0.000114900
2018-01-29 02-AM,0.06938,0.002736,0.1037,0.01641,0.02823,0.000113700
2018-01-29 01-AM,0.06921,0.002754,0.1054,0.01643,0.02841,0.000113700
2018-01-29 12-AM,0.06906,0.002743,0.1052,0.01654,0.02815,0.000115800
2018-01-28 11-PM,0.06868,0.002763,0.105,0.01653,0.02789,0.000115800
2018-01-28 10-PM,0.06882,0.002741,0.1046,0.01638,0.0278,0.000112900
2018-01-28 09-PM,0.06874,0.002768,0.1039,0.01638,0.0278,0.000108700
2018-01-28 08-PM,0.06861,0.002783,0.104,0.0162,0.0279,0.000108300
2018-01-28 07-PM,0.06869,0.002827,0.1048,0.01619,0.02825,0.000108600
2018-01-28 06-PM,0.0687,0.002761,0.1039,0.01611,0.02827,0.000109000
2018-01-28 05-PM,0.06826,0.002779,0.1033,0.01612,0.02845,0.000107900
2018-01-28 04-PM,0.0677,0.002823,0.1034,0.01614,0.02844,0.000107000
2018-01-28 03-PM,0.06751,0.002807,0.1044,0.01613,0.02837,0.000106900
2018-01-28 02-PM,0.06745,0.002722,0.1049,0.01618,0.02823,0.000106600
2018-01-28 01-PM,0.06746,0.002659,0.104,0.01607,0.0283,0.000106400
2018-01-28 12-PM,0.06766,0.002673,0.1049,0.01603,0.02814,0.000106900
2018-01-28 11-AM,0.0677,0.002632,0.103,0.01592,0.02821,0.000105800
2018-01-28 10-AM,0.06779,0.00257,0.1,0.01583,0.0281,0.000106600
2018-01-28 09-AM,0.06769,0.002569,0.099,0.01578,0.02814,0.000106600
