Jul.Day,YYYY/MM/DD,Wdy,INR/USD,IDR/USD,IEP/USD,ILS/USD,ITL/USD,JMD/USD,JPY/USD,JOD/USD,KWD/USD,LBP/USD,LUF/USD,MYR/USD,MTL/USD,MXN/USD,MAD/USD,NZD/USD,NOK/USD,XCB/USD,XCT/USD,PKR/USD
2452542,9/24/2002,Tue,48.368,9060,0.80229,4.8561,1972.5,48.498,123.39,0.70833,0.30191,1512.6,41.094,3.8003,0.4192,10.229,10.684,2.1225,7.4507,0.033933,0.032478,59.116
2452543,9/25/2002,Wed,48.378,8983,0.80363,4.8706,1975.8,48.531,122.7,0.70949,0.30251,1513.7,41.163,3.7996,0.42109,10.2529,10.6897,2.1236,7.4787,0.034352,0.032584,59.125
2452544,9/26/2002,Thu,48.374,9011.4,0.80706,4.8345,1984.2,48.953,122.58,0.70972,0.30251,1513.4,41.339,3.8,0.42153,10.148,10.7279,2.1251,7.5095,0.034566,0.032992,59.13
2452545,9/27/2002,Fri,48.351,9015.4,0.80601,4.8455,1981.6,48.972,122.87,0.70909,0.30224,1513.7,41.285,3.7999,0.42085,10.1656,10.7181,2.1243,7.4986,0.034483,0.032755,59.134
2452548,9/30/2002,Mon,48.348,9010.2,0.79727,4.8824,1960.1,49.044,121.73,0.70846,0.30147,1515.2,40.837,3.8001,0.41788,10.2178,10.6358,2.1286,7.4068,0.034353,0.03269,58.973
2452549,10/1/2002,Tue,48.339,9011.4,0.79874,4.8472,1963.8,49.169,122.72,0.71111,0.303,1513.3,40.913,3.7997,0.42075,10.1537,10.6586,2.1206,7.4216,0.033991,0.032563,59.135
2452550,10/2/2002,Wed,48.338,9008.5,0.80018,4.8338,1967.3,49.135,123.21,0.71088,0.3029,1512.7,40.986,3.8003,0.42061,10.1052,10.6624,2.1053,7.4262,0.034317,0.03269,59.116
2452551,10/3/2002,Thu,48.334,9035.2,0.79775,4.8349,1961.3,48.571,123.05,0.70815,0.30124,1512.3,40.861,3.7998,0.4177,10.1287,10.6368,2.0913,7.4032,0.035137,0.033636,59.115
2452552,10/4/2002,Fri,48.324,9006.8,0.8017,4.8382,1971,48.792,123.06,0.70927,0.30241,1513,41.064,3.8002,0.42126,10.1801,10.6778,2.0897,7.4252,0.035311,0.033727,60.158
2452555,10/7/2002,Mon,48.345,8994.3,0.80223,4.8655,1972.3,48.771,124.44,0.70831,0.30175,1513.4,41.091,3.8004,0.41884,10.2182,10.7133,2.0643,7.4219,0.035236,0.033727,59.116
2452556,10/8/2002,Tue,48.343,8999.4,0.80386,4.8549,1976.3,48.787,124.25,0.70781,0.30168,1514.8,41.175,3.7999,0.4207,10.1588,10.705,2.073,7.4157,0.035361,0.03383,59.128
2452557,10/9/2002,Wed,48.29,9000.6,0.79808,4.8364,1962.1,48.705,123.54,0.70732,0.30097,1512.2,40.879,3.8003,0.41652,10.1991,10.6491,2.0768,7.4029,0.035348,0.034118,59.069
2452558,10/10/2002,Thu,48.33,8991.5,0.7986,4.8315,1963.4,49.563,123.63,0.71014,0.30223,1514.3,40.905,3.8001,0.41972,10.2216,10.6455,2.0834,7.3817,0.036101,0.03453,59.076
2452559,10/11/2002,Fri,48.306,9027.3,0.79903,4.8204,1964.5,49.112,124.03,0.71049,0.30248,1513.4,40.927,3.8,0.41923,10.1586,10.6488,2.0796,7.3898,0.035486,0.03406,59.085
2452563,10/15/2002,Tue,48.309,9271.9,0.80255,4.8177,1973.1,49.116,124.66,0.70938,0.3023,1514.5,41.107,3.8003,0.42017,10.0667,10.7128,2.0843,7.4402,0.034892,0.033636,59.072
2452564,10/16/2002,Wed,48.366,9209.3,0.80153,4.8175,1970.6,48.749,124.29,0.70959,0.30234,1513.5,41.055,3.8004,0.42075,10.0699,10.6811,2.0787,7.4647,0.034953,0.034153,59.082
2452565,10/17/2002,Thu,48.364,9248.8,0.80897,4.7617,1988.9,48.684,124.84,0.71004,0.30303,1511.6,41.436,3.7997,0.42432,9.9956,10.7545,2.0748,7.6362,0.035436,0.033772,59.02
2452566,10/18/2002,Fri,48.387,9193.6,0.81114,4.7582,1994.2,48.765,125.51,0.70892,0.30231,1514.1,41.548,3.8001,0.4238,9.9816,10.7752,2.0765,7.6316,0.035461,0.03383,59.035
2452569,10/21/2002,Mon,48.332,9220,0.80914,4.7439,1989.3,48.742,124.7,0.71137,0.30356,1512.5,41.445,3.7998,0.42476,9.9391,10.7577,2.0651,7.5903,0.037023,0.035323,58.88
2452570,10/22/2002,Tue,48.347,9222.9,0.80513,4.757,1979.4,48.77,125.08,0.70645,,1513.3,41.239,3.8,,9.9739,10.717,2.0633,7.5854,0.037467,0.035804,59.032
2452571,10/23/2002,Wed,48.342,9173.7,0.80596,4.7565,1981.5,48.794,124.18,0.71073,0.30328,1514.1,41.282,3.8001,0.42347,10.0172,10.7152,2.0633,7.5673,0.037481,0.035474,59.018
2452572,10/24/2002,Thu,48.373,9236.7,0.80849,4.7375,1987.7,48.699,124.78,0.7077,0.30189,1511.1,41.412,3.7999,0.42077,9.9427,10.7507,2.0561,7.574,0.037341,0.035881,58.883
2452573,10/25/2002,Fri,48.359,9219.4,0.80629,4.7494,1982.3,48.766,124.12,0.70936,0.29744,1514.2,41.299,3.8004,0.42252,9.9764,10.7349,2.0555,7.5387,0.038521,0.036914,58.877
2452576,10/28/2002,Mon,48.403,9233.7,0.79992,4.7678,1966.6,48.621,123.64,0.71056,0.30261,1513.1,40.973,3.7996,0.42027,10.0052,10.6592,2.0447,7.5024,0.039308,0.036697,58.865
2452577,10/29/2002,Tue,48.363,9194.7,0.79948,4.7831,1965.6,48.722,122.61,0.70968,0.30228,1516.2,40.95,3.8004,0.42021,10.15,10.6551,2.0583,7.5077,0.038895,0.037299,58.874
2452578,10/30/2002,Wed,48.353,9221.2,0.80059,4.7764,1968.3,48.726,122.91,0.71046,0.30257,1514.5,41.007,3.8002,0.42031,10.2057,10.6785,2.07,7.5005,0.039541,0.037244,58.822
2452579,10/31/2002,Thu,48.336,9232.6,0.79691,4.7774,1959.2,48.734,122.76,0.71083,0.30242,1513.2,40.819,3.8001,0.41862,10.1516,10.6651,2.0584,7.4549,0.0392,0.036792,58.724
2452580,11/1/2002,Fri,48.313,9216.6,0.7898,4.7546,1941.8,49.342,122.15,0.70936,0.30164,1515.3,40.454,3.8,0.41582,10.1937,10.5529,2.0329,7.382,0.03879,0.036982,58.866
2452583,11/4/2002,Mon,48.307,9201.2,0.79107,4.7495,1944.9,48.727,122.45,0.70973,0.3017,1504.4,40.52,3.8001,0.41613,10.1967,10.571,2.0127,7.3977,0.039667,0.037189,58.724
2452584,11/5/2002,Tue,48.299,9208.3,0.78802,4.7344,1937.4,49.041,121.84,0.70937,0.3014,1514.3,40.363,3.8002,0.41477,10.2113,10.5434,2.0137,7.3614,0.040551,0.038373,58.68
2452585,11/6/2002,Wed,48.316,9220.1,0.78954,4.7076,1941.1,48.983,122.21,0.71151,0.30235,1512.3,40.441,3.7996,0.41537,10.1644,10.5498,2.0179,7.3848,0.042141,0.03888,58.623
2452586,11/7/2002,Thu,48.29,9189.3,0.78033,4.7189,1918.5,49.07,121.24,0.70782,0.30025,1514.6,39.969,3.8017,0.41037,10.2441,10.465,2.0005,7.2706,0.041051,0.039432,58.626
2452587,11/8/2002,Fri,48.239,9202.3,0.77679,4.7078,1909.8,49.182,119.7,0.70936,0.30054,1518.1,39.788,3.7998,0.40962,10.3193,10.4293,2.0069,7.2192,0.042481,0.038715,58.636
2452591,11/12/2002,Tue,48.244,9099.4,0.77935,4.7118,1916.1,49.055,119.56,0.70802,0.30017,1505.4,39.919,3.7997,0.40924,10.3362,10.4529,2.0208,7.2444,0.041649,0.038183,58.629
2452592,11/13/2002,Wed,48.252,9059.8,0.7828,4.6833,1924.5,49.053,120.26,0.71032,0.30141,1513.1,40.096,3.8004,0.41222,10.2697,10.4744,2.0182,7.288,0.043554,0.039557,58.624
2452593,11/14/2002,Thu,48.245,8998.3,0.78482,4.6727,1929.5,49.033,120.44,0.70932,0.30102,1513,40.199,3.8,0.4127,10.212,10.505,2.0001,7.2936,0.043821,0.03937,58.322
2452594,11/15/2002,Fri,48.181,9036,0.78109,4.6632,1920.4,49.045,120.38,0.70829,0.30049,1513.4,40.008,3.8003,0.4107,10.2482,10.4653,1.9999,7.2537,0.042863,0.039216,58.329
2452597,11/18/2002,Mon,48.173,8984.2,0.78098,4.6757,1920.1,49.122,121.14,0.71063,,1515.2,40.003,3.7998,,10.1805,10.4618,2.0086,7.248,0.042717,0.037439,58.335
2452598,11/19/2002,Tue,48.182,8955.9,0.77926,4.6872,1915.8,49.057,121.66,0.71,0.30157,1513.2,39.914,3.7996,0.41323,10.1681,10.4565,2.014,7.2883,0.04158,0.037864,58.365
2452599,11/20/2002,Wed,48.201,8948.6,0.78563,4.6833,1931.5,49.625,122.52,0.70865,0.30114,1513.1,40.241,3.8001,0.4135,10.1467,10.5173,2.0105,7.3092,0.04158,0.037037,58.382
2452600,11/21/2002,Thu,48.157,9020.6,0.78831,4.6787,1938.1,49.641,122.89,0.70986,0.30165,1504.7,40.378,3.8002,0.41391,10.0933,10.5663,1.9902,7.3151,0.040783,0.036941,58.38
2452601,11/22/2002,Fri,48.177,8978.4,0.79026,4.6821,1942.9,49.644,122.85,0.71046,0.30186,1512.1,40.478,3.8004,0.4154,10.123,10.5841,1.9867,7.3259,0.040339,0.036062,58.375
2452604,11/25/2002,Mon,48.187,8990.3,0.79265,4.6797,1948.8,49.112,122.29,0.70937,0.3014,1511.4,40.6,3.8002,0.41737,10.1112,10.5875,2.0016,7.3553,0.040241,0.037023,58.379
2452605,11/26/2002,Tue,48.185,8981.7,0.79429,4.6475,1952.8,49.701,121.88,0.70793,0.30099,1512.9,40.684,3.8003,0.41652,10.1538,10.6059,2.0128,7.3312,0.040717,0.037594,58.366
2452606,11/27/2002,Wed,48.215,8947.2,0.79585,4.6451,1956.6,49.686,122.23,0.71046,0.30236,1513.2,40.764,3.8,0.41911,10.1528,10.6183,2.0295,7.3584,0.039825,0.037216,58.322
2452607,11/28/2002,Thu,48.264,8993.7,0.79179,4.6538,1946.7,49.706,122.22,0.71,0.30201,1508.9,40.556,3.7999,0.41749,10.1216,10.5915,2.0178,7.3341,0.03891,,58.401
2452608,11/29/2002,Fri,48.315,8996.6,0.79293,4.6479,1949.5,49.767,122.72,0.70982,0.30193,1509.2,40.615,3.8004,0.41709,10.1517,10.6129,2.0064,7.3321,0.03885,,58.258
2452611,12/2/2002,Mon,48.264,8962.1,0.79362,4.6314,1951.2,49.416,124.61,0.71097,0.30288,1509,40.65,3.7997,0.417,10.0997,10.5866,2.0098,7.3143,0.038865,0.03667,58.165
2452612,12/3/2002,Tue,48.234,9000,0.79005,4.6422,1942.4,49.303,124.42,0.70965,0.30192,1506.5,40.467,3.8003,0.41563,10.1433,10.5631,2.0028,7.2996,0.038329,0.036576,58.249
2452613,12/4/2002,Wed,48.187,9002.3,0.78782,4.6503,1936.9,49.858,124.83,0.70827,0.30128,1508.7,40.353,3.8004,0.41378,10.2259,10.5586,1.9964,7.2742,0.038476,0.037313,58.264
2452614,12/5/2002,Thu,48.227,8971.8,0.78822,4.6754,1937.9,49.556,124.98,0.70941,0.30186,1508.7,40.374,3.8001,0.41425,10.2502,10.5408,1.992,7.2914,0.038358,0.03667,58.359
2452615,12/6/2002,Fri,48.19,8998.3,0.78138,4.7103,1921.1,49.557,123.67,0.7096,0.3019,1508.7,40.023,3.8002,0.4115,10.2669,10.4799,1.9948,7.2219,0.038956,0.036996,58.356
2452618,12/9/2002,Mon,48.194,8974.1,0.78066,4.6864,1919.3,49.55,123.34,0.70915,0.30111,1508.5,39.987,3.8002,0.41074,10.1726,10.4939,1.9841,7.2493,0.038373,0.036643,58.352
2452619,12/10/2002,Tue,48.197,8971.8,0.78175,4.6684,1922,49.553,123.65,0.70987,0.30162,1508.6,40.042,3.8001,0.41236,10.17,10.4772,1.9864,7.2745,0.037951,0.036062,58.381
2452620,12/11/2002,Wed,48.137,8890.3,0.78099,4.6567,1920.1,49.411,123.46,0.70945,0.30128,1511.3,40.003,3.8002,0.41177,10.1753,10.4627,1.9898,7.2939,0.037244,0.036377,58.379
2452621,12/12/2002,Thu,48.166,8884.6,0.77295,4.6607,1900.3,49.415,122.73,0.70987,0.30132,1510.5,39.591,3.7996,0.40886,10.2021,10.407,1.9609,7.2015,0.036644,0.035461,58.385
2452622,12/13/2002,Fri,48.154,8864.8,0.77009,4.6573,1893.3,49.386,120.73,0.70933,0.29978,1497.4,39.445,3.7998,0.40684,10.1907,10.3599,1.9461,7.17,0.03618,0.035224,58.325
2452625,12/16/2002,Mon,48.136,8827.7,0.77127,4.6365,1896.2,49.4,121.27,0.71028,0.30089,1510,39.506,3.7999,0.40729,10.1991,10.3614,1.9456,7.1412,0.034807,0.033168,58.433
2452626,12/17/2002,Tue,48.105,8862.3,0.76689,4.656,1885.5,49.4,121.24,0.71051,0.30103,1510,39.281,3.8003,0.40568,10.21,10.3462,1.9309,7.1142,0.034188,0.033289,58.283
2452627,12/18/2002,Wed,48.102,8878.3,0.76785,4.6714,1887.8,49.87,121.11,0.71024,0.30067,1508.2,39.33,3.7997,0.40587,10.2352,10.3511,1.9404,7.1238,0.033389,0.032884,58.366
2452628,12/19/2002,Thu,48.059,8893.7,0.77156,4.7426,1896.9,49.422,120.89,0.70709,0.29914,1510.7,39.52,3.8003,0.40357,10.1876,10.365,1.9346,7.1248,0.033047,0.032712,58.374
2452629,12/20/2002,Fri,47.973,8870.9,0.76696,4.7402,1885.6,49.381,120.52,0.71084,0.30082,1509.4,39.285,3.8002,0.40601,10.193,10.3424,1.9405,7.0918,0.033795,0.032712,58.317
2452632,12/23/2002,Mon,47.985,8859.4,0.77066,4.7341,1894.7,49.415,120.79,0.70886,0.30023,1494,39.474,3.8,0.40553,10.1933,10.3775,1.9387,7.1054,0.032669,0.031162,58.33
2452633,12/24/2002,Tue,47.985,8896.6,0.76431,4.7792,1879.1,49.606,120.26,0.70973,0.3004,1508.4,39.149,3.7997,0.40483,10.2044,10.32,1.9338,7.0492,0.032331,0.031124,58.305
2452636,12/27/2002,Fri,47.963,8911.4,0.75646,4.7919,1859.8,49.593,119.92,0.70882,0.29961,1509.8,38.746,3.8003,0.40012,10.3184,10.2043,1.9289,7.0049,0.031756,0.0306,58.175
2452639,12/30/2002,Mon,47.904,8971,0.75294,4.7486,1851.2,49.604,118.38,0.71077,0.29989,1509.1,38.567,3.8,0.39996,10.367,10.1799,1.903,6.9555,0.031231,0.031837,58.219
2452640,12/31/2002,Tue,47.954,8975,0.75105,4.7492,1846.5,49.611,118.75,0.71289,0.30079,1509.8,38.47,3.7999,0.40045,10.4195,10.1582,1.9091,6.9372,0.0332,0.032041,58.223
2452642,1/2/2003,Thu,47.994,8896.6,0.75996,4.782,1868.4,49.608,119.86,0.713,0.30154,1509.2,38.926,3.8,0.40503,10.36,10.2453,1.912,6.9987,0.032982,0.031279,58.15
2452643,1/3/2003,Fri,47.979,8951.4,0.75591,4.792,1858.4,49.61,119.84,0.71042,0.30014,1509.3,38.719,3.8003,0.40126,10.367,10.2052,1.9048,6.956,0.031817,0.030066,58.126
2452646,1/6/2003,Mon,47.958,8912,0.75244,4.7885,1849.9,50.995,119.05,0.7096,0.2997,1507.6,38.541,3.8002,0.3995,10.411,10.1868,1.8745,6.9223,0.031817,0.030969,58.129
2452647,1/7/2003,Tue,47.946,8909.7,0.75595,4.8094,1858.6,49.659,120.16,0.70801,0.29923,1508.8,38.721,3.8001,0.4002,10.319,10.2243,1.881,6.9329,0.032489,0.032051,58.136
2452648,1/8/2003,Wed,47.951,8921.7,0.75368,4.8338,1853,51.164,119.36,0.70937,0.2991,1507.5,38.604,3.7997,0.39847,10.36,10.1979,1.8861,6.9206,0.03413,0.032616,58.171
2452649,1/9/2003,Thu,47.909,8929.3,0.75227,4.8162,1849.5,51.291,119.57,0.7107,0.30006,1507.7,38.532,3.7997,0.39972,10.407,10.1615,1.8849,6.9146,0.033047,0.031299,58.169
2452650,1/10/2003,Fri,47.943,8908.1,0.74726,4.8077,1837.2,51.592,119.45,0.71171,0.30029,1508.7,38.276,3.8,0.39768,10.466,10.1109,1.8639,6.8797,0.033256,0.031656,58.183
2452653,1/13/2003,Mon,47.912,8860.9,0.74747,4.8408,1837.7,51.845,119.04,0.70974,0.29946,1508.1,38.286,3.8003,0.39778,10.539,10.1102,1.8567,6.9513,0.03283,0.031172,58.181
2452654,1/14/2003,Tue,47.906,8848.9,0.74494,4.8327,1831.5,50.912,117.94,0.70919,0.29913,1508.4,38.157,3.7999,0.39727,10.531,10.1097,1.8575,6.9325,0.031888,0.030845,58.168
2452655,1/15/2003,Wed,47.915,8874,0.74441,4.8322,1830.2,50.246,117.9,0.70886,0.29899,1508.5,38.129,3.8,0.39709,10.486,10.0801,1.8575,6.8905,0.031516,0.030093,58.173
2452656,1/16/2003,Thu,47.905,8880.3,0.74508,4.8175,1831.8,50.301,117.98,0.71034,0.29931,1507.2,38.164,3.7999,0.39581,10.501,10.0873,1.841,6.8738,0.030969,0.02978,58.171
2452657,1/17/2003,Fri,47.906,8875.2,0.73864,4.8512,1816,50.426,117.87,0.7096,0.2989,1508,37.834,3.7995,0.3939,10.582,10.0484,1.8132,6.8331,0.031676,0.029516,58.071
2452660,1/20/2003,Mon,47.914,8871.1,0.73808,4.8551,1814.6,50.199,118.14,0.70919,0.29863,1508,37.805,3.7997,0.39357,10.621,10.0111,1.8124,6.8636,0.031027,,58.067
2452661,1/21/2003,Tue,47.921,8861.3,0.73753,4.8744,1813.3,50.15,118.55,0.71002,0.29878,1508,37.777,3.8002,0.39253,10.675,10.0131,1.8397,6.9461,0.031526,0.028885,58.068
2452662,1/22/2003,Wed,47.875,8855.5,0.734,4.8899,1804.6,51.272,118.16,0.70965,0.29882,1507.8,37.596,3.7996,0.39202,10.842,9.974,1.8398,6.8947,0.031182,0.029138,58.074
2452663,1/23/2003,Thu,47.873,8911.1,0.73141,4.8793,1798.2,51.282,117.84,0.70909,0.29838,1505.5,37.463,3.8,0.39102,10.777,9.966,1.8242,6.9358,0.031847,0.029498,58.072
2452664,1/24/2003,Fri,47.85,8901.2,0.72744,4.8958,1788.5,51.099,117.78,0.71123,0.29899,1506,37.26,3.7996,0.3895,10.833,9.9289,1.8174,6.8687,0.031626,0.028588,58.162
2452667,1/27/2003,Mon,47.95,8917,0.72648,4.8762,1786.1,50.723,118.63,0.70955,0.29868,1493,37.211,3.7996,0.38797,10.891,9.8884,1.8194,6.8964,0.032237,0.030836,58.132
2452668,1/28/2003,Tue,47.865,8878.6,0.72685,4.8777,1787,52.155,118.66,0.71313,0.30018,1508.4,37.23,3.8001,0.39063,10.894,9.9225,1.8275,6.8972,0.032542,0.030581,57.984
2452669,1/29/2003,Wed,47.779,8852.9,0.72504,4.8417,1782.6,50.413,118.07,0.70979,0.29868,1502.2,37.138,3.8001,0.3884,10.978,9.9005,1.8197,6.8745,0.03199,0.029815,58.074
2452670,1/30/2003,Thu,47.796,8849.1,0.73089,4.8066,1796.9,52.244,119.21,0.71076,0.29909,1508.1,37.437,3.7997,0.38883,10.865,9.9409,1.8374,6.8928,0.031827,0.029603,58.209
2452671,1/31/2003,Fri,47.781,8889.5,0.73332,4.8233,1802.9,50.755,119.96,0.71305,0.30045,1507.8,37.561,3.7997,0.3917,10.906,9.9869,1.8369,6.969,0.031676,0.029842,58.049
2452674,2/3/2003,Mon,47.757,8889.5,0.73182,4.8395,1799.2,52.551,120.47,0.71105,0.29931,1508,37.484,3.8003,0.3904,10.897,9.9483,1.839,6.9602,0.03231,0.030451,58.197
2452675,2/4/2003,Tue,47.77,8855.6,0.72398,4.8801,1779.9,50.768,119.75,0.70981,0.29822,1508.5,37.083,3.8,0.3866,10.989,9.878,1.8209,6.9146,0.032123,0.029753,58.064
2452676,2/5/2003,Wed,47.723,8886,0.72629,4.8796,1785.6,51.586,119.79,0.70875,0.29839,1506.9,37.201,3.7997,0.38889,10.861,9.9184,1.8213,6.9542,0.031476,0.02949,58.174
2452677,2/6/2003,Thu,47.756,8845.9,0.72733,4.8641,1788.2,50.762,119.91,0.71151,0.29965,1508.4,37.255,3.7999,0.3895,10.876,9.8927,1.8217,6.9191,0.031437,0.029104,57.984
2452678,2/7/2003,Fri,47.668,8843.6,0.72918,4.866,1792.7,50.743,120.4,0.70959,0.29904,1507.8,37.349,3.7999,0.38895,10.896,9.9159,1.825,6.933,0.031027,0.028531,57.991
2452681,2/10/2003,Mon,47.639,8850.3,0.73286,4.8653,1801.8,52.958,121.26,0.71015,0.29967,1502,37.538,3.8002,0.39186,10.991,9.9811,1.821,6.9375,0.030798,0.029019,57.865
2452682,2/11/2003,Tue,47.667,8947.9,0.73278,4.8498,1801.6,50.778,121.19,0.70937,0.29926,1501.8,37.534,3.7996,0.3922,10.945,9.9681,1.8211,6.9455,0.03076,0.028225,57.871
2452683,2/12/2003,Wed,47.757,8939.8,0.73479,4.8685,1806.5,50.76,121.26,0.70872,0.29908,1508.3,37.637,3.7999,0.39235,10.974,9.9719,1.8186,6.9708,0.030807,0.02791,57.883
2452684,2/13/2003,Thu,47.813,8938.2,0.72708,4.9302,1787.6,50.776,120.49,0.71034,0.29946,1508.8,37.242,3.7997,0.38996,10.971,9.9055,1.8038,6.9606,0.030093,0.0273,57.886
2452685,2/14/2003,Fri,47.866,8934.1,0.72927,4.9152,1793,50.768,120.41,0.70754,0.29828,1508.6,37.354,3.7999,0.38952,10.88,9.9268,1.8115,6.9734,0.030066,0.027315,57.793
2452688,2/17/2003,Mon,47.707,8894.2,0.73314,4.8607,1802.5,51.363,120.13,0.70941,0.29976,1507.6,37.552,3.8004,0.39285,10.764,9.9601,1.8117,7.0088,0.030248,,58.005
2452689,2/18/2003,Tue,47.695,8858.5,0.73542,4.835,1808.1,50.752,118.93,0.70847,0.29977,1508,37.669,3.8003,0.39383,10.774,10.0119,1.8148,7.0325,0.030066,0.027115,57.795
2452690,2/19/2003,Wed,47.646,8855,0.73301,4.8641,1802.1,51.887,118.65,0.71011,0.30016,1508.2,37.545,3.7997,0.39304,10.839,9.9815,1.8091,7.0037,0.030157,0.027012,57.794
2452691,2/20/2003,Thu,47.62,8848.8,0.72772,4.8857,1789.1,50.765,118.18,0.72038,,1508.5,37.275,3.7997,,10.909,9.9098,1.7919,6.9323,0.030525,0.027435,57.791
2452692,2/21/2003,Fri,47.624,8907.7,0.73023,4.8766,1795.3,50.753,118.78,0.70974,0.2999,1505.8,37.403,3.7996,0.39323,10.972,9.9366,1.7911,6.9954,0.030525,0.027203,57.811
2452695,2/24/2003,Mon,47.741,8894.6,0.73042,4.8706,1795.8,51.959,117.78,0.71078,0.30004,1508.5,37.413,3.8003,0.39251,10.979,9.9355,1.7676,7.0386,0.029931,0.026817,58.031
2452696,2/25/2003,Tue,47.687,8884.5,0.73023,4.8682,1795.3,51.937,117.15,0.70869,0.29926,1511.4,37.403,3.7999,0.39275,11.064,9.944,1.7708,7.0672,0.029726,0.027732,58.033
2452697,2/26/2003,Wed,47.731,8889.9,0.72944,4.8475,1793.4,52.689,117.18,0.70879,0.2991,1508,37.363,3.8003,0.39191,11.038,9.9236,1.7704,7.0849,0.029886,0.026344,58.068
2452698,2/27/2003,Thu,47.603,8900,0.73163,4.8326,1798.8,52.974,117.58,0.71012,0.30016,1508.7,37.475,3.7998,0.39354,11.018,9.968,1.7777,7.1988,0.029334,0.027152,58.134
2452699,2/28/2003,Fri,47.602,8904.8,0.73067,4.8173,1796.4,52.712,118.22,0.71103,0.30035,1503,37.426,3.8004,0.39325,11.024,9.9339,1.793,7.1633,0.029412,0.027204,58.113
2452702,3/3/2003,Mon,47.644,8889.8,0.72685,4.8374,1787,52.854,117.93,0.70993,0.29958,1508.7,37.23,3.7998,0.38994,10.989,9.9039,1.7827,7.1651,0.02994,0.027701,58.06
2452703,3/4/2003,Tue,47.698,8845.5,0.72341,4.8401,1778.5,53.365,117.93,0.70868,0.29896,1508.1,37.054,3.8004,0.38935,11.132,9.8546,1.7813,7.1362,0.029095,0.027064,58.02
2452704,3/5/2003,Wed,47.647,8869.3,0.71811,4.8607,1765.5,53.378,117.29,0.71114,0.29939,1508.5,36.782,3.8005,0.3877,11.196,9.8153,1.7694,7.0614,0.029481,0.02713,57.942
2452705,3/6/2003,Thu,47.578,8862.1,0.71615,4.8423,1760.7,52.837,117.23,0.70965,0.29866,1503.5,36.682,3.8003,0.38658,11.23,9.8073,1.7681,7.1413,0.029078,0.026875,57.872
2452706,3/7/2003,Fri,47.65,8886.1,0.71491,4.8437,1757.7,53.367,116.46,0.70989,0.29876,1508.2,36.619,3.8004,0.38601,11.116,9.7812,1.7791,7.2156,0.029011,0.026483,57.93
2452709,3/10/2003,Mon,47.646,8882.4,0.71193,4.8498,1750.3,53.336,116.53,0.70969,0.29838,1508.2,36.466,3.7998,0.38461,11.103,9.7512,1.7804,7.1843,0.028621,0.026896,57.883
2452710,3/11/2003,Tue,47.595,8868.1,0.71412,4.8345,1755.7,53.367,117.07,0.7096,0.29884,1507.7,36.578,3.7999,0.38485,11.002,9.7555,1.806,7.174,0.02936,0.027167,57.684
2452711,3/12/2003,Wed,47.601,8869.3,0.71444,4.8209,1756.5,53.37,117.17,0.70815,0.29793,1508.2,36.594,3.8005,0.38457,10.906,9.7568,1.8174,7.1229,0.029274,0.026406,57.828
2452712,3/13/2003,Thu,47.611,8892.2,0.72448,4.7903,1781.2,54.056,118.3,0.70993,0.29938,1508.7,37.109,3.7999,0.39104,10.839,9.8934,1.8281,7.1878,0.029429,0.027739,57.715
2452713,3/14/2003,Fri,47.613,8928.9,0.73435,4.8108,1805.4,53.379,118.58,0.71383,0.30153,1509,37.614,3.7995,0.3958,10.835,9.9946,1.8129,7.2444,0.031766,0.028241,57.718
2452716,3/17/2003,Mon,47.624,8990.9,0.74223,4.7994,1824.8,53.589,118.39,0.71123,0.30063,1493.8,38.018,3.8,0.39776,10.852,10.0781,1.8214,7.3623,0.032949,0.028637,57.814
2452717,3/18/2003,Tue,47.666,9015.9,0.74129,4.7991,1822.5,53.368,118.88,0.71147,0.30103,1507.7,37.97,3.8,0.3982,10.793,10.0722,1.8236,7.4489,0.035026,0.031696,57.826
2452718,3/19/2003,Wed,47.693,9082.2,0.74366,4.7586,1828.3,53.371,120.14,0.70845,0.30035,1508.3,38.091,3.7998,0.39861,10.853,10.0776,1.8169,7.4355,0.035211,0.033322,57.783
2452719,3/20/2003,Thu,47.706,9014.6,0.74138,4.7568,1822.7,53.586,120.03,0.70811,0.30031,1508.2,37.974,3.7995,0.39682,10.855,10.0846,1.8065,7.4142,0.035714,0.034941,57.795
2452720,3/21/2003,Fri,47.702,9034.5,0.74731,4.7565,1837.3,53.381,121.44,0.70779,0.30027,1508.6,38.278,3.7999,0.39924,10.748,10.0791,1.8063,7.4572,0.039078,0.036792,57.801
2452723,3/24/2003,Mon,47.638,8970.3,0.73992,4.7107,1819.1,54.275,120.69,0.70945,0.30088,1507.9,37.9,3.8,0.39677,10.812,10.0414,1.8127,7.3894,0.037679,0.033887,57.816
2452724,3/25/2003,Tue,47.585,8900.6,0.73783,4.6935,1814,53.363,120.02,0.71022,0.30071,1508.1,37.792,3.8002,0.3966,10.714,10.0102,1.8129,7.3325,0.036657,0.029922,58.078
2452725,3/26/2003,Wed,47.59,8915.2,0.73753,4.6907,1813.2,53.36,120.13,0.71022,0.30061,1508,37.777,3.8,0.3957,10.769,10.0341,1.8273,7.3476,0.038491,0.034831,58.073
2452726,3/27/2003,Thu,47.545,8898.2,0.73537,4.7103,1808,53.414,119.77,0.71212,0.30141,1508.5,37.667,3.7997,0.39706,10.764,10.0082,1.8191,7.3484,0.036643,0.032992,57.803
