"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","SEK/USD","CHF/USD","TWD/USD","THB/USD","TTD/USD","TND/USD","TRY/USD","AED/USD","UYU/USD","VEF/USD","VND/USD","ZMW/USD","ZMK/USD"
2455695,"2011/05/13","Fri",44.866,8516.7,0.55696,3.5025,1369.3,85.633,80.774,0.71041,0.27623,1506.8,28.528,3.0022,0.30360,11.746,7.9778,1.2735,5.5575,0.0088433,0.0100796,85.242
2455698,"2011/05/16","Mon",45.151,8586.7,0.55391,3.5245,1361.8,85.500,80.791,0.70589,0.27556,1510.3,28.372,3.0446,0.30194,11.723,7.9533,1.2742,5.5351,0.0087935,0.0103188,85.414
2455699,"2011/05/17","Tue",45.141,8572.8,0.55641,3.5486,1368.0,85.500,81.374,0.71222,0.27753,1510.0,28.500,3.0426,0.30330,11.769,7.9845,1.2852,5.6167,0.0091416,0.0103734,85.578
2455700,"2011/05/18","Wed",45.056,8528.9,0.55193,3.5165,1357.0,85.392,81.364,0.70904,0.27648,1509.8,28.270,3.0327,0.30086,11.719,7.9307,1.2672,5.5528,0.0088857,0.0100482,85.514
2455701,"2011/05/19","Thu",44.912,8585.0,0.55255,3.4933,1358.5,85.467,81.796,0.71027,0.27657,1509.8,28.302,3.0316,0.30120,11.672,7.9386,1.2694,5.5276,0.0088339,0.0102051,85.850
2455702,"2011/05/20","Fri",45.007,8539.5,0.55574,3.4868,1366.3,85.467,81.670,0.70909,0.27611,1510.2,28.465,3.0121,0.30293,11.657,7.9730,1.2608,5.5407,0.0089888,0.0100858,86.303
2455706,"2011/05/24","Tue",45.208,8573.7,0.55833,3.4820,1372.7,85.333,82.135,0.70967,0.27664,1510.8,28.598,3.0506,0.30434,11.700,7.9984,1.2540,5.5597,0.0088873,0.0100878,85.662
2455707,"2011/05/25","Wed",45.334,8565.8,0.55846,3.4813,1373.0,85.333,81.990,0.70686,0.27613,1510.7,28.605,3.0611,0.30441,11.683,8.0041,1.2502,5.5577,0.0087359,0.0099226,85.733
2455708,"2011/05/26","Thu",45.328,8604.4,0.55903,3.4821,1374.4,85.175,81.470,0.70932,0.27729,1511.3,28.634,3.0453,0.30473,11.691,8.0074,1.2374,5.5262,0.0086911,0.0099820,85.668
2455709,"2011/05/27","Fri",45.173,8571.0,0.55128,3.4710,1355.3,85.467,80.752,0.70758,0.27561,1511.0,28.237,3.0279,0.30050,11.613,7.9053,1.2215,5.4223,0.0087070,0.0099424,85.785
2455712,"2011/05/30","Mon",45.083,8565.8,0.55193,3.4505,1356.9,85.468,80.970,0.70819,0.27490,1511.0,28.270,3.0176,0.30085,11.610,7.9261,1.2234,5.4431,,,85.883
2455713,"2011/05/31","Tue",45.061,8498.3,0.54785,3.4355,1346.9,85.175,81.276,0.70888,0.27473,1511.0,28.062,3.0106,0.29863,11.582,7.8829,1.2151,5.3823,0.0085339,0.0097371,86.039
2455714,"2011/06/01","Wed",44.848,8521.1,0.54579,3.4132,1341.9,85.467,80.815,0.70607,0.27440,1510.8,27.956,3.0102,0.29751,11.638,7.8465,1.2159,5.3817,0.0086096,0.0099701,86.041
2455715,"2011/06/02","Thu",44.860,8515.6,0.54599,3.3921,1342.3,85.467,81.001,0.71141,0.27621,1511.0,27.966,3.0179,0.29762,11.685,7.8469,1.2295,5.4045,0.0087489,0.0099592,86.054
2455716,"2011/06/03","Fri",44.837,8495.7,0.53928,3.3678,1325.9,,80.412,0.70786,0.27513,,27.623,3.0108,0.29396,11.660,7.7787,1.2265,5.3417,0.0086889,0.0099721,85.928
2455719,"2011/06/06","Mon",44.783,8508.7,0.53872,3.3753,1324.5,85.310,80.205,0.70694,0.27366,1510.8,27.594,3.0052,0.29365,11.693,7.7721,1.2250,5.3587,0.0086655,0.0100938,85.984
2455720,"2011/06/07","Tue",44.681,8548.2,0.53670,3.3615,1319.5,85.258,80.206,0.70794,0.27405,1510.8,27.490,3.0049,0.29255,11.737,7.7464,1.2184,5.3456,0.0086103,0.0100826,86.010
2455721,"2011/06/08","Wed",44.740,8504.4,0.53991,3.3724,1327.4,85.266,79.902,0.70752,0.27388,1512.3,27.655,3.0167,0.29431,11.793,7.7929,1.2248,5.3885,0.0084438,0.0099236,85.941
2455722,"2011/06/09","Thu",44.642,8536.8,0.54189,3.3874,1332.3,85.293,80.099,0.70972,0.27438,1512.8,27.756,3.0214,0.29539,11.779,7.7981,1.2056,5.4097,0.0083368,0.0098088,85.669
2455723,"2011/06/10","Fri",44.725,8493.9,0.54824,3.4094,1347.9,85.310,80.263,0.70655,0.27344,1512.8,28.082,3.0213,0.29885,11.869,7.8838,1.2142,5.4784,0.0084239,0.0100705,85.760
2455726,"2011/06/13","Mon",44.858,8503.5,0.54819,3.4204,1347.8,85.257,80.156,0.70981,0.27521,1513.0,28.079,3.0417,0.29882,11.881,7.8799,1.2291,5.4479,0.0082994,0.0102881,85.781
2455727,"2011/06/14","Tue",44.739,8571.7,0.54414,3.3938,1337.8,85.264,80.515,0.70917,0.27473,1512.5,27.872,3.0307,0.29661,11.799,7.8365,1.2221,5.3931,0.0083091,0.0100634,85.869
2455728,"2011/06/15","Wed",44.719,8579.0,0.55385,3.4364,1361.7,85.266,80.694,0.70825,0.27425,1512.7,28.369,3.0316,0.30190,11.888,7.9513,1.2359,5.5192,0.0087207,0.0105451,85.865
2455729,"2011/06/16","Thu",44.802,8559.1,0.55642,3.4658,1368.0,85.295,80.680,0.71107,0.30172,1512.8,28.500,3.0483,0.30330,11.973,7.9830,1.2452,5.5422,0.0087192,0.0105318,85.890
2455730,"2011/06/17","Fri",44.776,8593.9,0.54979,3.4339,1351.7,85.265,80.106,0.70917,0.27553,1512.7,28.161,3.0378,0.29969,11.904,7.8944,1.2337,5.5101,0.0087920,0.0107504,85.863
2455733,"2011/06/20","Mon",44.927,8583.4,0.55002,3.4466,1352.3,85.310,80.271,0.70889,0.27491,1512.7,28.173,3.0436,0.29982,11.885,7.9103,1.2321,5.5376,0.0089119,0.0107261,85.834
2455734,"2011/06/21","Tue",44.791,8605.3,0.54694,3.4107,1344.7,85.299,80.165,0.70991,0.27501,1512.8,28.015,3.0293,0.29814,11.808,7.8737,1.2317,5.4969,0.0089270,0.0106723,85.750
2455735,"2011/06/22","Wed",44.820,8607.1,0.54678,3.4055,1344.3,85.316,80.050,0.70770,0.27419,1512.5,28.007,3.0243,0.29805,11.782,7.8562,1.2229,5.4427,0.0088036,0.0105307,85.692
2455736,"2011/06/23","Thu",44.867,8595.6,0.55601,3.4564,1367.0,85.283,80.452,0.70983,0.27458,1512.7,28.479,3.0319,0.30308,11.870,7.9667,1.2337,5.5144,0.0092362,0.0110254,85.806
2455737,"2011/06/24","Fri",44.993,8564.4,0.55508,3.4365,1364.7,85.347,80.335,0.70746,0.27415,1512.7,28.432,3.0398,0.30258,11.885,7.9556,1.2314,5.4808,0.0095429,0.0110023,86.018
2455740,"2011/06/27","Mon",44.945,8650.0,0.55149,3.4455,1355.9,85.376,80.894,0.70883,0.27517,1512.8,28.248,3.0577,0.30062,11.894,7.9141,1.2410,5.4662,0.0095630,0.0110315,85.972
2455741,"2011/06/28","Tue",45.009,8614.9,0.54813,3.4460,1347.6,85.400,80.831,0.70968,0.27512,1512.8,28.076,3.0481,0.29878,11.838,7.8883,1.2346,5.4290,0.0092963,0.0107643,86.073
2455742,"2011/06/29","Wed",44.785,8588.5,0.54591,3.4245,1342.2,85.356,80.807,0.70968,0.27493,1512.5,27.962,3.0356,0.29757,11.768,7.8583,1.2160,5.3887,0.0089694,0.0105430,86.113
2455743,"2011/06/30","Thu",44.602,8609.8,0.54227,3.4014,1333.2,85.412,80.627,0.71016,0.27526,1512.7,27.776,3.0191,0.29559,11.720,7.8144,1.2073,5.3752,0.0089517,0.0104931,86.022
2455747,"2011/07/04","Mon",44.435,8493.8,0.54237,3.3891,1333.5,85.392,80.792,0.70854,0.27413,1513.0,27.781,3.0031,0.29565,11.582,7.8096,1.2064,5.3471,,,86.004
2455748,"2011/07/05","Tue",44.358,8502.7,0.54430,3.4119,1338.2,85.404,81.149,0.70795,0.27370,1512.8,27.880,3.0081,0.29670,11.623,7.8305,1.2075,5.3526,0.0088331,0.0103178,86.016
2455749,"2011/07/06","Wed",44.482,8546.0,0.54961,3.4112,1351.2,85.309,80.879,0.70939,0.27451,1512.8,28.152,3.0103,0.29959,11.638,7.9026,1.2074,5.4040,0.0088067,0.0103445,85.916
2455750,"2011/07/07","Thu",44.318,8558.9,0.54886,3.3993,1349.4,85.285,81.237,0.70902,0.27447,1513.0,28.113,3.0097,0.29918,11.573,7.8897,1.2044,5.3914,0.0085179,0.0101317,85.896
2455751,"2011/07/08","Fri",44.425,8519.4,0.55265,3.4114,1358.7,85.270,80.628,0.70983,0.27498,1513.0,28.307,2.9925,0.30125,11.630,7.9430,1.1998,5.4175,0.0085179,0.0103950,86.032
2455754,"2011/07/11","Mon",44.482,8554.0,0.56124,3.4374,1379.8,85.238,80.416,0.70737,0.27401,1512.8,28.747,3.0103,0.30593,11.726,8.0483,1.2055,5.5171,0.0085215,0.0105086,85.997
2455755,"2011/07/12","Tue",44.635,8555.8,0.56201,3.4566,1381.7,85.406,79.507,0.70834,0.27477,1512.7,28.787,3.0317,0.30635,11.790,8.0500,1.2182,5.5659,0.0085208,0.0102659,85.938
2455756,"2011/07/13","Wed",44.526,8555.4,0.55595,3.4332,1366.8,85.478,78.994,0.70888,0.27522,1512.6,28.476,3.0208,0.30305,11.713,7.9717,1.1961,5.5069,0.0084417,0.0101999,85.938
2455757,"2011/07/14","Thu",44.519,8558.0,0.55534,3.4183,1365.3,85.504,79.149,0.70762,0.27473,1512.8,28.445,3.0056,0.30272,11.709,7.9742,1.1845,5.5340,0.0085193,0.0104439,86.041
2455758,"2011/07/15","Fri",44.519,8514.3,0.55639,3.4339,1367.9,85.448,79.071,0.70905,0.27393,1513.0,28.499,3.0063,0.30329,11.712,7.9866,1.1852,5.5539,0.0084703,0.0102838,86.143
2455761,"2011/07/18","Mon",44.617,8584.8,0.56092,3.4549,1379.1,85.467,79.071,0.71058,0.27467,1513.0,28.731,3.0141,0.30576,11.799,8.0393,1.1866,5.6130,0.0085434,0.0104232,86.233
2455762,"2011/07/19","Tue",44.483,8563.9,0.55637,3.4392,1367.9,85.485,78.888,0.70935,0.27477,1513.0,28.498,3.0063,0.30328,11.705,7.9681,1.1690,5.5299,0.0084617,0.0102574,86.339
2455763,"2011/07/20","Wed",44.440,8539.7,0.55513,3.4183,1364.8,85.474,78.730,0.70928,0.27445,1513.0,28.434,2.9978,0.30260,11.672,7.9656,1.1698,5.4983,0.0084374,0.0101926,86.330
2455764,"2011/07/21","Thu",44.413,8514.4,0.54802,3.4033,1347.3,85.452,78.497,0.71033,0.27485,1512.8,28.070,2.9946,0.29873,11.621,7.8824,1.1584,5.4160,0.0084567,0.0101051,86.232
2455765,"2011/07/22","Fri",44.340,8560.4,0.54824,3.3960,1347.9,85.450,78.464,0.71022,0.27416,1513.0,28.081,2.9750,0.29884,11.625,7.8855,1.1568,5.4112,0.0084041,0.0100472,86.225
2455768,"2011/07/25","Mon",44.403,8512.6,0.54856,3.4038,1348.7,85.512,78.285,0.70720,0.27302,1512.7,28.098,2.9733,0.29902,11.664,7.8873,1.1550,5.4180,0.0084552,0.0101040,86.450
2455769,"2011/07/26","Tue",44.113,8512.6,0.54335,3.3965,1335.9,85.512,78.027,0.70938,0.27376,1512.7,27.831,2.9547,0.29618,11.624,7.8285,1.1485,5.3536,0.0084645,0.0100391,86.450
2455770,"2011/07/27","Wed",44.168,8458.9,0.54795,3.4067,1347.2,85.505,77.975,0.70706,0.27237,1512.7,28.066,2.9422,0.29868,11.649,7.8819,1.1503,5.3952,0.0084753,0.0102670,86.679
2455771,"2011/07/28","Thu",44.050,8467.8,0.55067,3.4288,1353.8,85.441,77.865,0.70810,0.27237,1512.8,28.206,2.9481,0.30017,11.674,7.9231,1.1460,5.4071,0.0084631,0.0102585,86.533
2455772,"2011/07/29","Fri",44.219,8516.1,0.54743,3.4174,1345.9,85.542,77.168,0.70722,0.27293,1512.8,28.040,2.9658,0.29840,11.725,7.8761,1.1395,5.3765,0.0086259,0.0104515,86.630
2455776,"2011/08/02","Tue",44.270,8477.9,0.55343,3.4635,1360.6,85.612,77.134,0.70654,0.27249,1513.0,28.347,2.9586,0.30167,11.765,7.9502,1.1466,5.3851,0.0086192,0.0106632,86.775
2455777,"2011/08/03","Wed",44.315,8450.9,0.55001,3.4755,1352.2,85.559,76.888,0.70978,0.27364,1513.0,28.172,2.9671,0.29981,11.840,7.9032,1.1590,5.3612,0.0087920,0.0108850,86.637
2455778,"2011/08/04","Thu",44.578,8493.0,0.55627,3.4919,1367.6,85.600,79.021,0.70557,0.27162,1513.0,28.493,2.9814,0.30322,12.009,7.9861,1.1837,5.4871,0.0090728,0.0115274,86.281
2455779,"2011/08/05","Fri",44.741,8485.3,0.55630,3.5381,1367.7,85.517,78.493,0.71120,0.27431,1513.0,28.494,3.0092,0.30324,12.042,7.9830,1.2024,5.5236,0.0093528,0.0115088,86.266
2455782,"2011/08/08","Mon",45.016,8525.9,0.55308,3.5486,1359.8,85.480,77.569,0.70473,0.27194,1513.0,28.329,3.0189,0.30148,12.180,7.9311,1.2024,5.4611,0.0097031,0.0123047,86.451
2455783,"2011/08/09","Tue",45.215,8528.4,0.55301,3.5818,1359.6,85.505,77.168,0.71758,0.27677,1513.0,28.326,3.0244,0.30144,12.346,7.9462,1.2194,5.5145,0.0096497,0.0126072,86.477
2455784,"2011/08/10","Wed",45.251,8543.1,0.55495,3.5558,1364.4,85.505,76.407,0.70587,0.27189,1513.0,28.425,3.0058,0.30250,12.384,7.9599,1.2323,5.5271,0.0096302,0.0120410,86.399
2455785,"2011/08/11","Thu",45.293,8527.6,0.55354,3.5430,1360.9,85.497,76.682,0.71263,0.27406,1513.0,28.353,2.9976,0.30174,12.412,7.9518,1.2145,5.5139,0.0092747,0.0116987,86.393
2455786,"2011/08/12","Fri",45.400,8516.4,0.55313,3.5358,1359.9,85.458,76.819,0.70911,0.27308,1513.0,28.332,3.0009,0.30151,12.284,7.9413,1.2026,5.5221,0.0092447,0.0117385,86.506
2455789,"2011/08/15","Mon",45.232,8554.8,0.54498,3.5186,1339.9,85.473,76.739,0.71108,0.27433,1513.0,27.915,2.9821,0.29707,12.253,7.8515,1.2061,5.4384,0.0091836,0.0113792,86.678
2455790,"2011/08/16","Tue",45.261,8536.5,0.54617,3.5326,1342.8,85.514,76.755,0.70840,0.27291,1513.0,27.975,2.9803,0.29771,12.250,7.8536,1.1953,5.4268,0.0091166,0.0115407,86.646
2455791,"2011/08/17","Wed",45.316,8539.1,0.54556,3.5235,1341.3,85.615,76.480,0.70971,0.27309,1513.0,27.944,2.9758,0.29738,12.188,7.8497,1.1925,5.3986,0.0089791,0.0114181,86.749
2455792,"2011/08/18","Thu",45.711,8535.3,0.54998,3.5692,1352.2,85.649,76.515,0.70848,0.27242,1513.0,28.171,2.9822,0.29980,12.358,7.9081,1.2104,5.4762,0.0092285,0.0121389,86.927
2455793,"2011/08/19","Fri",45.661,8564.4,0.54667,3.5763,1344.0,85.644,76.468,0.70528,0.27146,1507.0,28.001,2.9818,0.29799,12.233,7.8666,1.2132,5.4535,0.0091433,0.0121462,86.929
2455796,"2011/08/22","Mon",45.564,8535.3,0.54755,3.5886,1346.2,85.649,76.752,0.70861,0.27259,1505.0,28.046,2.9653,0.29847,12.322,7.8830,1.2140,5.4461,0.0091886,0.0118455,87.080
2455797,"2011/08/23","Tue",45.621,8514.7,0.54580,3.5930,1341.9,85.664,76.566,0.70890,0.27240,1505.5,27.957,2.9652,0.29752,12.317,7.8576,1.1979,5.4269,0.0090621,0.0117164,87.022
2455798,"2011/08/24","Wed",45.889,8517.2,0.54689,3.6058,1344.5,85.689,76.767,0.70940,0.27259,1504.7,28.012,2.9768,0.29811,12.423,7.8725,1.2078,5.4315,0.0089358,0.0117660,86.819
2455799,"2011/08/25","Thu",46.038,8559.1,0.54773,3.6095,1346.6,85.666,77.382,0.70610,0.27133,1504.7,28.055,2.9882,0.29857,12.415,7.8807,1.2067,5.4202,0.0089358,0.0117440,86.876
2455800,"2011/08/26","Fri",46.150,8567.8,0.54459,3.6052,1338.9,85.678,76.617,0.71170,0.27350,1504.5,27.895,2.9867,0.29686,12.467,7.8385,1.1903,5.3695,0.0089055,0.0117137,86.964
2455803,"2011/08/29","Mon",45.959,8504.4,0.54281,3.5759,1334.5,85.640,76.948,0.70923,0.27268,1504.8,27.803,2.9826,0.29588,12.416,7.8115,1.1837,5.3560,,0.0114587,87.400
2455804,"2011/08/30","Tue",46.020,8515.6,0.54564,3.5728,1341.5,85.678,76.747,0.70977,0.27243,1504.5,27.948,2.9829,0.29743,12.485,7.8532,1.1718,5.3601,0.0086513,0.0112486,87.281
2455805,"2011/08/31","Wed",45.805,8507.8,0.54676,3.5591,1344.2,85.674,76.497,0.70879,0.27241,1504.3,28.006,2.9829,0.29804,12.329,7.8649,1.1695,5.3494,0.0085852,0.0112600,87.357
2455806,"2011/09/01","Thu",45.677,8554.4,0.55139,3.5774,1355.6,85.694,76.787,0.70721,0.27178,1504.3,28.243,2.9887,0.30056,12.257,7.9285,1.1744,5.3938,0.0085889,0.0112448,87.305
2455807,"2011/09/02","Fri",45.736,8534.8,0.55455,3.6085,1363.4,85.571,76.800,0.70660,0.27161,1504.8,28.405,2.9644,0.30229,12.366,7.9538,1.1776,5.3958,0.0086266,0.0115674,87.322
2455811,"2011/09/06","Tue",46.008,8543.1,0.56263,3.6758,1383.3,85.579,77.483,0.71000,0.27359,1505.2,28.818,2.9813,0.30669,12.522,8.0569,1.2152,5.3976,0.0088269,0.0116293,87.467
2455812,"2011/09/07","Wed",46.074,8519.8,0.56025,3.6767,1377.4,85.567,77.392,0.71303,0.27506,1505.3,28.696,2.9831,0.30539,12.472,8.0284,1.2066,5.3888,0.0085106,0.0111932,87.538
2455813,"2011/09/08","Thu",46.200,8573.1,0.56466,3.6953,1388.2,85.582,77.447,0.70699,0.27293,1505.3,28.922,2.9912,0.30779,12.500,8.0812,1.1956,5.3904,0.0084753,0.0112296,87.480
2455814,"2011/09/09","Fri",46.659,8595.7,0.57631,3.6902,1416.9,85.588,77.294,0.70938,0.27411,1504.7,29.519,3.0078,0.31415,12.649,8.2133,1.2176,5.4846,0.0086881,0.0114626,87.465
2455817,"2011/09/12","Mon",47.212,8583.6,0.57766,3.7236,1420.2,85.541,77.126,0.71057,0.27580,1505.0,29.588,3.0301,0.31488,12.774,8.2357,1.2181,5.6222,0.0087146,0.0113391,87.572
2455818,"2011/09/13","Tue",47.491,8610.4,0.57574,3.7142,1415.5,85.583,76.879,0.71185,0.27705,1505.3,29.490,3.0562,0.31384,12.937,8.2106,1.2139,5.6454,0.0087658,0.0110853,87.473
2455819,"2011/09/14","Wed",47.590,8695.6,0.57447,3.7225,1412.4,85.604,76.726,0.71053,0.27596,1505.7,29.425,3.0786,0.31314,12.956,8.1993,1.2171,5.6710,0.0088417,0.0112473,87.725
2455820,"2011/09/15","Thu",47.539,8733.7,0.56833,3.6715,1397.3,85.743,76.683,0.71134,0.27657,1505.5,29.111,3.0889,0.30980,12.911,8.1361,1.2123,5.5947,0.0085682,0.0111857,87.647
2455821,"2011/09/16","Fri",47.274,8762.5,0.57143,3.6565,1404.9,85.787,76.912,0.71122,0.27600,1505.8,29.269,3.0891,0.31149,12.970,8.1647,1.2034,5.5889,0.0086014,0.0113688,87.861
2455824,"2011/09/19","Mon",47.724,8837.5,0.57756,3.7016,1420.0,85.771,76.491,0.70700,0.27490,1505.5,29.583,3.1145,0.31482,13.187,8.2414,1.2161,5.7049,0.0088582,0.0116686,87.748
2455825,"2011/09/20","Tue",47.965,8860.7,0.57499,3.6796,1413.6,85.773,76.515,0.70856,0.27594,1505.7,29.451,3.1198,0.31342,13.169,8.2084,1.2102,5.6547,0.0087420,0.0115049,87.823
2455826,"2011/09/21","Wed",48.335,8837.2,0.57389,3.6835,1410.9,85.791,76.404,0.70228,0.27335,1505.7,29.395,3.1245,0.31283,13.415,8.1786,1.2275,5.6674,0.0087520,0.0116591,87.828
2455827,"2011/09/22","Thu",49.468,8753.4,0.58578,3.7235,1440.2,85.789,76.341,0.71153,0.27678,1505.5,30.004,3.1481,0.31931,13.879,8.3298,1.2839,5.8588,0.0091567,0.0124548,87.608
2455828,"2011/09/23","Fri",49.362,8788.0,0.58265,3.7146,1432.5,85.755,76.276,0.70863,0.27707,1506.8,29.844,3.1656,0.31760,13.779,8.2853,1.2841,5.8387,0.0091600,0.0125659,87.581
2455831,"2011/09/26","Mon",49.469,9069.3,0.58270,3.7352,1432.6,85.801,76.359,0.71336,0.27920,1506.2,29.846,3.1812,0.31763,13.669,8.2845,1.2963,5.7889,0.0092678,0.0125047,87.544
2455832,"2011/09/27","Tue",48.925,8939.5,0.57887,3.7126,1423.2,85.783,76.624,0.70748,0.27764,1505.7,29.650,3.1444,0.31554,13.339,8.2451,1.2606,5.7285,0.0091291,0.0118793,87.476
2455833,"2011/09/28","Wed",48.994,8891.3,0.57793,3.7236,1420.9,85.780,76.534,0.70116,0.27366,1505.8,29.602,3.1627,0.31503,13.377,8.2393,1.2732,5.7508,0.0092149,0.0123549,87.468
2455834,"2011/09/29","Thu",48.926,8835.9,0.57748,3.7254,1419.8,85.793,76.691,0.70633,0.27609,1505.7,29.579,3.1780,0.31478,13.468,8.2309,1.2876,5.7754,0.0093388,0.0122145,87.536
2455835,"2011/09/30","Fri",49.051,8804.2,0.58564,3.7197,1439.8,85.789,77.013,0.70114,0.27363,1506.2,29.997,3.1927,0.31923,13.771,8.3312,1.3032,5.8365,0.0094859,0.0126695,87.523
2455838,"2011/10/03","Mon",49.106,8923.1,0.59302,3.7540,1458.0,85.785,76.652,0.70145,0.27414,1505.7,30.375,3.2103,0.32325,13.879,8.4194,1.3121,5.8586,0.0096516,0.0129299,87.584
2455839,"2011/10/04","Tue",49.321,8910.9,0.59246,3.7443,1456.6,85.793,76.841,0.71416,0.27951,1504.7,30.347,3.1988,0.32295,13.932,8.4092,1.3270,5.9108,0.0098193,0.0132626,87.420
2455840,"2011/10/05","Wed",49.241,8930.8,0.59097,3.7265,1452.9,85.788,76.887,0.71170,0.27887,1504.7,30.270,3.1905,0.32214,13.673,8.3860,1.3110,5.8834,0.0096367,0.0125928,87.293
2455841,"2011/10/06","Thu",49.198,8914.5,0.58741,3.7117,1444.2,85.773,76.635,0.71293,0.27900,1504.7,30.088,3.1789,0.32019,13.531,8.3440,1.3026,5.8563,0.0095804,0.0121477,87.280
2455842,"2011/10/07","Fri",48.902,8903.4,0.58287,3.6978,1433.0,85.781,76.788,0.70440,0.27614,1503.5,29.855,3.1584,0.31772,13.306,8.3023,1.2879,5.7860,0.0093844,0.0120919,87.377
2455846,"2011/10/11","Tue",49.244,8945.2,0.57671,3.6845,1417.9,85.796,76.654,0.70787,0.27588,1504.5,29.540,3.1420,0.31437,13.317,8.2230,1.2785,5.6866,0.0091558,0.0116905,87.474
2455847,"2011/10/12","Wed",48.960,8915.8,0.57051,3.6495,1402.6,85.845,77.293,0.70713,0.27590,1505.2,29.222,3.1264,0.31098,13.233,8.1377,1.2551,5.6248,0.0088936,0.0117234,87.170
2455848,"2011/10/13","Thu",49.221,8902.6,0.57360,3.6590,1410.2,85.817,76.862,0.71104,0.27656,1505.0,29.380,3.1405,0.31267,13.366,8.1773,1.2627,5.6470,0.0088928,0.0119105,86.984
2455849,"2011/10/14","Fri",48.901,8823.5,0.56822,3.6539,1397.0,85.846,77.399,0.71180,0.27708,1505.0,29.105,3.1279,0.30973,13.292,8.1241,1.2470,5.5753,0.0087466,0.0115207,86.652
2455852,"2011/10/17","Mon",49.043,8827.8,0.57204,3.6348,1406.4,85.816,76.793,0.70269,0.27324,1505.0,29.300,3.0999,0.31182,13.293,8.1673,1.2541,5.6181,0.0088558,0.0115767,86.621
2455853,"2011/10/18","Tue",49.335,8837.4,0.57409,3.6505,1411.4,85.836,76.760,0.71064,0.27620,1505.2,29.406,3.1338,0.31294,13.425,8.1828,1.2615,5.6336,0.0089222,0.0113199,86.789
2455854,"2011/10/19","Wed",49.180,8813.9,0.57179,3.6460,1405.8,85.898,76.788,0.70372,0.27431,1505.2,29.288,3.1054,0.31168,13.381,8.1610,1.2580,5.6031,0.0089477,0.0116130,86.707
2455855,"2011/10/20","Thu",49.868,8808.6,0.57604,3.6729,1416.2,85.866,76.885,0.71297,0.27754,1505.2,29.506,3.1257,0.31400,13.765,8.2072,1.2682,5.6453,0.0091743,0.0116185,86.814
2455856,"2011/10/21","Fri",49.832,8851.8,0.56775,3.6364,1395.8,85.954,76.101,0.70991,0.27625,1504.8,29.081,3.1485,0.30948,13.578,8.0987,1.2473,5.5690,0.0089606,0.0114692,86.916
2455859,"2011/10/24","Mon",49.723,8806.1,0.56531,3.6386,1389.8,85.950,76.111,0.70917,0.27573,1505.5,28.956,3.1342,0.30815,13.457,8.0894,1.2372,5.5250,0.0089550,0.0109745,86.767
2455860,"2011/10/25","Tue",49.411,8820.9,0.56616,3.6502,1391.9,85.893,75.871,0.70690,0.27448,1505.5,28.999,3.1289,0.30861,13.445,8.1022,1.2554,5.5341,0.0089198,0.0107550,86.849
2455861,"2011/10/26","Wed",49.418,8860.5,0.56912,3.6545,1399.2,85.893,76.062,0.71280,0.27657,1505.0,29.151,3.1282,0.31023,13.466,8.1329,1.2618,5.5378,0.0090555,0.0110865,86.928
2455862,"2011/10/27","Thu",49.000,8876.8,0.55575,3.6127,1366.3,86.004,75.836,0.71093,0.27615,1505.2,28.466,3.1020,0.30294,13.173,7.9600,1.2211,5.4180,0.0088928,0.0106429,86.830
2455863,"2011/10/28","Fri",48.642,8811.5,0.55604,3.5881,1367.0,86.059,75.718,0.71196,0.27510,1505.3,28.481,3.0637,0.30309,13.105,7.9848,1.2168,5.4232,0.0090901,0.0107158,86.733
2455866,"2011/10/31","Mon",48.773,8870.6,0.56470,3.6075,1388.3,86.092,77.983,0.70394,0.27188,1505.5,28.925,3.0683,0.30782,13.169,8.0707,1.2314,5.5133,0.0092225,0.0107307,86.542
2455867,"2011/11/01","Tue",49.266,8867.8,0.57591,3.6710,1415.9,86.059,78.266,0.70949,0.27462,1505.5,29.499,3.1196,0.31393,13.668,8.2043,1.2590,5.6687,0.0093484,0.0108472,86.132
2455868,"2011/11/02","Wed",49.108,8961.1,0.57065,3.6702,1403.0,85.959,78.012,0.70851,0.27504,1505.5,29.229,3.1321,0.31106,13.483,8.1530,1.2623,5.6444,0.0090236,0.0108096,86.179
2455869,"2011/11/03","Thu",49.041,8962.0,0.57301,3.6732,1408.8,85.968,77.960,0.71244,0.27713,1505.0,29.350,3.1421,0.31234,13.435,8.1669,1.2678,5.6074,0.0090285,0.0106304,86.187
2455870,"2011/11/04","Fri",48.989,8929.8,0.57239,3.6645,1407.2,85.980,78.187,0.70922,0.27539,1504.8,29.318,3.1131,0.31201,13.473,8.1636,1.2616,5.6368,0.0089111,0.0106090,86.344
2455873,"2011/11/07","Mon",48.951,8922.8,0.57308,3.6855,1409.0,85.985,78.066,0.71252,0.27695,1504.7,29.354,3.1222,0.31239,13.457,8.1637,1.2574,5.6075,0.0087146,0.0104690,86.350
2455874,"2011/11/08","Tue",49.391,8894.7,0.57124,3.6886,1404.4,86.005,77.820,0.71267,0.27681,1504.5,29.259,3.1277,0.31138,13.384,8.1446,1.2582,5.6177,0.0086498,0.0103305,86.371
2455875,"2011/11/09","Wed",50.064,8923.7,0.57931,3.7155,1424.3,86.066,77.775,0.70453,0.27333,1505.2,29.673,3.1167,0.31578,13.497,8.2439,1.2734,5.7120,0.0086738,0.0104449,86.358
