,Date,BCHBTC_d,DASHBTC,ETCBTC,ETHBTC,GASBTC_e,GNOBTC_e,LSKBTC,LTCBTC,NXTBTC,OMGBTC_e,POTBTC,REPBTC_e,XEMBTC,XMRBTC,XRPBTC,ZECBTC_e,ZRXBTC_e,USDBTC_d
1947,2017-09-20 08-AM,0.126820224,0.08245,0.00291,0.07248,0.002407786,0.02718,0.001572,0.01335,1.73E-05,0.002471568,1.98E-05,0.004749614,5.98E-05,0.02425,4.72E-05,0.0478368,5.15E-05,0.000253646
1948,2017-09-20 08-PM,0.124088509,0.08619,0.002912,0.07277,0.00238249,0.027281473,0.001552,0.01335,1.75E-05,0.002364297,1.95E-05,0.00466674,5.85E-05,0.02451,4.65E-05,0.048661299,5.26E-05,0.000251446
1949,2017-09-20 09-AM,0.126401631,0.08367,0.002905,0.07224,0.002388254,0.02709,0.001579,0.01336,1.75E-05,0.002453993,1.97E-05,0.004675373,5.99E-05,0.02417,4.72E-05,0.04818408,5.12E-05,0.000254842
1950,2017-09-20 09-PM,0.123291973,0.0875,0.0029,0.0728,0.002325232,0.02698696,0.001556,0.0133,1.77E-05,0.002313584,1.92E-05,0.00467376,5.89E-05,0.02436,4.65E-05,0.0486304,5.24E-05,0.000253229
1951,2017-09-20 10-AM,0.12433121,0.08392,0.002901,0.07244,0.002394866,0.027165,0.001586,0.01334,1.72E-05,0.002447748,1.97E-05,0.004694836,5.97E-05,0.02421,4.72E-05,0.048034964,5.24E-05,0.000254777
1952,2017-09-20 10-PM,0.123347683,0.08851,0.002886,0.07294,0.002314386,0.027038858,0.001554,0.01331,1.75E-05,0.002366174,1.92E-05,0.004712653,5.94E-05,0.0245,4.66E-05,0.04839569,5.21E-05,0.000253229
1953,2017-09-20 11-AM,0.123063051,0.08383,0.002907,0.07247,0.002328461,0.02717625,0.001584,0.01338,1.76E-05,0.002450211,1.98E-05,0.004651125,5.99E-05,0.02437,4.70E-05,0.048112833,5.18E-05,0.000256168
1954,2017-09-20 11-PM,0.122808285,0.08841,0.002908,0.07318,0.002322001,0.027127826,0.001553,0.0133,1.75E-05,0.002346883,1.93E-05,0.004750114,5.94E-05,0.02475,4.68E-05,0.048708608,5.17E-05,0.000258001
1955,2017-09-20 12-AM,0.133711673,0.08242,0.002942,0.07232,0.002378605,0.027655168,0.001579,0.01354,1.76E-05,0.002523968,1.95E-05,0.00468055,6.06E-05,0.02497,4.70E-05,0.048172352,5.15E-05,0.000255175
1956,2017-09-20 12-PM,0.124710941,0.08531,0.002898,0.0726,0.0023958,0.027225,0.001567,0.01345,1.77E-05,0.00247566,1.97E-05,0.004663098,5.91E-05,0.02432,4.68E-05,0.0480249,5.21E-05,0.000253839
1957,2017-09-21 01-AM,0.122919271,0.08745,0.002901,0.07321,0.002276831,0.027138947,0.001548,0.01321,1.73E-05,0.002247547,1.93E-05,0.004754257,5.91E-05,0.02444,4.70E-05,0.048362526,5.18E-05,0.000260417
1958,2017-09-21 01-PM,0.123039685,0.09309,0.002879,0.07349,0.002362704,0.026926736,0.001502,0.01333,1.70E-05,0.002345801,1.92E-05,0.004663675,5.80E-05,0.02436,4.72E-05,0.048848803,5.00E-05,0.000258873
1959,2017-09-21 02-AM,0.123845161,0.088,0.00289,0.0731,0.00227341,0.02678384,0.001539,0.01334,1.74E-05,0.002348703,1.92E-05,0.004776354,5.95E-05,0.02434,4.71E-05,0.04829717,5.17E-05,0.000258065
1960,2017-09-21 02-PM,0.121989944,0.09338,0.002924,0.07344,0.002264155,0.026908416,0.001478,0.01337,1.70E-05,0.002291328,2.05E-05,0.00458339,5.78E-05,0.02448,4.74E-05,0.049329648,4.98E-05,0.00026462
1961,2017-09-21 03-AM,0.123383085,0.088,0.002891,0.07314,0.002398992,0.026798496,0.001526,0.01329,1.75E-05,0.00229879,1.92E-05,0.004740203,5.88E-05,0.02437,4.71E-05,0.04819926,5.16E-05,0.000261849
1962,2017-09-21 03-PM,0.119925214,0.09221,0.002867,0.07255,0.002236717,0.02658232,0.001536,0.01318,1.64E-05,0.002259933,2.01E-05,0.004614906,5.72E-05,0.02424,4.75E-05,0.04866654,4.97E-05,0.000267094
1963,2017-09-21 04-AM,0.121856365,0.0884,0.002873,0.07271,0.002342716,0.026524608,0.001538,0.01317,1.77E-05,0.002390705,1.92E-05,0.004737057,5.84E-05,0.0243,4.67E-05,0.04820673,5.03E-05,0.000259269
1964,2017-09-21 04-PM,0.119532736,0.09164,0.002851,0.07214,0.002224076,0.026432096,0.001492,0.01306,1.64E-05,0.002230569,2.01E-05,0.004567183,5.78E-05,0.02409,4.74E-05,0.048203948,4.82E-05,0.000271665
1965,2017-09-21 05-AM,0.122396373,0.0892,0.00288,0.073,0.0022703,0.0267472,0.001547,0.01321,1.76E-05,0.00241265,1.92E-05,0.0047231,5.81E-05,0.02436,4.69E-05,0.048472,5.11E-05,0.000259067
1966,2017-09-21 05-PM,0.118474377,0.09189,0.002821,0.07208,0.002317372,0.026410112,0.00149,0.01295,1.65E-05,0.002256104,2.02E-05,0.004484818,5.82E-05,0.02407,4.77E-05,0.048163856,4.92E-05,0.000272355
1967,2017-09-21 06-AM,0.122776935,0.0915,0.002878,0.07306,0.002324039,0.026769184,0.001539,0.01324,1.75E-05,0.00236276,1.91E-05,0.004686799,5.80E-05,0.02439,4.66E-05,0.04851184,5.11E-05,0.000259023
1968,2017-09-21 06-PM,0.118593239,0.09116,0.002806,0.07187,0.002263186,0.025880387,0.001483,0.01281,1.65E-05,0.002216471,2.03E-05,0.004457377,5.85E-05,0.02391,4.75E-05,0.048533811,4.81E-05,0.000272628
1969,2017-09-21 07-AM,0.121543797,0.0925,0.002881,0.0735,0.00228585,0.0269304,0.001525,0.01319,1.73E-05,0.002382135,1.91E-05,0.004715025,5.76E-05,0.02427,4.67E-05,0.048804,5.07E-05,0.000256871
1970,2017-09-21 07-PM,0.11561874,0.09,0.002777,0.0708,0.002301,0.0266208,0.001454,0.01272,1.63E-05,0.002136744,2.03E-05,0.004560228,5.77E-05,0.02361,4.78E-05,0.04918476,4.88E-05,0.00027594
1971,2017-09-21 08-AM,0.121105345,0.09468,0.002875,0.07366,0.002290826,0.026989024,0.001471,0.01324,1.73E-05,0.002349754,1.91E-05,0.004776114,5.76E-05,0.02447,4.68E-05,0.04905756,5.07E-05,0.000259471
1972,2017-09-21 08-PM,0.117176152,0.09141,0.002816,0.07177,0.00222487,0.026935281,0.001482,0.01292,1.60E-05,0.002219128,1.99E-05,0.004723901,5.77E-05,0.02382,4.75E-05,0.049191158,4.94E-05,0.0002751
1973,2017-09-21 09-AM,0.121484873,0.09387,0.002863,0.07305,0.002312763,0.02676552,0.00149,0.0132,1.71E-05,0.002321529,1.92E-05,0.004627718,5.85E-05,0.02426,4.70E-05,0.04837371,4.98E-05,0.000260139
1974,2017-09-21 09-PM,0.116171208,0.091,0.002827,0.07177,0.00269927,0.026791741,0.001499,0.01275,1.63E-05,0.002260037,1.93E-05,0.004711701,5.81E-05,0.02397,4.75E-05,0.048789246,4.89E-05,0.000275255
1975,2017-09-21 10-AM,0.122709196,0.09225,0.002859,0.07319,0.002276209,0.026816816,0.001468,0.01335,1.72E-05,0.002339152,1.93E-05,0.00464171,5.80E-05,0.02426,4.68E-05,0.048071192,4.98E-05,0.000257069
1976,2017-09-21 10-PM,0.115965155,0.0913,0.002793,0.07174,0.003439933,0.025833574,0.001488,0.01287,1.64E-05,0.002259093,1.93E-05,0.004696818,5.80E-05,0.02389,4.74E-05,0.048682764,4.88E-05,0.000276549
1977,2017-09-21 11-AM,0.121707437,0.09396,0.002872,0.07348,0.002285228,0.026776112,0.001484,0.01357,1.71E-05,0.002327112,1.93E-05,0.004643936,5.81E-05,0.02436,4.73E-05,0.048261664,4.96E-05,0.00025941
1978,2017-09-21 11-PM,0.1151,0.09162,0.002796,0.07125,0.00306945,0.025657125,0.001487,0.01285,1.64E-05,0.002229413,1.94E-05,0.00470535,5.80E-05,0.02372,4.73E-05,0.04835025,4.82E-05,0.000277778
1979,2017-09-21 12-AM,0.123046875,0.0877,0.00291,0.07351,0.002332472,0.027250157,0.00155,0.01329,1.75E-05,0.002320711,1.93E-05,0.004752422,5.94E-05,0.02453,4.72E-05,0.048869448,5.15E-05,0.000260417
1980,2017-09-21 12-PM,0.122735606,0.09389,0.00286,0.0734,0.0022754,0.02689376,0.001483,0.01343,1.72E-05,0.002315036,1.93E-05,0.00463888,5.73E-05,0.02436,4.72E-05,0.04835592,4.99E-05,0.000258936
1981,2017-09-22 01-AM,0.115918726,0.0944,0.0028,0.07182,0.003334603,0.026271756,0.001476,0.01282,1.63E-05,0.002305422,1.94E-05,0.004694155,5.78E-05,0.02412,4.73E-05,0.048629322,4.91E-05,0.00027439
1982,2017-09-22 01-PM,0.113878624,0.09351,0.002777,0.07212,0.003606,0.024766008,0.001544,0.01271,1.59E-05,0.002262404,1.94E-05,0.004653904,5.79E-05,0.02376,4.75E-05,0.052474512,4.70E-05,0.000280586
1983,2017-09-22 02-AM,0.116088643,0.09521,0.002802,0.07167,0.003493913,0.025887204,0.0015,0.01294,1.63E-05,0.002276239,1.93E-05,0.004694385,5.81E-05,0.02405,4.74E-05,0.048649596,4.76E-05,0.000277008
1984,2017-09-22 02-PM,0.113694196,0.09477,0.002788,0.07192,0.00409944,0.024661368,0.00154,0.01278,1.60E-05,0.00229281,1.94E-05,0.00464747,5.73E-05,0.02382,4.74E-05,0.052868392,4.77E-05,0.000279018
